datetime,year,time,dayofyr,coffin,fichter,newbury,midge,,cf,cn,cm,fn,fm,nm
2013-07-21 02:00,2013,2:00:00,202,25.22,25.92,26.99,26.74,,0.7,0.7,1.52,1.07,0.82,0.25
2013-07-21 03:00,2013,3:00:00,202,25.22,25.74,26.99,26.57,,0.52,0.52,1.35,1.25,0.83,0.42
2013-07-21 04:00,2013,4:00:00,202,25.39,25.74,26.82,26.57,,0.35,0.35,1.18,1.08,0.83,0.25
2013-07-21 05:00,2013,5:00:00,202,25.22,25.74,26.64,26.39,,0.52,0.52,1.17,0.9,0.65,0.25
2013-07-21 06:00,2013,6:00:00,202,25.22,25.74,26.64,26.39,,0.52,0.52,1.17,0.9,0.65,0.25
2013-07-21 07:00,2013,7:00:00,202,25.22,25.57,26.46,26.39,,0.35,0.35,1.17,0.89,0.82,0.07
2013-07-21 08:00,2013,8:00:00,202,25.22,25.74,26.64,26.39,,0.52,0.52,1.17,0.9,0.65,0.25
2013-07-21 09:00,2013,9:00:00,202,25.39,25.57,26.64,26.57,,0.18,0.18,1.18,1.07,1,0.07
2013-07-21 10:00,2013,10:00:00,202,25.39,25.57,26.64,26.57,,0.18,0.18,1.18,1.07,1,0.07
2013-07-21 11:00,2013,11:00:00,202,25.57,25.92,26.82,26.57,,0.35,0.35,1,0.9,0.65,0.25
2013-07-21 12:00,2013,12:00:00,202,25.57,25.92,26.82,26.57,,0.35,0.35,1,0.9,0.65,0.25
2013-07-21 13:00,2013,13:00:00,202,25.74,26.09,26.99,26.57,,0.35,0.35,0.83,0.9,0.48,0.42
2013-07-21 14:00,2013,14:00:00,202,25.92,26.09,27.17,26.57,,0.17,0.17,0.65,1.08,0.48,0.6
2013-07-21 15:00,2013,15:00:00,202,25.92,26.09,27.17,26.57,,0.17,0.17,0.65,1.08,0.48,0.6
2013-07-21 16:00,2013,16:00:00,202,26.09,26.09,27.17,26.57,,0,0,0.48,1.08,0.48,0.6
2013-07-21 17:00,2013,17:00:00,202,26.09,26.27,27.17,26.57,,0.18,0.18,0.48,0.9,0.3,0.6
2013-07-21 18:00,2013,18:00:00,202,26.09,26.44,27.17,26.57,,0.35,0.35,0.48,0.73,0.13,0.6
2013-07-21 19:00,2013,19:00:00,202,26.09,26.27,27.17,26.74,,0.18,0.18,0.65,0.9,0.47,0.43
2013-07-21 20:00,2013,20:00:00,202,26.09,26.27,26.99,26.57,,0.18,0.18,0.48,0.72,0.3,0.42
2013-07-21 21:00,2013,21:00:00,202,26.09,26.09,26.82,26.57,,0,0,0.48,0.73,0.48,0.25
2013-07-21 22:00,2013,22:00:00,202,25.92,26.09,26.82,26.57,,0.17,0.17,0.65,0.73,0.48,0.25
2013-07-21 23:00,2013,23:00:00,202,25.92,25.92,26.64,26.39,,0,0,0.47,0.72,0.47,0.25
2013-07-22 00:00,2013,0:00:00,203,25.57,25.92,26.64,26.22,,0.35,0.35,0.65,0.72,0.3,0.42
2013-07-22 01:00,2013,1:00:00,203,25.57,25.92,26.46,26.22,,0.35,0.35,0.65,0.54,0.3,0.24
2013-07-22 02:00,2013,2:00:00,203,25.39,25.92,26.46,26.04,,0.53,0.53,0.65,0.54,0.12,0.42
2013-07-22 03:00,2013,3:00:00,203,25.39,25.74,26.46,26.04,,0.35,0.35,0.65,0.72,0.3,0.42
2013-07-22 04:00,2013,4:00:00,203,25.39,25.74,26.29,26.04,,0.35,0.35,0.65,0.55,0.3,0.25
2013-07-22 05:00,2013,5:00:00,203,25.57,25.74,26.29,25.86,,0.17,0.17,0.29,0.55,0.12,0.43
2013-07-22 06:00,2013,6:00:00,203,25.39,25.74,26.29,25.86,,0.35,0.35,0.47,0.55,0.12,0.43
2013-07-22 07:00,2013,7:00:00,203,25.39,25.74,26.29,25.69,,0.35,0.35,0.3,0.55,0.05,0.6
2013-07-22 08:00,2013,8:00:00,203,25.39,25.74,26.29,25.69,,0.35,0.35,0.3,0.55,0.05,0.6
2013-07-22 09:00,2013,9:00:00,203,25.39,25.57,26.11,25.69,,0.18,0.18,0.3,0.54,0.12,0.42
2013-07-22 10:00,2013,10:00:00,203,25.39,25.57,26.11,25.52,,0.18,0.18,0.13,0.54,0.05,0.59
2013-07-22 11:00,2013,11:00:00,203,25.39,25.57,25.93,25.52,,0.18,0.18,0.13,0.36,0.05,0.41
2013-07-22 12:00,2013,12:00:00,203,25.39,25.57,25.93,25.52,,0.18,0.18,0.13,0.36,0.05,0.41
2013-07-22 13:00,2013,13:00:00,203,25.22,25.57,26.11,25.52,,0.35,0.35,0.3,0.54,0.05,0.59
2013-07-22 14:00,2013,14:00:00,203,25.39,25.57,26.11,25.52,,0.18,0.18,0.13,0.54,0.05,0.59
2013-07-22 15:00,2013,15:00:00,203,25.57,25.57,25.93,25.69,,0,0,0.12,0.36,0.12,0.24
2013-07-22 16:00,2013,16:00:00,203,25.74,25.74,25.93,25.69,,0,0,0.05,0.19,0.05,0.24
2013-07-22 17:00,2013,17:00:00,203,25.74,25.74,25.93,25.69,,0,0,0.05,0.19,0.05,0.24
2013-07-22 18:00,2013,18:00:00,203,25.74,25.74,25.76,25.69,,0,0,0.05,0.02,0.05,0.07
2013-07-22 19:00,2013,19:00:00,203,25.57,25.74,25.76,25.69,,0.17,0.17,0.12,0.02,0.05,0.07
2013-07-22 20:00,2013,20:00:00,203,25.57,25.57,24.89,25.52,,0,0,0.05,0.68,0.05,0.63
2013-07-22 21:00,2013,21:00:00,203,25.39,25.39,24.72,25.52,,0,0,0.13,0.67,0.13,0.8
2013-07-22 22:00,2013,22:00:00,203,25.39,25.39,24.54,25.34,,0,0,0.05,0.85,0.05,0.8
2013-07-22 23:00,2013,23:00:00,203,25.04,25.39,24.19,25.34,,0.35,0.35,0.3,1.2,0.05,1.15
2013-07-23 00:00,2013,0:00:00,204,25.22,25.22,23.68,25.17,,0,0,0.05,1.54,0.05,1.49
2013-07-23 01:00,2013,1:00:00,204,24.69,25.22,23.68,25.17,,0.53,0.53,0.48,1.54,0.05,1.49
2013-07-23 02:00,2013,2:00:00,204,24.87,25.05,23.85,25.17,,0.18,0.18,0.3,1.2,0.12,1.32
2013-07-23 03:00,2013,3:00:00,204,25.04,25.05,24.54,24.99,,0.01,0.01,0.05,0.51,0.06,0.45
2013-07-23 04:00,2013,4:00:00,204,25.04,25.05,24.54,24.99,,0.01,0.01,0.05,0.51,0.06,0.45
2013-07-23 05:00,2013,5:00:00,204,24.87,24.88,24.37,24.82,,0.01,0.01,0.05,0.51,0.06,0.45
2013-07-23 06:00,2013,6:00:00,204,24.69,24.7,24.19,24.82,,0.01,0.01,0.13,0.51,0.12,0.63
2013-07-23 07:00,2013,7:00:00,204,24.35,24.7,24.19,24.82,,0.35,0.35,0.47,0.51,0.12,0.63
2013-07-23 08:00,2013,8:00:00,204,24.35,24.7,24.37,24.64,,0.35,0.35,0.29,0.33,0.06,0.27
2013-07-23 09:00,2013,9:00:00,204,24.69,24.53,24.19,24.64,,0.16,0.16,0.05,0.34,0.11,0.45
2013-07-23 10:00,2013,10:00:00,204,24.18,24.53,24.02,24.64,,0.35,0.35,0.46,0.51,0.11,0.62
2013-07-23 11:00,2013,11:00:00,204,24,24.53,23.85,24.64,,0.53,0.53,0.64,0.68,0.11,0.79
2013-07-23 12:00,2013,12:00:00,204,24,24.53,23.68,24.64,,0.53,0.53,0.64,0.85,0.11,0.96
2013-07-23 13:00,2013,13:00:00,204,24.35,24.53,23.33,24.64,,0.18,0.18,0.29,1.2,0.11,1.31
2013-07-23 14:00,2013,14:00:00,204,24.35,24.53,23.85,24.82,,0.18,0.18,0.47,0.68,0.29,0.97
2013-07-23 15:00,2013,15:00:00,204,24.69,24.53,24.02,24.82,,0.16,0.16,0.13,0.51,0.29,0.8
2013-07-23 16:00,2013,16:00:00,204,24.87,24.53,24.19,24.82,,0.34,0.34,0.05,0.34,0.29,0.63
2013-07-23 17:00,2013,17:00:00,204,24.87,24.7,24.37,24.99,,0.17,0.17,0.12,0.33,0.29,0.62
2013-07-23 18:00,2013,18:00:00,204,24.87,24.7,24.37,24.99,,0.17,0.17,0.12,0.33,0.29,0.62
2013-07-23 19:00,2013,19:00:00,204,24.87,24.7,24.54,24.99,,0.17,0.17,0.12,0.16,0.29,0.45
2013-07-23 20:00,2013,20:00:00,204,24.69,24.7,24.54,24.99,,0.01,0.01,0.3,0.16,0.29,0.45
2013-07-23 21:00,2013,21:00:00,204,24.69,24.53,24.37,24.99,,0.16,0.16,0.3,0.16,0.46,0.62
2013-07-23 22:00,2013,22:00:00,204,24.52,24.53,24.37,24.99,,0.01,0.01,0.47,0.16,0.46,0.62
2013-07-23 23:00,2013,23:00:00,204,24.52,24.36,24.37,24.82,,0.16,0.16,0.3,0.01,0.46,0.45
2013-07-24 00:00,2013,0:00:00,205,24.52,24.36,24.37,24.82,,0.16,0.16,0.3,0.01,0.46,0.45
2013-07-24 01:00,2013,1:00:00,205,24.35,24.36,24.37,24.82,,0.01,0.01,0.47,0.01,0.46,0.45
2013-07-24 02:00,2013,2:00:00,205,24.35,24.18,24.37,24.64,,0.17,0.17,0.29,0.19,0.46,0.27
2013-07-24 03:00,2013,3:00:00,205,24.35,24.18,24.19,24.64,,0.17,0.17,0.29,0.01,0.46,0.45
2013-07-24 04:00,2013,4:00:00,205,24.18,24.18,24.19,24.64,,0,0,0.46,0.01,0.46,0.45
2013-07-24 05:00,2013,5:00:00,205,24.35,24.18,24.19,24.64,,0.17,0.17,0.29,0.01,0.46,0.45
2013-07-24 06:00,2013,6:00:00,205,24.35,24.01,24.19,24.47,,0.34,0.34,0.12,0.18,0.46,0.28
2013-07-24 07:00,2013,7:00:00,205,24.35,24.01,24.19,24.47,,0.34,0.34,0.12,0.18,0.46,0.28
2013-07-24 08:00,2013,8:00:00,205,24.35,24.01,24.19,24.47,,0.34,0.34,0.12,0.18,0.46,0.28
2013-07-24 09:00,2013,9:00:00,205,24.52,24.01,24.54,24.64,,0.51,0.51,0.12,0.53,0.63,0.1
2013-07-24 10:00,2013,10:00:00,205,24.69,24.18,24.37,24.64,,0.51,0.51,0.05,0.19,0.46,0.27
2013-07-24 11:00,2013,11:00:00,205,24.69,24.36,24.54,24.82,,0.33,0.33,0.13,0.18,0.46,0.28
2013-07-24 12:00,2013,12:00:00,205,24.69,24.36,24.72,24.82,,0.33,0.33,0.13,0.36,0.46,0.1
2013-07-24 13:00,2013,13:00:00,205,24.69,24.53,24.72,24.82,,0.16,0.16,0.13,0.19,0.29,0.1
2013-07-24 14:00,2013,14:00:00,205,24.69,24.36,24.72,24.82,,0.33,0.33,0.13,0.36,0.46,0.1
2013-07-24 15:00,2013,15:00:00,205,24.69,24.53,24.72,24.82,,0.16,0.16,0.13,0.19,0.29,0.1
2013-07-24 16:00,2013,16:00:00,205,24.69,24.53,24.72,24.82,,0.16,0.16,0.13,0.19,0.29,0.1
2013-07-24 17:00,2013,17:00:00,205,24.69,24.36,24.72,24.82,,0.33,0.33,0.13,0.36,0.46,0.1
2013-07-24 18:00,2013,18:00:00,205,24.69,24.36,24.54,24.64,,0.33,0.33,0.05,0.18,0.28,0.1
2013-07-24 19:00,2013,19:00:00,205,24.69,24.36,24.54,24.64,,0.33,0.33,0.05,0.18,0.28,0.1
2013-07-24 20:00,2013,20:00:00,205,24.35,24.18,24.37,24.47,,0.17,0.17,0.12,0.19,0.29,0.1
2013-07-24 21:00,2013,21:00:00,205,24.18,24.01,24.19,24.47,,0.17,0.17,0.29,0.18,0.46,0.28
2013-07-24 22:00,2013,22:00:00,205,24.18,23.83,24.02,24.13,,0.35,0.35,0.05,0.19,0.3,0.11
2013-07-24 23:00,2013,23:00:00,205,24,23.83,23.85,24.13,,0.17,0.17,0.13,0.02,0.3,0.28
2013-07-25 00:00,2013,0:00:00,206,24,23.66,23.85,23.78,,0.34,0.34,0.22,0.19,0.12,0.07
2013-07-25 01:00,2013,1:00:00,206,23.66,23.66,23.85,23.78,,0,0,0.12,0.19,0.12,0.07
2013-07-25 02:00,2013,2:00:00,206,23.66,23.49,23.68,23.61,,0.17,0.17,0.05,0.19,0.12,0.07
2013-07-25 03:00,2013,3:00:00,206,23.49,23.49,23.51,23.44,,0,0,0.05,0.02,0.05,0.07
2013-07-25 04:00,2013,4:00:00,206,23.66,23.32,23.33,23.27,,0.34,0.34,0.39,0.01,0.05,0.06
2013-07-25 05:00,2013,5:00:00,206,23.66,23.32,23.16,23.27,,0.34,0.34,0.39,0.16,0.05,0.11
2013-07-25 06:00,2013,6:00:00,206,23.66,23.32,23.16,23.27,,0.34,0.34,0.39,0.16,0.05,0.11
2013-07-25 07:00,2013,7:00:00,206,23.66,23.32,23.16,23.27,,0.34,0.34,0.39,0.16,0.05,0.11
2013-07-25 08:00,2013,8:00:00,206,23.49,23.32,23.16,23.27,,0.17,0.17,0.22,0.16,0.05,0.11
2013-07-25 09:00,2013,9:00:00,206,23.66,23.32,23.33,23.27,,0.34,0.34,0.39,0.01,0.05,0.06
2013-07-25 10:00,2013,10:00:00,206,23.83,23.32,23.33,23.44,,0.51,0.51,0.39,0.01,0.12,0.11
2013-07-25 11:00,2013,11:00:00,206,23.83,23.32,23.33,23.44,,0.51,0.51,0.39,0.01,0.12,0.11
2013-07-25 12:00,2013,12:00:00,206,24.18,23.49,23.68,23.61,,0.69,0.69,0.57,0.19,0.12,0.07
2013-07-25 13:00,2013,13:00:00,206,24.35,23.66,23.85,23.61,,0.69,0.69,0.74,0.19,0.05,0.24
2013-07-25 14:00,2013,14:00:00,206,24.35,23.66,23.68,23.61,,0.69,0.69,0.74,0.02,0.05,0.07
2013-07-25 15:00,2013,15:00:00,206,24.69,24.01,23.85,23.61,,0.68,0.68,1.08,0.16,0.4,0.24
2013-07-25 16:00,2013,16:00:00,206,24.52,23.66,23.85,23.61,,0.86,0.86,0.91,0.19,0.05,0.24
2013-07-25 17:00,2013,17:00:00,206,24.52,24.18,23.68,23.61,,0.34,0.34,0.91,0.5,0.57,0.07
2013-07-25 18:00,2013,18:00:00,206,24.35,24.01,23.68,23.78,,0.34,0.34,0.57,0.33,0.23,0.1
2013-07-25 19:00,2013,19:00:00,206,24,24.01,23.68,23.78,,0.01,0.01,0.22,0.33,0.23,0.1
2013-07-25 20:00,2013,20:00:00,206,24,24.01,23.51,23.78,,0.01,0.01,0.22,0.5,0.23,0.27
2013-07-25 21:00,2013,21:00:00,206,24.18,24.01,23.51,23.78,,0.17,0.17,0.4,0.5,0.23,0.27
2013-07-25 22:00,2013,22:00:00,206,24.18,23.83,23.51,23.61,,0.35,0.35,0.57,0.32,0.22,0.1
2013-07-25 23:00,2013,23:00:00,206,24.18,23.83,23.33,23.61,,0.35,0.35,0.57,0.5,0.22,0.28
2013-07-26 00:00,2013,0:00:00,207,24,23.66,23.33,23.61,,0.34,0.34,0.39,0.33,0.05,0.28
2013-07-26 01:00,2013,1:00:00,207,23.83,23.66,23.33,23.44,,0.17,0.17,0.39,0.33,0.22,0.11
2013-07-26 02:00,2013,2:00:00,207,23.83,23.66,23.33,23.44,,0.17,0.17,0.39,0.33,0.22,0.11
2013-07-26 03:00,2013,3:00:00,207,23.66,23.49,23.33,23.44,,0.17,0.17,0.22,0.16,0.05,0.11
2013-07-26 04:00,2013,4:00:00,207,23.66,23.49,23.33,23.27,,0.17,0.17,0.39,0.16,0.22,0.06
2013-07-26 05:00,2013,5:00:00,207,23.49,23.49,23.33,23.27,,0,0,0.22,0.16,0.22,0.06
2013-07-26 06:00,2013,6:00:00,207,23.49,23.32,23.16,23.27,,0.17,0.17,0.22,0.16,0.05,0.11
2013-07-26 07:00,2013,7:00:00,207,23.49,23.32,23.16,23.27,,0.17,0.17,0.22,0.16,0.05,0.11
2013-07-26 08:00,2013,8:00:00,207,23.32,23.32,23.16,23.09,,0,0,0.23,0.16,0.23,0.07
2013-07-26 09:00,2013,9:00:00,207,23.32,23.32,23.16,23.09,,0,0,0.23,0.16,0.23,0.07
2013-07-26 10:00,2013,10:00:00,207,23.32,23.32,23.16,23.09,,0,0,0.23,0.16,0.23,0.07
2013-07-26 11:00,2013,11:00:00,207,23.49,23.32,23.16,23.09,,0.17,0.17,0.4,0.16,0.23,0.07
2013-07-26 12:00,2013,12:00:00,207,23.66,23.32,23.33,23.27,,0.34,0.34,0.39,0.01,0.05,0.06
2013-07-26 13:00,2013,13:00:00,207,23.66,23.32,23.16,23.27,,0.34,0.34,0.39,0.16,0.05,0.11
2013-07-26 14:00,2013,14:00:00,207,23.66,23.32,23.33,23.27,,0.34,0.34,0.39,0.01,0.05,0.06
2013-07-26 15:00,2013,15:00:00,207,23.66,23.49,23.33,23.27,,0.17,0.17,0.39,0.16,0.22,0.06
2013-07-26 16:00,2013,16:00:00,207,23.66,23.66,23.33,23.27,,0,0,0.39,0.33,0.39,0.06
2013-07-26 17:00,2013,17:00:00,207,23.66,23.66,23.33,23.27,,0,0,0.39,0.33,0.39,0.06
2013-07-26 18:00,2013,18:00:00,207,23.66,23.66,23.33,23.27,,0,0,0.39,0.33,0.39,0.06
2013-07-26 19:00,2013,19:00:00,207,23.32,23.49,23.16,23.27,,0.17,0.17,0.05,0.33,0.22,0.11
2013-07-26 20:00,2013,20:00:00,207,23.32,23.49,23.16,23.27,,0.17,0.17,0.05,0.33,0.22,0.11
2013-07-26 21:00,2013,21:00:00,207,23.32,23.32,23.16,23.09,,0,0,0.23,0.16,0.23,0.07
2013-07-26 22:00,2013,22:00:00,207,23.32,23.15,22.99,23.09,,0.17,0.17,0.23,0.16,0.06,0.1
2013-07-26 23:00,2013,23:00:00,207,23.14,23.15,22.99,23.09,,0.01,0.01,0.05,0.16,0.06,0.1
2013-07-27 00:00,2013,0:00:00,208,23.14,23.15,22.99,23.09,,0.01,0.01,0.05,0.16,0.06,0.1
2013-07-27 01:00,2013,1:00:00,208,22.98,23.15,22.99,22.93,,0.17,0.17,0.05,0.16,0.22,0.06
2013-07-27 02:00,2013,2:00:00,208,22.98,22.98,22.99,22.93,,0,0,0.05,0.01,0.05,0.06
2013-07-27 03:00,2013,3:00:00,208,22.98,22.98,22.83,22.93,,0,0,0.05,0.15,0.05,0.1
2013-07-27 04:00,2013,4:00:00,208,22.98,22.82,22.83,22.76,,0.16,0.16,0.22,0.01,0.06,0.07
2013-07-27 05:00,2013,5:00:00,208,22.81,22.82,22.66,22.76,,0.01,0.01,0.05,0.16,0.06,0.1
2013-07-27 06:00,2013,6:00:00,208,22.81,22.82,22.66,22.76,,0.01,0.01,0.05,0.16,0.06,0.1
2013-07-27 07:00,2013,7:00:00,208,22.64,22.82,22.66,22.76,,0.18,0.18,0.12,0.16,0.06,0.1
2013-07-27 08:00,2013,8:00:00,208,22.64,22.82,22.83,22.93,,0.18,0.18,0.29,0.01,0.11,0.1
2013-07-27 09:00,2013,9:00:00,208,22.98,22.82,22.99,22.93,,0.16,0.16,0.05,0.17,0.11,0.06
2013-07-27 10:00,2013,10:00:00,208,22.98,22.82,23.16,22.93,,0.16,0.16,0.05,0.34,0.11,0.23
2013-07-27 11:00,2013,11:00:00,208,23.14,22.98,23.16,22.93,,0.16,0.16,0.21,0.18,0.05,0.23
2013-07-27 12:00,2013,12:00:00,208,23.14,23.15,23.33,23.09,,0.01,0.01,0.05,0.18,0.06,0.24
2013-07-27 13:00,2013,13:00:00,208,23.32,23.66,23.68,23.09,,0.34,0.34,0.23,0.02,0.57,0.59
2013-07-27 14:00,2013,14:00:00,208,23.49,23.49,23.85,23.44,,0,0,0.05,0.36,0.05,0.41
2013-07-27 15:00,2013,15:00:00,208,23.32,23.49,23.85,23.61,,0.17,0.17,0.29,0.36,0.12,0.24
2013-07-27 16:00,2013,16:00:00,208,23.66,22.98,24.02,23.78,,0.68,0.68,0.12,1.04,0.8,0.24
2013-07-27 17:00,2013,17:00:00,208,23.83,23.32,24.02,23.95,,0.51,0.51,0.12,0.7,0.63,0.07
2013-07-27 18:00,2013,18:00:00,208,24,22.98,24.02,24.13,,1.02,1.02,0.13,1.04,1.15,0.11
2013-07-27 19:00,2013,19:00:00,208,23.83,23.49,24.02,24.3,,0.34,0.34,0.47,0.53,0.81,0.28
2013-07-27 20:00,2013,20:00:00,208,23.83,23.32,24.02,23.78,,0.51,0.51,0.05,0.7,0.46,0.24
2013-07-27 21:00,2013,21:00:00,208,23.49,23.15,24.02,23.95,,0.34,0.34,0.46,0.87,0.8,0.07
2013-07-27 22:00,2013,22:00:00,208,23.49,23.49,23.85,24.13,,0,0,0.64,0.36,0.64,0.28
2013-07-27 23:00,2013,23:00:00,208,23.32,23.66,23.85,24.13,,0.34,0.34,0.81,0.19,0.47,0.28
2013-07-28 00:00,2013,0:00:00,209,23.49,23.83,23.68,24.13,,0.34,0.34,0.64,0.15,0.3,0.45
2013-07-28 01:00,2013,1:00:00,209,23.49,23.66,23.68,24.13,,0.17,0.17,0.64,0.02,0.47,0.45
2013-07-28 02:00,2013,2:00:00,209,23.32,23.66,23.51,23.95,,0.34,0.34,0.63,0.15,0.29,0.44
2013-07-28 03:00,2013,3:00:00,209,23.32,23.49,23.51,23.95,,0.17,0.17,0.63,0.02,0.46,0.44
2013-07-28 04:00,2013,4:00:00,209,23.14,23.32,23.33,23.78,,0.18,0.18,0.64,0.01,0.46,0.45
2013-07-28 05:00,2013,5:00:00,209,23.14,23.32,23.33,23.78,,0.18,0.18,0.64,0.01,0.46,0.45
2013-07-28 06:00,2013,6:00:00,209,22.98,23.15,23.33,23.78,,0.17,0.17,0.8,0.18,0.63,0.45
2013-07-28 07:00,2013,7:00:00,209,22.98,23.15,23.16,23.61,,0.17,0.17,0.63,0.01,0.46,0.45
2013-07-28 08:00,2013,8:00:00,209,22.98,23.15,23.16,23.61,,0.17,0.17,0.63,0.01,0.46,0.45
2013-07-28 09:00,2013,9:00:00,209,22.98,23.15,23.33,23.61,,0.17,0.17,0.63,0.18,0.46,0.28
2013-07-28 10:00,2013,10:00:00,209,23.14,23.15,23.33,23.61,,0.01,0.01,0.47,0.18,0.46,0.28
2013-07-28 11:00,2013,11:00:00,209,23.32,23.15,23.51,23.78,,0.17,0.17,0.46,0.36,0.63,0.27
2013-07-28 12:00,2013,12:00:00,209,23.49,23.49,23.68,23.78,,0,0,0.29,0.19,0.29,0.1
2013-07-28 13:00,2013,13:00:00,209,23.66,23.66,23.33,23.78,,0,0,0.12,0.33,0.12,0.45
2013-07-28 14:00,2013,14:00:00,209,23.66,23.83,23.51,23.78,,0.17,0.17,0.12,0.32,0.05,0.27
2013-07-28 15:00,2013,15:00:00,209,23.83,23.83,23.51,23.78,,0,0,0.05,0.32,0.05,0.27
2013-07-28 16:00,2013,16:00:00,209,23.83,23.83,23.68,23.95,,0,0,0.12,0.15,0.12,0.27
2013-07-28 17:00,2013,17:00:00,209,23.83,23.83,23.33,23.95,,0,0,0.12,0.5,0.12,0.62
2013-07-28 18:00,2013,18:00:00,209,23.83,23.83,23.33,24.13,,0,0,0.3,0.5,0.3,0.8
2013-07-28 19:00,2013,19:00:00,209,23.66,23.83,22.99,23.95,,0.17,0.17,0.29,0.84,0.12,0.96
2013-07-28 20:00,2013,20:00:00,209,23.66,23.83,22.83,23.95,,0.17,0.17,0.29,1,0.12,1.12
2013-07-28 21:00,2013,21:00:00,209,23.49,23.66,22.66,23.95,,0.17,0.17,0.46,1,0.29,1.29
2013-07-28 22:00,2013,22:00:00,209,23.32,23.49,22.49,23.78,,0.17,0.17,0.46,1,0.29,1.29
2013-07-28 23:00,2013,23:00:00,209,23.14,23.49,22.33,23.78,,0.35,0.35,0.64,1.16,0.29,1.45
2013-07-29 00:00,2013,0:00:00,210,23.14,23.49,22.33,23.78,,0.35,0.35,0.64,1.16,0.29,1.45
2013-07-29 01:00,2013,1:00:00,210,23.14,23.32,22.16,23.78,,0.18,0.18,0.64,1.16,0.46,1.62
2013-07-29 02:00,2013,2:00:00,210,23.14,23.15,22.16,23.78,,0.01,0.01,0.64,0.99,0.63,1.62
2013-07-29 03:00,2013,3:00:00,210,22.98,23.15,22.16,23.78,,0.17,0.17,0.8,0.99,0.63,1.62
2013-07-29 04:00,2013,4:00:00,210,23.14,23.15,22.16,23.61,,0.01,0.01,0.47,0.99,0.46,1.45
2013-07-29 05:00,2013,5:00:00,210,23.14,22.98,22.16,23.61,,0.16,0.16,0.47,0.82,0.63,1.45
2013-07-29 06:00,2013,6:00:00,210,23.14,22.98,22.16,23.61,,0.16,0.16,0.47,0.82,0.63,1.45
2013-07-29 07:00,2013,7:00:00,210,23.14,22.82,22.16,23.61,,0.32,0.32,0.47,0.66,0.79,1.45
2013-07-29 08:00,2013,8:00:00,210,23.14,22.82,22.33,23.61,,0.32,0.32,0.47,0.49,0.79,1.28
2013-07-29 09:00,2013,9:00:00,210,23.14,22.98,22.33,23.78,,0.16,0.16,0.64,0.65,0.8,1.45
2013-07-29 10:00,2013,10:00:00,210,23.49,22.82,22.99,23.78,,0.67,0.67,0.29,0.17,0.96,0.79
2013-07-29 11:00,2013,11:00:00,210,23.49,22.98,22.99,23.78,,0.51,0.51,0.29,0.01,0.8,0.79
2013-07-29 12:00,2013,12:00:00,210,23.66,23.66,22.99,23.78,,0,0,0.12,0.67,0.12,0.79
2013-07-29 13:00,2013,13:00:00,210,24.18,23.83,23.16,23.95,,0.35,0.35,0.23,0.67,0.12,0.79
2013-07-29 14:00,2013,14:00:00,210,24.35,24.01,23.33,23.95,,0.34,0.34,0.4,0.68,0.06,0.62
2013-07-29 15:00,2013,15:00:00,210,24.35,23.83,23.16,23.95,,0.52,0.52,0.4,0.67,0.12,0.79
2013-07-29 16:00,2013,16:00:00,210,24.35,24.01,23.16,24.13,,0.34,0.34,0.22,0.85,0.12,0.97
2013-07-29 17:00,2013,17:00:00,210,24.18,24.01,23.33,24.47,,0.17,0.17,0.29,0.68,0.46,1.14
2013-07-29 18:00,2013,18:00:00,210,23.83,23.83,23.68,24.82,,0,0,0.99,0.15,0.99,1.14
2013-07-29 19:00,2013,19:00:00,210,23.49,24.01,23.68,24.64,,0.52,0.52,1.15,0.33,0.63,0.96
2013-07-29 20:00,2013,20:00:00,210,23.66,23.66,23.68,24.64,,0,0,0.98,0.02,0.98,0.96
2013-07-29 21:00,2013,21:00:00,210,23.32,23.66,23.51,24.64,,0.34,0.34,1.32,0.15,0.98,1.13
2013-07-29 22:00,2013,22:00:00,210,23.14,23.15,23.51,24.47,,0.01,0.01,1.33,0.36,1.32,0.96
2013-07-29 23:00,2013,23:00:00,210,23.14,22.82,23.33,24.47,,0.32,0.32,1.33,0.51,1.65,1.14
2013-07-30 00:00,2013,0:00:00,211,23.14,23.15,23.33,24.47,,0.01,0.01,1.33,0.18,1.32,1.14
2013-07-30 01:00,2013,1:00:00,211,22.98,23.15,23.16,24.47,,0.17,0.17,1.49,0.01,1.32,1.31
2013-07-30 02:00,2013,2:00:00,211,22.98,23.15,23.16,24.3,,0.17,0.17,1.32,0.01,1.15,1.14
2013-07-30 03:00,2013,3:00:00,211,22.81,23.15,23.16,24.3,,0.34,0.34,1.49,0.01,1.15,1.14
2013-07-30 04:00,2013,4:00:00,211,22.64,23.15,22.99,24.3,,0.51,0.51,1.66,0.16,1.15,1.31
2013-07-30 05:00,2013,5:00:00,211,22.48,22.98,22.99,24.13,,0.5,0.5,1.65,0.01,1.15,1.14
2013-07-30 06:00,2013,6:00:00,211,22.48,22.98,22.99,23.95,,0.5,0.5,1.47,0.01,0.97,0.96
2013-07-30 07:00,2013,7:00:00,211,22.48,22.82,22.99,24.13,,0.34,0.34,1.65,0.17,1.31,1.14
2013-07-30 08:00,2013,8:00:00,211,22.64,22.82,23.16,24.13,,0.18,0.18,1.49,0.34,1.31,0.97
2013-07-30 09:00,2013,9:00:00,211,22.98,22.82,23.33,24.13,,0.16,0.16,1.15,0.51,1.31,0.8
