date,light_Coffin.sum,light_Coffin.max,light_Coffin.median,light_Coffin.obs,light_Fichter.sum,light_Fichter.max,light_Fichter.median,light_Fichter.obs,light_Newbury.sum,light_Newbury.max,light_Newbury.median,light_Newbury.obs,light_Midge.sum,light_Midge.max,light_Midge.median,light_Midge.obs
2010-08-14,1430487,88178.4,1506.95,144,885798.6,66133.8,645.8,144,975344.1,31689.1,1297.05,144,817275.2,49600.3,1593.05,144
2010-08-15,832774.9,66133.8,1340.1,144,563622.6,57867,505.9,144,667462.4,30311.3,958,144,557541.3,33066.9,866.5,144
2010-08-16,472527.1,19977.9,699.65,144,352411.8,34444.7,392.85,144,442624.7,37200.2,511.3,144,278614.2,11022.3,538.2,144
2010-08-17,1499441,74400.5,1937.5,144,1016397.6,71644.9,613.55,144,1200256.5,93689.5,1340.1,144,606344.8,93689.5,1124.8,144
2010-08-18,1124306,57867,2540.3,144,731917,77156.1,1237.85,144,719204.6,33066.9,1593.05,144,401312.2,13089,1894.45,144
2010-08-19,1434394.7,88178.4,1463.9,144,1172367,220445.9,608.15,144,977109.7,68889.3,979.5,144,638819.9,66133.8,1340.1,144
2010-08-20,1842241.1,82667.2,1286.3,144,844120.4,52355.9,505.9,144,1054049.8,57867,731.9,144,606689.2,115734.1,1017.2,144
2010-08-21,1050282.6,57867,1350.9,144,568121.9,68889.3,392.9,144,910361.8,60622.6,775,144,635805.7,34444.7,1103.3,144
2010-08-22,172158.6,6544.5,145.35,144,112396.9,3961.1,59.2,144,131266.5,5338.9,161.45,144,118242.2,4477.8,107.6,144
2010-08-23,419331.2,13089,441.3,144,154290.8,4994.5,188.4,144,254718.2,6544.5,446.7,144,270379.7,8266.7,263.7,144
2010-08-24,1095750.1,88178.4,1001.05,144,403960.4,71644.9,317.55,144,665481.3,42711.4,527.45,144,472591.9,24800.2,753.5,144
2010-08-25,297730.8,13089,457.45,144,116820.9,5511.1,113,144,206323.3,11022.3,220.65,144,184095.9,8266.7,215.25,144
2010-08-26,1280201,110223,1275.55,144,661262.3,99200.7,360.55,144,766178.7,93689.5,592,143,404283.5,38578,592,143
2010-08-27,1628587.3,126756.4,941.85,144,859415.9,44089.2,500.5,144,950608.5,42711.4,522.05,144,544527.4,46844.8,602.8,144
2010-08-28,1810670.1,104711.8,1087.15,144,760097.1,60622.6,538.2,144,1030757,77156.1,645.85,144,450601.3,28933.5,764.2,144
2010-08-29,1659823.6,121245.2,904.2,144,714027.2,46844.8,495.1,144,1058775.6,93689.5,629.7,144,470664.6,66133.8,721.15,144
2010-08-30,1606220,170845.6,974.15,144,633265.2,34444.7,468.25,144,1059636.7,57867,640.5,144,298075.5,17222.3,823.45,144
2010-08-31,1578362.5,99200.7,1017.2,144,600553.6,34444.7,495.1,144,792496.3,44089.2,667.35,144,389611.8,22044.6,769.6,144
2010-09-01,1565962.5,115734.1,1049.5,144,590467.7,49600.3,468.25,144,784605.9,52355.9,694.3,144,383282.9,22044.6,731.9,144
2010-09-02,1718800.1,121245.2,974.15,144,808126,41333.6,473.6,144,888295.8,57867,645.85,144,342735.7,26178,678.15,144
2010-09-03,863894.2,77156.1,538.2,144,410332.7,30311.3,296,144,542309.5,33066.9,344.45,144,392486.5,12400.1,376.75,144
2010-09-04,1155640.8,57867,710.45,144,412615,37200.2,317.55,144,646816.8,60622.6,382.15,144,451784.8,42711.4,435.95,144
2010-09-05,727869.9,104711.8,769.65,144,342939.8,31689.1,355.2,144,517606.5,30311.3,419.8,144,328451.2,19289,651.25,144
2010-09-06,1429604.9,88178.4,645.85,144,680260.6,41333.6,301.4,144,743057,37200.2,398.25,144,290498,27555.7,452.1,144
2010-09-07,1142766.5,79911.6,500.55,144,809223.7,74400.5,285.25,144,595182.2,34444.7,355.2,144,227001.3,12400.1,392.9,144
2010-09-08,723402.7,66133.8,446.7,144,394004.1,31689.1,204.5,144,451031.9,30311.3,226.05,144,271757.7,13089,183,144
2010-09-09,302068.7,24800.2,376.75,144,140039,7577.8,129.2,143,243383.9,11022.3,242.2,142,283705.5,11022.3,322.9,143
2010-09-10,522461.1,44089.2,306.75,144,134194.6,4822.3,123.8,144,436316.9,46844.8,387.5,144,321066.9,12400.1,252.95,144
2010-09-11,1101292.5,74400.5,392.85,144,257398.7,22044.6,96.85,144,897240.4,49600.3,285.25,144,165043.9,14466.8,371.35,144
2010-09-12,322036.3,13089,183,144,189596.8,10333.4,75.35,144,286375.1,13089,91.5,144,319054.4,11711.2,290.6,144
2010-09-13,327600.8,22044.6,118.4,144,97209.4,4994.5,53.8,144,360441.8,39955.8,199.1,144,217162.8,9300.1,102.25,144
2010-09-14,916335.9,104711.8,274.45,144,184386.7,14466.8,59.2,144,585279.5,35822.5,177.6,144,304060.1,12400.1,204.5,144
2010-09-15,551556.2,42711.4,312.15,144,145927.3,18600.1,64.6,144,472225.6,30311.3,263.7,144,302639.3,12400.1,290.6,144
2010-09-16,792991.4,37200.2,107.65,144,216613.8,28933.5,37.65,144,690927.5,37200.2,102.25,144,250993.5,9300.1,80.75,144
2010-09-17,397814.7,52355.9,48.45,144,120803.8,4994.5,5.4,144,333715.4,35822.5,32.3,144,253060.6,8611.2,53.85,144
2010-09-18,512396.5,52355.9,166.85,144,172783.4,14466.8,59.2,144,421010.2,31689.1,145.35,144,262296.1,7577.8,166.85,144
2010-09-19,463700.4,22044.6,231.45,144,174042,7233.4,59.2,144,473076,31689.1,161.5,144,298894,9300.1,188.4,144
2010-09-20,850255.8,88178.4,226.05,144,227743.7,22044.6,64.6,144,614212.9,49600.3,150.7,144,117929.8,6200,188.4,144
2010-09-21,898435.7,121245.2,161.45,144,204816.4,27555.7,43.05,144,647043.2,33066.9,129.15,144,177648.5,6544.5,139.9,144
2010-09-22,NA,NA,NA,65,176076.3,9644.5,26.9,144,491418,34444.7,96.9,144,214934.7,7577.8,118.4,144
2011-06-03,898887.5,46844.8,1022.6,143,1158449.8,66133.8,1851.4,144,437866.7,38578,242.2,144,277699.2,21355.7,527.4,144
2011-06-04,1127966.6,49600.3,1636.1,143,1024180.1,66133.8,775,144,946141.5,42711.4,764.25,144,285610.6,23422.4,543.6,144
2011-06-05,685664,35822.5,1033.3,143,502891.9,71644.9,769.6,144,138876.3,5511.1,220.65,144,173375,5166.7,425.15,144
2011-06-06,1192086.9,74400.5,936.5,143,1269663.1,121245.2,780.4,144,102246.5,6544.5,118.4,144,368859.3,39955.8,731.9,144
2011-06-07,1171376.8,77156.1,1141,143,1183518.8,85422.8,791.15,144,200543.2,7233.4,355.2,144,570080.8,27555.7,1173.25,144
2011-06-08,1116179.8,60622.6,1765.25,142,1043544.7,79911.6,1550,144,282876.9,52355.9,209.9,144,542622.3,22044.6,1808.35,144
2011-06-09,692262.4,46844.8,226,143,621543.3,63378.2,258.3,144,686342,30311.3,113,144,431645.8,37200.2,199.1,144
2011-06-10,646559.1,52355.9,1184,143,619358.2,85422.8,1017.15,144,217334.5,22044.6,69.95,144,261391.8,16533.4,457.5,144
2011-06-11,78932.3,2411.1,226,143,99555.9,3272.2,226.05,144,1744.6,96.9,0,144,20839.5,785.8,53.8,144
2011-06-12,174817.5,5166.7,505.9,143,168445.9,4822.3,645.85,144,171179.3,5338.9,527.45,144,82527.1,2497.2,199.15,144
2011-06-13,385995.9,34444.7,1334.75,142,355404.4,17911.2,1184.05,144,384144.2,15844.5,1313.2,144,256957.3,14466.8,828.85,144
2011-06-14,212060.7,6200,882.6,143,250563.3,8266.7,1081.75,144,251273.5,8611.2,1006.4,144,228798.6,7577.8,1044.1,144
2011-06-15,840202.5,44089.2,1173.3,143,916594.5,79911.6,1097.9,144,476681.9,35822.5,882.65,144,468598.2,42711.4,888,144
2011-06-16,683790.8,46844.8,823.45,142,463883.6,44089.2,785.8,143,775134,39955.8,893.4,143,449653.4,20666.8,1108.7,143
2011-06-17,300648.1,23422.4,624.3,143,95604.9,13777.9,172.2,144,393756.3,35822.5,667.35,144,237204.8,8266.7,731.95,144
2011-06-18,459513.1,38578,758.85,142,95229.2,4822.3,172.2,144,602921.6,37200.2,1173.3,144,322003.5,12400.1,861.1,144
2011-06-19,807490.9,44089.2,1065.6,143,115787.9,5511.1,75.3,144,574149.3,28933.5,1636.1,144,312305.3,28933.5,1323.95,144
2011-06-20,691218.3,28933.5,656.6,143,104162.5,5166.7,86.1,144,559833.6,26178,1092.55,144,276418.1,24800.2,850.4,144
2011-06-21,771915.3,57867,839.6,143,93065.6,8266.7,118.4,144,452086.4,19977.9,952.6,144,256451.4,22044.6,683.55,144
2011-06-22,274287,23422.4,602.8,143,30139.5,936.5,69.95,144,220036.5,7233.4,662,144,190770,7233.4,538.2,144
2011-06-23,62710.9,2583.4,236.8,143,93905.3,4822.3,123.8,144,64583.7,3100,193.8,144,62237.4,1980.6,269.1,144
2011-06-24,71128.2,2583.4,134.55,142,106304.6,3272.2,183,144,106240,3444.5,226,144,75369.5,2583.4,145.3,144
2011-06-25,179306.1,4822.3,1001,143,254158.7,9300.1,764.25,144,230456.4,10333.4,758.9,144,183945.6,6200,522.05,144
2011-06-26,262360.8,9644.5,979.5,143,153731.3,7233.4,355.2,144,298775.2,9300.1,1345.5,144,186539.4,7233.4,801.95,144
2011-06-27,607808.6,30311.3,538.2,143,101364.2,6200,53.8,144,361561.3,16533.4,866.5,144,158079.6,16533.4,462.9,144
2011-06-28,410602.4,22044.6,742.7,143,39309.4,2066.7,86.1,144,285276.9,9300.1,1060.25,144,131062,5338.9,430.55,144
2011-06-29,536346.3,30311.3,801.9,142,66241.1,5166.7,113,144,283038.3,10333.4,731.95,144,150404.1,13777.9,344.4,144
2011-06-30,548262.1,34444.7,651.25,142,715609.6,49600.3,107.6,143,503236.8,33066.9,909.55,142,315653.1,28933.5,1205.6,143
2011-07-01,548756.9,52355.9,1377.8,143,928822.1,57867,1679.15,144,599390.5,38578,1463.9,144,552599.8,27555.7,1894.45,144
2011-07-02,878694.4,99200.7,721.2,143,909640.5,63378.2,775,144,651187.5,49600.3,861.1,144,600575,28933.5,925.7,144
2011-07-03,204342.8,10677.8,1173.3,143,271789.9,16533.4,1550,144,213890.3,7233.4,1318.55,144,265600.3,12400.1,1420.85,144
2011-07-04,764736.3,37200.2,1377.8,142,904581.9,99200.7,1076.4,144,486681.2,44089.2,1420.85,144,540587.6,28933.5,1894.5,144
2011-07-05,723908.3,44089.2,785.8,143,1049992,63378.2,888.05,144,548294.3,39955.8,1044.1,144,643103.7,52355.9,1307.8,144
2011-07-06,733553.4,44089.2,893.4,143,1196209.1,198401.3,688.9,144,536089,26178,737.35,144,591533.4,35822.5,1280.9,144
2011-07-07,819923.2,44089.2,958,143,994870,104711.8,1506.95,144,503914.6,24800.2,791.15,144,571146.3,26178,1033.3,144
2011-07-08,757072.4,88178.4,1162.5,143,747998.4,82667.2,1049.45,144,364338.4,24800.2,769.65,144,515916.7,24800.2,1377.8,144
2011-07-09,792023,46844.8,1221.7,142,935377.4,52355.9,1092.55,144,380506,21355.7,543.6,144,602749.4,34444.7,861.1,144
2011-07-10,1138051.3,115734.1,1162.5,143,978110.3,44089.2,753.45,144,441634,22044.6,748.1,144,542600.8,34444.7,990.3,144
2011-07-11,897585.2,44089.2,1377.8,143,835509.8,132267.5,1350.9,144,356695.7,16533.4,1103.3,144,606538.1,30311.3,1463.9,144
2011-07-12,643932.4,49600.3,1463.9,143,950220.8,63378.2,995.65,144,391904.9,13777.9,1006.45,144,465315,46844.8,1377.8,144
2011-07-13,847532.3,60622.6,484.4,143,709614,99200.7,462.85,144,261876.2,17222.3,301.4,144,496304.5,52355.9,462.85,144
2011-07-14,1257048.1,63378.2,1808.35,142,569198.6,44089.2,581.3,143,982846.5,57867,796.5,143,461881.1,17911.2,1377.8,143
2011-07-15,1157943.8,46844.8,1937.55,142,485562.2,52355.9,403.65,144,957938.7,49600.3,2066.7,144,715878.8,34444.7,1937.55,144
2011-07-16,1218329.1,63378.2,1377.8,143,431085.5,52355.9,376.75,144,836887.2,37200.2,1210.95,144,641068.8,34444.7,1071,144
2011-07-17,1070314.4,49600.3,2066.7,143,293005.7,31689.1,398.25,144,869900.3,55111.5,2109.75,144,687052.9,37200.2,1722.2,144
2011-07-18,440213.5,19977.9,1151.7,143,134033.3,8266.7,279.85,144,428814.5,23422.4,931.1,144,307235.7,18600.1,925.7,144
2011-07-19,1083973.9,57867,1894.5,143,249616.1,16533.4,505.9,144,706503.3,28933.5,1765.3,144,543978.8,24800.2,1506.95,144
2011-07-20,959725.7,42711.4,1550,142,267214.9,18600.1,387.5,144,634158.2,23422.4,1167.9,144,477791.1,17222.3,1124.85,144
2011-07-21,792722.4,37200.2,1808.3,143,219466.4,10333.4,597.4,144,593933.2,27555.7,1593.05,144,414143.2,26178,1200.15,144
2011-07-22,1085179.5,44089.2,1377.8,143,268022.7,22044.6,333.65,144,808104.4,52355.9,1463.9,144,469265.7,31689.1,952.6,144
2011-07-23,976840.2,82667.2,1151.7,143,212609.8,11711.2,306.75,144,512300.4,30311.3,914.95,144,235192.7,12400.1,737.3,144
2011-07-24,1040088.6,57867,1463.9,143,225203.4,14466.8,392.85,144,582803.9,26178,904.2,144,244600.2,13777.9,581.25,144
2011-07-25,290465.4,15155.7,398.25,142,87543.7,4650,102.25,144,289851.6,16533.4,258.35,144,152116.1,6544.5,215.25,144
2011-07-26,783346.8,74400.5,796.5,143,234535.3,18600.1,199.15,144,471924.2,33066.9,839.6,144,208971.7,10677.8,322.95,144
2011-07-27,907767.9,68889.3,1227.1,143,203040.5,19977.9,226,144,482623.4,37200.2,1076.4,144,313855.4,17911.2,791.15,144
2011-07-28,947465.5,46844.8,1286.3,142,142192.1,9644.5,236.8,143,695233.5,57867,1022.6,143,583783.3,30311.3,925.7,143
2011-07-29,152331.6,7577.8,312.2,143,37986.2,2325,64.6,144,158897.3,5511.1,296,144,160652.2,6544.5,371.35,144
2011-07-30,862472.8,39955.8,1071.05,142,131664.8,10333.4,134.55,144,666773.6,34444.7,963.35,144,570704.9,46844.8,882.65,144
2011-07-31,976915.5,60622.6,1054.9,143,142633.2,11022.3,86.1,144,657419.6,44089.2,979.5,144,582222.8,52355.9,834.25,144
2011-08-01,472322.5,31689.1,1162.5,143,100879.9,9300.1,118.4,144,417318.7,22044.6,1038.7,144,642587.3,27555.7,1232.45,144
2011-08-02,616085.6,41333.6,1054.9,143,92117.7,6544.5,134.55,144,464723,26178,984.9,144,430192.3,24800.2,1081.75,144
2011-08-03,630251.3,49600.3,947.2,143,145507,15155.7,86.1,144,665503.1,44089.2,1323.95,144,526842,28933.5,1550,144
2011-08-04,452613.8,28933.5,1550,143,86401.8,6200,204.55,144,504754.4,28933.5,1420.85,144,385716.2,26178,947.2,144
2011-08-05,548531.7,31689.1,1022.6,142,90116.2,7577.8,118.4,144,521674.3,24800.2,1130.2,144,490976.4,27555.7,737.35,144
2011-08-06,380343.8,22044.6,1636.1,143,65670.6,3444.5,188.35,144,379924.2,12400.1,1437,144,445982.7,19977.9,1130.2,144
2011-08-07,551684.8,38578,731.9,143,68856.7,3272.2,145.3,144,366910.7,15155.7,1221.7,144,172158.9,6200,355.2,144
2011-08-08,554052.8,39955.8,936.5,143,125163.2,11022.3,139.9,144,505411.1,37200.2,769.65,144,213923,26178,414.4,144
2011-08-09,273231.7,12400.1,398.3,143,66628.7,4305.6,86.1,144,343014.7,20666.8,484.35,144,329108,17911.2,414.4,144
2011-08-10,682962.4,68889.3,1044.1,142,115045.7,8611.2,166.85,144,367470.7,22044.6,888,144,145420.9,7233.4,505.9,144
2011-08-11,451763.6,23422.4,672.75,142,798653.3,99200.7,107.6,143,646655.6,71644.9,624.3,143,354748,22044.6,936.5,143
2011-08-12,462290.8,46844.8,1001,143,961663,176356.7,705.05,144,585462.5,34444.7,1006.45,144,302424.1,17222.3,931.1,144
2011-08-13,610553.3,49600.3,818.1,143,1056654.9,104711.8,893.4,144,667871.5,37200.2,812.65,144,301132.6,10333.4,801.9,144
2011-08-14,197314.2,9300.1,441.3,143,241532.6,12400.1,484.35,144,258141.3,8611.2,522.05,144,186098.2,7577.8,489.8,144
2011-08-15,77177.6,2583.4,199.15,142,139231.8,4650,242.2,144,90395.9,2755.6,242.2,144,89416.1,2927.8,172.2,144
2011-08-16,231995.3,10677.8,570.5,143,252134.8,18600.1,710.4,144,248313.7,9300.1,554.35,144,188013.9,5511.1,430.55,144
2011-08-17,471386.2,22044.6,559.7,143,1000413.2,99200.7,629.7,144,530092.9,30311.3,538.2,144,152019.7,8266.7,608.15,144
2011-08-18,507736.1,24800.2,882.6,143,850288.5,66133.8,855.75,144,721981.5,74400.5,904.15,144,214224.1,6544.5,672.75,144
2011-08-19,312908.2,11711.2,635.1,143,858210.4,74400.5,941.85,144,633394.2,42711.4,1227.1,144,239670,6200,651.2,144
2011-08-20,458834.9,19977.9,812.7,142,935129.7,88178.4,683.55,144,667031.7,49600.3,855.75,144,200220.3,6200,796.55,144
2011-08-21,264814.7,14466.8,204.5,143,476337.2,46844.8,306.75,144,382647.9,20666.8,322.95,144,201888.8,6544.5,183,144
2011-08-22,346717.8,13777.9,721.2,143,677537.4,74400.5,570.5,144,450590,23422.4,489.75,144,175915.4,10677.8,624.3,144
2011-08-23,391334.1,26178,592,143,903160.5,79911.6,495.15,144,504172.7,28933.5,473.6,144,172933,6200,532.85,144
2011-08-24,418459.5,22044.6,667.4,143,843776,49600.3,888.05,144,473032.8,22044.6,748.1,144,212653.2,7233.4,667.35,144
2011-08-25,335867.6,30311.3,161.5,141,186464,7577.8,86.1,143,309571.4,9644.5,226,143,206452.7,8266.7,172.2,143
2011-08-26,1139914.2,55111.5,785.75,142,202200.6,18600.1,242.15,144,384369.7,19977.9,699.65,144,165366.2,6200,656.6,144
2011-08-27,665180.1,37200.2,893.4,143,218497.1,9644.5,333.7,144,432269.7,20666.8,715.8,144,354219.9,8611.2,925.7,144
2011-08-28,28513.8,1194.8,75.3,143,26995.9,871.9,48.45,144,6221.7,624.3,0,144,39492.9,1377.8,86.1,144
2011-08-29,981963.1,57867,559.7,143,190048.4,16533.4,161.5,144,228378.5,8266.7,387.5,144,84174.5,2411.1,371.35,144
2011-08-30,769526,35822.5,495.1,143,151857.6,7577.8,150.7,144,251898.5,11711.2,366,144,73808.1,2066.7,317.55,144
2011-08-31,770430.1,49600.3,586.6,142,179833.5,8611.2,166.85,144,224277.5,8611.2,306.8,144,118823.3,3444.5,333.7,144
2011-09-01,593482.1,26178,699.7,143,178875.6,10333.4,269.1,144,422711.6,26178,511.3,144,146023.5,4305.6,296,144
2011-09-02,818060.9,38578,538.2,143,194891.8,17911.2,220.65,144,471407.4,30311.3,317.55,144,85842.5,3272.2,226.05,144
2011-09-03,800537.2,28933.5,484.4,143,183934.2,16533.4,204.55,144,463312.9,20666.8,376.75,144,114915.9,3272.2,274.45,144
2011-09-04,732799.8,41333.6,193.8,143,186388.6,11022.3,134.55,144,380807.2,22044.6,269.1,144,121826.6,3272.2,107.65,144
2011-09-05,165700.6,8266.7,150.7,142,100191.3,3444.5,48.45,144,181803.8,6200,37.7,144,84077.5,4133.4,64.6,144
2011-09-06,345706,17222.3,129.2,143,144161.6,8266.7,80.7,144,NA,NA,NA,0,145765.6,4133.4,91.5,144
2011-09-07,115701.9,3788.9,161.5,143,56015.6,2669.5,48.4,144,NA,NA,NA,0,62937.2,2066.7,37.7,144
2011-09-08,385866.3,33066.9,118.4,142,225913.6,15844.5,64.6,143,NA,NA,NA,82,142600.3,6544.5,102.25,142
2011-09-09,676622.6,38578,290.6,143,275374.2,16533.4,236.8,144,154774.9,6200,145.35,144,115658.7,3788.9,252.95,144
2011-09-10,842839.6,34444.7,312.15,142,220499.5,15155.7,215.3,144,220230.5,16533.4,209.9,144,58889.8,3272.2,188.4,144
2011-09-11,372486.8,23422.4,279.9,143,198896.7,9300.1,209.9,144,196905.3,9300.1,161.45,144,153860.2,4650,183,144
2011-09-12,803486.1,33066.9,258.3,143,203740.7,14466.8,161.45,144,214977.4,11022.3,183,144,82581.5,4133.4,172.25,144
2011-09-13,771980.4,41333.6,269.1,143,232339.9,15155.7,188.35,144,268313,39955.8,166.85,144,108361.1,3100,226.05,144
2011-09-14,540275,23422.4,172.2,143,203126.5,10677.8,161.45,144,212362.1,8266.7,139.9,144,155065.9,5166.7,156.1,144
2011-09-15,153321.5,15844.5,43.1,143,96864.6,5166.7,43.05,144,68577.2,6200,26.95,144,111525.6,4994.5,16.15,144
2011-09-16,671724.8,35822.5,209.9,142,247377.2,15844.5,193.75,144,190382.3,14466.8,69.95,144,103140.2,4477.8,139.9,144
2011-09-17,581662.8,24800.2,215.3,143,211221.2,12400.1,129.2,144,138112.6,6200,75.3,144,118145.5,3272.2,139.95,144
2011-09-18,397857.3,19289,107.6,143,273684.2,34444.7,102.25,144,197292.1,8266.7,86.1,144,124108.6,4133.4,69.95,144
2011-09-19,750668,44089.2,129.2,143,230563.9,24800.2,86.1,144,222297.5,14466.8,96.85,144,54767.3,2066.7,86.1,144
2011-09-20,174430.1,8266.7,53.8,143,186377.5,7233.4,48.45,144,151761.3,5338.9,37.7,144,115475.9,4133.4,37.7,144
2011-09-21,633200.8,28933.5,134.55,142,199596.1,10677.8,80.75,144,194009.5,9300.1,91.45,144,73377.7,2238.9,102.25,144
2012-05-25,240466.6,9300.1,1033.3,143,304157.4,15155.7,877.25,144,NA,NA,NA,0,228884.5,7233.4,1006.4,144
2012-05-26,963708.3,52355.9,1270.1,143,1250481.2,60622.6,2195.85,144,NA,NA,NA,0,496358.4,31689.1,882.65,144
2012-05-27,942664.8,44089.2,1722.2,143,838878.1,52355.9,941.85,144,NA,NA,NA,0,503204.4,24800.2,1377.8,144
2012-05-28,843130.4,37200.2,1550,143,810547.6,66133.8,1022.6,144,NA,NA,NA,0,513440,35822.5,1334.75,144
2012-05-29,215031.6,8266.7,139.9,143,237645.9,7233.4,139.95,144,NA,NA,NA,0,167724.1,9644.5,129.15,144
2012-05-30,512816.7,28933.5,683.5,142,547304.5,41333.6,769.6,144,NA,NA,NA,0,307709,17911.2,522.05,144
2012-05-31,1009971.5,42711.4,3100,123,919016,55111.5,764.2,131,NA,NA,NA,0,426059.5,49600.3,1076.4,135
2012-06-01,905034.1,52355.9,1722.2,143,529533.4,82667.2,645.8,144,NA,NA,NA,0,571426.4,26178,1506.95,144
2012-06-02,60267.1,2325,236.8,143,127251.6,4994.5,290.6,144,NA,NA,NA,0,124259.5,3100,306.8,144
2012-06-03,354833.7,16533.4,667.4,143,519694.9,46844.8,775,144,NA,NA,NA,0,375576.1,24800.2,758.85,144
2012-06-04,203224,5511.1,581.3,143,157681.3,6200,538.2,144,NA,NA,NA,0,216667.6,5166.7,511.25,144
2012-06-05,166992.2,5338.9,645.8,143,233857.9,31689.1,586.65,144,NA,NA,NA,0,169834.4,7233.4,473.6,144
2012-06-06,290896,15155.7,1017.2,142,459696.4,42711.4,1071,144,NA,NA,NA,0,297515.4,24800.2,855.75,144
2012-06-07,414487.7,20666.8,1377.8,143,455003.2,33066.9,1210.95,144,NA,NA,NA,0,419299.5,20666.8,1318.6,144
2012-06-08,506713.8,27555.7,613.5,143,269454.3,20666.8,473.6,144,NA,NA,NA,0,476219.3,18600.1,715.8,144
2012-06-09,534064.9,34444.7,624.3,143,578057,38578,462.9,144,NA,NA,NA,0,504819.1,52355.9,769.6,144
2012-06-10,504194.3,37200.2,818.1,143,550867.1,33066.9,527.4,144,NA,NA,NA,0,526238.9,22044.6,995.65,144
2012-06-11,369730.9,14466.8,823.45,142,331206.9,22044.6,1006.4,144,NA,NA,NA,0,488673,28933.5,984.9,144
2012-06-12,336255,17911.2,645.8,143,222727.5,10677.8,511.3,144,NA,NA,NA,0,387524,20666.8,952.6,144
2012-06-13,184860.1,6200,322.9,143,310873.9,30311.3,366,144,NA,NA,NA,0,219024.8,8266.7,462.85,144
2012-06-14,NA,NA,NA,78,NA,NA,NA,79,NA,NA,NA,66,NA,NA,NA,77
2012-06-15,NA,NA,NA,0,NA,NA,NA,0,1538170.3,88178.4,1135.6,144,NA,NA,NA,0
2012-06-16,NA,NA,NA,0,NA,NA,NA,0,438201,30311.3,414.4,144,NA,NA,NA,0
2012-06-17,NA,NA,NA,0,NA,NA,NA,0,318462.3,20666.8,269.1,144,NA,NA,NA,0
2012-06-18,NA,NA,NA,0,NA,NA,NA,0,135303.2,12400.1,215.3,144,NA,NA,NA,0
2012-06-19,NA,NA,NA,0,NA,NA,NA,0,232070.6,10677.8,516.65,144,NA,NA,NA,0
2012-06-20,NA,NA,NA,0,NA,NA,NA,0,126907.4,5511.1,333.7,144,NA,NA,NA,0
2012-06-21,NA,NA,NA,0,NA,NA,NA,0,786135.4,66133.8,1377.8,144,NA,NA,NA,0
2012-06-22,NA,NA,NA,0,NA,NA,NA,0,1357991.8,68889.3,2712.55,144,NA,NA,NA,0
2012-06-23,NA,NA,NA,0,NA,NA,NA,0,984687.3,82667.2,1270.15,144,NA,NA,NA,0
2012-06-24,NA,NA,NA,0,NA,NA,NA,0,1290556.2,66133.8,1593.05,144,NA,NA,NA,0
2012-06-25,NA,NA,NA,0,NA,NA,NA,0,231812.6,10333.4,947.25,144,NA,NA,NA,0
2012-06-26,NA,NA,NA,0,NA,NA,NA,0,295428,14466.8,947.25,144,NA,NA,NA,0
2012-06-27,NA,NA,NA,0,NA,NA,NA,0,619606,60622.6,941.85,144,NA,NA,NA,0
2012-06-28,NA,NA,NA,0,NA,NA,NA,0,948434.3,41333.6,1071.05,144,NA,NA,NA,0
2012-06-29,NA,NA,NA,0,NA,NA,NA,0,1205455.9,159823.3,823.45,144,NA,NA,NA,0
2012-06-30,NA,NA,NA,0,NA,NA,NA,0,1141141.3,52355.9,1506.95,144,NA,NA,NA,0
2012-07-01,NA,NA,NA,0,NA,NA,NA,0,1318047.3,74400.5,1679.15,144,NA,NA,NA,0
2012-07-02,NA,NA,NA,0,NA,NA,NA,0,995375.4,55111.5,1329.35,144,NA,NA,NA,0
2012-07-03,NA,NA,NA,0,NA,NA,NA,0,1204357.9,52355.9,2368.05,144,NA,NA,NA,0
2012-07-04,NA,NA,NA,0,NA,NA,NA,0,905044.9,52355.9,990.3,144,NA,NA,NA,0
2012-07-05,NA,NA,NA,66,NA,NA,NA,66,883785.3,63378.2,1087.15,144,NA,NA,NA,66
2012-07-06,1333385.1,74400.5,1851.4,144,1006645.8,66133.8,914.95,144,1007097.8,77156.1,1458.5,144,637592,49600.3,1286.25,144
2012-07-07,364574.9,15155.7,947.2,144,401301.9,20666.8,1420.85,144,304146.6,37200.2,705.05,144,272898.8,23422.4,818.1,144
2012-07-08,1101960.2,60622.6,1157.1,144,1040691.7,66133.8,1017.2,144,1073673.1,77156.1,731.95,144,564064,41333.6,742.7,144
2012-07-09,1244453.4,82667.2,807.3,144,1320641.2,88178.4,710.4,144,1098462.2,60622.6,613.5,144,570134.9,37200.2,667.4,144
2012-07-10,1310899.8,99200.7,1550,143,973201.8,74400.5,775,144,1320748.4,104711.8,1130.2,143,772529.2,55111.5,2066.7,143
2012-07-11,1427235.9,148801,1124.8,144,1151732.5,104711.8,780.4,144,1353761.4,99200.7,850.35,144,652123.3,34444.7,1140.95,144
2012-07-12,1238931.8,88178.4,1162.5,143,1235992.4,104711.8,1011.8,144,1135371.5,88178.4,941.85,144,673232.2,52355.9,1194.8,143
2012-07-13,1286303.9,63378.2,1722.2,144,1041262.3,60622.6,2066.7,144,831343.5,37200.2,1221.7,144,585742.4,24800.2,1722.2,144
2012-07-14,836176.4,42711.4,1722.2,144,911050.5,52355.9,1851.4,144,643770.4,57867,1108.7,144,600327.6,42711.4,1765.25,144
2012-07-15,841063.5,60622.6,1092.55,144,415650.3,24800.2,683.55,144,783809.9,39955.8,963.4,144,711928.6,33066.9,1377.8,144
