<<<<<<< HEAD
date,WindSp_ms_mean,AveWindSp_ms_mean,MaxWindSp_ms_mean,WindSp_ms_median,AveWindSp_ms_median,MaxWindSp_ms_median,WindSp_ms_min,AveWindSp_ms_min,MaxWindSp_ms_min,WindSp_ms_max,AveWindSp_ms_max,MaxWindSp_ms_max,WindSp_ms_sd,AveWindSp_ms_sd,MaxWindSp_ms_sd
2009-10-27,3.357638889,3.323993056,NA,3.15,3.07,NA,1,0.8,NA,7,6.57,NA,1.363386357,1.26243072,NA
2009-10-28,4.776388889,4.842375,NA,4.9,4.98,NA,1.7,1.34,NA,9.1,7.64,NA,1.605017749,1.514385023,NA
2009-10-29,1.584027778,1.592166667,NA,1.5,1.615,NA,0.1,0.225,NA,3.3,3.29,NA,0.781218628,0.720968133,NA
2009-10-30,2.888194444,2.912270833,NA,2.5,2.4675,NA,0.3,0.33,NA,7.3,7,NA,1.458157499,1.38318047,NA
2009-10-31,6.722222222,6.693145833,NA,6.6,6.57,NA,0,3.125,NA,12.5,10.72,NA,1.97874879,1.57900855,NA
2009-11-01,3.684027778,3.689854167,NA,3.5,3.7425,NA,0.5,0.76,NA,8.6,6.925,NA,1.58981299,1.307216249,NA
2009-11-02,2.643055556,2.622201389,NA,2.5,2.3625,NA,0.4,0.816,NA,7.2,6.165,NA,1.44796229,1.381841973,NA
2009-11-03,2.925,2.866215278,NA,3,2.74,NA,0.2,0.375,NA,8,7.13,NA,1.724828967,1.62679292,NA
2009-11-04,3.108333333,3.096145833,NA,2.9,2.955,NA,0.3,0.985,NA,6.6,5.65,NA,1.30531458,1.121767262,NA
2009-11-05,2.804166667,2.763645833,NA,2.8,2.81,NA,1.3,1.435,NA,5.3,4.405,NA,0.818738156,0.660164002,NA
2009-11-06,3.852083333,3.924375,NA,3.5,3.3975,NA,0.7,1.175,NA,9.4,8.51,NA,1.820396051,1.655186791,NA
2009-11-07,2.882638889,2.895034722,NA,2.6,2.6175,NA,0.5,0.62,NA,8.6,7.24,NA,1.400615742,1.309963766,NA
2009-11-08,3.220833333,3.215,NA,3.3,3.5475,NA,0.2,0.455,NA,8.2,6.025,NA,1.683854843,1.475930428,NA
2009-11-09,2.529861111,2.509340278,NA,2,2.0325,NA,0.3,0.405,NA,7.2,6.865,NA,1.570803539,1.466890204,NA
2009-11-10,3.035416667,3.052326389,NA,2.9,2.9775,NA,1,0.83,NA,6.7,6.09,NA,1.127499167,1.072792564,NA
2009-11-11,2.647916667,2.744652778,NA,2.6,2.915,NA,0.3,0.78,NA,6.9,6.175,NA,1.273669263,1.220045375,NA
2009-11-12,2.170833333,2.153020833,NA,1.7,1.615,NA,0.3,0.36,NA,6.2,4.805,NA,1.299213049,1.241758456,NA
2009-11-13,3.420833333,3.388090278,NA,3.95,4.1875,NA,0.2,0.295,NA,7.5,6.705,NA,2.086851109,1.922660234,NA
2009-11-14,4.856944444,4.8796875,NA,4.95,5.125,NA,1.1,1.69,NA,7.6,7.08,NA,1.43398573,1.209673599,NA
2009-11-15,1.670138889,1.667951389,NA,1.6,1.62,NA,0.1,0.19,NA,3.9,3.96,NA,0.964987036,0.950337337,NA
2009-11-16,5.310416667,5.195,NA,5.2,5.0725,NA,0,1.285,NA,10.1,8.61,NA,1.820155943,1.583648858,NA
2009-11-17,3.059722222,3.051840278,NA,3.05,3.0275,NA,0.4,0.63,NA,6.5,6.045,NA,1.543872139,1.45133273,NA
2009-11-18,1.961111111,1.969513889,NA,1.9,1.915,NA,0.1,0.52,NA,3.5,3.4,NA,0.73409581,0.680964279,NA
2009-11-19,2.395833333,2.387083333,NA,2.3,2.4525,NA,0.3,0.385,NA,5.8,4.96,NA,1.159990053,1.060562178,NA
2009-11-20,4.971527778,5.036805556,NA,5,5.0125,NA,0,0.85,NA,11.8,10.22,NA,2.34057142,2.211497105,NA
2009-11-21,4.50625,4.504131944,NA,4.3,4.4775,NA,1.6,1.365,NA,8.7,9.5,NA,1.634728811,1.479885453,NA
2009-11-22,2.638194444,2.568125,NA,2.7,2.92,NA,0.1,0.17,NA,6.5,4.99,NA,1.434002493,1.271467804,NA
2009-11-23,3.883333333,3.893715278,NA,3.8,3.915,NA,2.2,2.445,NA,5.8,5.575,NA,0.792887967,0.579731897,NA
2009-11-24,1.958333333,2.000833333,NA,1.75,1.8275,NA,0.2,0.31,NA,4.7,4.97,NA,1.098791453,1.091162849,NA
2009-11-25,2.2625,2.275694444,NA,2.3,2.4125,NA,0.1,0.41,NA,5.9,4.92,NA,1.229808957,1.124907084,NA
2009-11-26,1.778472222,1.801006944,NA,1.7,1.6875,NA,0.1,0.19,NA,4.2,3.735,NA,0.827428673,0.797344934,NA
2009-11-27,4.975694444,4.955972222,NA,5,4.99,NA,0,1.005,NA,10.2,8.69,NA,2.421097437,2.108302376,NA
2009-11-28,8.503472222,8.720729167,NA,8.5,8.73,NA,0,5.255,NA,13.6,11.69,NA,2.456742206,0.969066303,NA
2009-11-29,4.765972222,4.715694444,NA,4.75,4.8175,NA,0.7,0.805,NA,12.7,9.88,NA,2.721763188,2.554219641,NA
2009-11-30,3.9125,3.942048611,NA,4,4.06,NA,0.4,0.595,NA,7.6,7.89,NA,1.723059362,1.662335371,NA
2009-12-01,3.839583333,3.790451389,NA,3.85,3.745,NA,1.4,1.74,NA,8.9,7.09,NA,1.345919435,1.183265588,NA
2009-12-02,2.423611111,2.431909722,NA,2.3,2.235,NA,0.2,0.21,NA,7,6.035,NA,1.23526199,1.141580458,NA
2009-12-03,6.081944444,6.002048611,NA,5.8,6.1025,NA,1.1,2.19,NA,12.2,11.92,NA,2.106920093,1.896212678,NA
2009-12-04,2.954166667,2.913333333,NA,2.85,3.065,NA,0.3,0.505,NA,7.4,6.11,NA,1.606798276,1.421393731,NA
2009-12-05,3.309027778,3.322743056,NA,2.65,2.5825,NA,0.6,0.67,NA,9,7.62,NA,1.887867528,1.835134266,NA
2009-12-06,4.899305556,4.924756944,NA,4.85,5.14,NA,1.9,1.545,NA,10.4,7.05,NA,1.547499518,1.265622284,NA
2009-12-07,2.940972222,2.963118056,NA,2.85,2.7325,NA,0.7,0.62,NA,5.9,5.71,NA,1.209022792,1.094694519,NA
2009-12-08,3.364583333,3.437222222,NA,3.3,3.3075,NA,0.8,0.845,NA,6.7,6.96,NA,1.17142366,1.178655566,NA
2009-12-09,5.475,5.480625,NA,4.85,4.805,NA,1.2,1.36,NA,12.9,11.81,NA,2.835551031,2.639364452,NA
2009-12-10,6.917361111,6.766736111,NA,7.4,7.27,NA,1.8,2.135,NA,14.5,10.26,NA,2.479858158,2.113468657,NA
2009-12-11,7.558333333,7.637465278,NA,7.6,7.605,NA,0,4.83,NA,12.3,11.43,NA,1.995747227,1.340569104,NA
2009-12-12,4.862937063,4.890895105,NA,4.7,4.69,NA,0,2.725,NA,9.2,8.01,NA,1.533048069,1.219098534,NA
2009-12-13,2.872222222,2.900520833,NA,2.8,2.7175,NA,0.2,0.525,NA,5.6,6.325,NA,1.180401997,1.173795577,NA
2009-12-14,2.81875,2.848506944,NA,2.7,2.7225,NA,0.3,0.675,NA,5.9,5.35,NA,1.146351387,0.944541381,NA
2009-12-15,3.188888889,3.1684375,NA,2.9,2.96,NA,0.4,0.435,NA,8.2,7.82,NA,1.835969709,1.74687638,NA
2009-12-16,6.110416667,6.074375,NA,6.1,5.965,NA,0,3.645,NA,11.4,8.88,NA,1.862951968,1.124246581,NA
2009-12-17,5.733333333,5.858638889,NA,5.75,6,NA,0,3.355,NA,9.6,8.49,NA,1.639119668,1.099170066,NA
2009-12-18,3.698611111,3.758791667,NA,3.65,3.74,NA,0.8,1.14,NA,7.3,5.95,NA,1.219938443,1.033243192,NA
2009-12-19,2.113888889,2.142854167,NA,2.1,2.1335,NA,0.3,1.03,NA,5.7,5.525,NA,0.798215765,0.65941258,NA
2009-12-20,4.808333333,4.795895833,NA,4.75,4.805,NA,1.2,1.34,NA,9.2,8.64,NA,1.528448182,1.233616162,NA
2009-12-21,5.180555556,5.219486111,NA,5.1,5.1625,NA,2.2,3.22,NA,9.3,7.84,NA,1.328402889,0.820435267,NA
2009-12-22,3.243356643,3.278272727,NA,3.2,3.145,NA,0.9,1.04,NA,7.6,6.125,NA,1.341932569,0.968699834,NA
2009-12-23,3.543055556,3.664798611,NA,3.5,3.695,NA,0.5,1.31,NA,7.2,6.158,NA,1.456533521,1.201880593,NA
2009-12-24,2.448611111,2.462444444,NA,2.1,2.2675,NA,0.5,0.645,NA,6.2,5.975,NA,1.249558586,1.078967376,NA
2009-12-25,1.55625,1.574444444,NA,1.3,1.3175,NA,0.1,0.38,NA,4.4,4.085,NA,0.8891513,0.77879594,NA
2009-12-26,3.193129771,3.21740458,NA,2,2.095,NA,0,0.91,NA,18.1,15.78,NA,3.500487677,3.057528436,NA
2009-12-27,2.690277778,2.5590625,NA,2.1,2.15,NA,0,0,NA,19.7,5.9,NA,2.140953302,1.252038613,NA
2009-12-28,2.769444444,2.722847222,NA,1.95,1.845,NA,0,0.42,NA,13.1,6.635,NA,2.222116353,1.88441572,NA
2009-12-29,5.856944444,5.800659722,NA,5.85,5.8375,NA,0,2.43,NA,10.4,8.39,NA,1.646426636,1.171019556,NA
2009-12-30,2.493055556,2.584715278,NA,2.2,2.485,NA,0.1,0.27,NA,7.3,7.32,NA,1.431154494,1.411113183,NA
2009-12-31,0.5,0.86,NA,0.5,0.86,NA,0.5,0.86,NA,0.5,0.86,NA,NA,NA,NA
2010-01-01,0.6625,0.662291667,NA,0.6,0.5325,NA,0.1,0.12,NA,2.1,1.92,NA,0.474360077,0.446366009,NA
2010-01-02,3.585714286,3.702193878,NA,3.65,4.0225,NA,0,0,NA,19,10.49,NA,2.482017802,1.798143669,NA
2010-01-03,3.694444444,3.782131944,NA,3.75,3.7425,NA,1.1,2.21,NA,6.5,5.125,NA,1.002638322,0.611446665,NA
2010-01-04,3.213194444,3.264236111,NA,3.2,3.1625,NA,1.5,1.83,NA,6.2,5.045,NA,0.950542468,0.743042394,NA
2010-01-05,2.495138889,2.503472222,NA,2.35,2.4925,NA,1.1,1.265,NA,7.1,4.8,NA,0.90432758,0.6107319,NA
2010-01-06,3.047222222,3.095277778,NA,3,3.0775,NA,1,1.205,NA,5.3,4.875,NA,0.93374533,0.740696322,NA
2010-01-07,3.404166667,3.3725,NA,3.2,3.105,NA,0.7,0.785,NA,7.1,5.93,NA,1.156246338,1.096279468,NA
2010-01-08,2.754225352,2.670422535,NA,2.6,2.5,NA,0.6,1.35,NA,5.9,4.895,NA,0.916563365,0.668196719,NA
2010-01-09,3.733576642,3.647912409,NA,3.6,3.65,NA,1.5,2.065,NA,9.3,6.2,NA,1.222778741,0.860182611,NA
2010-01-10,2.03358209,2.048343284,NA,2,2.0875,NA,0.1,0.525,NA,4.3,4.12,NA,0.885636768,0.763407627,NA
2010-01-11,2.466906475,2.447546763,NA,2.2,2.22,NA,0.3,0.815,NA,5.6,4.985,NA,0.964995193,0.927292984,NA
2010-01-12,3.293706294,3.32720979,NA,3.2,3.205,NA,0.8,1.665,NA,7.1,6.42,NA,1.149293524,0.932481309,NA
2010-01-13,2.300724638,2.318601449,NA,2.25,2.3175,NA,0.5,0.485,NA,5.1,4.363,NA,0.896505493,0.844706415,NA
2010-01-14,1.556944444,1.566180556,NA,0.8,0.8525,NA,0.1,0.145,NA,6.7,5.71,NA,1.603826403,1.576026706,NA
2010-01-15,2.609722222,2.602916667,NA,2.4,2.475,NA,1.1,1.125,NA,7.1,5.5,NA,1.006435199,0.911946642,NA
2010-01-16,3.054861111,3.133541667,NA,2.85,2.7225,NA,0.3,1.245,NA,6.8,6.02,NA,1.22718792,1.180248859,NA
2010-01-17,1.557638889,1.6355625,NA,1.2,1.2725,NA,0.2,0.205,NA,5.7,5.355,NA,1.099814343,1.135072055,NA
2010-01-18,1.827777778,1.799090278,NA,1.1,1.0875,NA,0.1,0.135,NA,6.6,5.863,NA,1.761414103,1.694233585,NA
2010-01-19,0.909722222,0.944722222,NA,0.9,0.8375,NA,0,0.285,NA,3.1,2.15,NA,0.487224112,0.45866932,NA
2010-01-20,3.2625,3.078473214,NA,2.9,3.118,NA,0,0.225,NA,20.3,9.94,NA,2.780826405,1.422859581,NA
2010-01-21,1.761805556,1.801680556,NA,1.6,1.5975,NA,0.1,0.3,NA,4.7,3.725,NA,0.961132529,0.882454338,NA
2010-01-22,1.86,1.800107143,NA,1.35,1.428,NA,0.2,0.225,NA,6.5,5.9,NA,1.558444161,1.344586838,NA
2010-01-23,1.798591549,1.786922535,NA,1.55,1.558,NA,0.1,0.235,NA,7.9,7.22,NA,1.550016514,1.324069801,NA
2010-01-24,1.605797101,1.604557971,NA,0.8,0.923,NA,0,0.263,NA,8.6,6.24,NA,1.72972164,1.56512333,NA
2010-01-25,1.961805556,1.9255625,NA,1.5,1.645,NA,0,0.33,NA,7.1,7.09,NA,1.292582201,1.118699918,NA
2010-01-26,3.872222222,4.002520833,NA,3.85,3.9675,NA,0,0.85,NA,7.5,8.12,NA,1.823254772,1.715865823,NA
2010-01-27,2.892361111,2.934201389,NA,3,3.1575,NA,0.1,0.37,NA,7.1,5.78,NA,1.315910164,1.197746962,NA
2010-01-28,3.286805556,3.290451389,NA,3.4,3.7925,NA,0.1,0.185,NA,9.3,8.44,NA,2.13934983,2.080686236,NA
2010-01-29,5.645801527,5.568099237,NA,5.4,5.584,NA,0.8,2.19,NA,11.1,9.12,NA,1.970718711,1.441429893,NA
2010-01-30,2.660839161,2.667293706,NA,2.6,2.715,NA,0.3,0.71,NA,6.5,7.3,NA,1.293212779,1.206856736,NA
2010-01-31,2.817482517,2.750811189,NA,2.7,2.66,NA,0.3,0.415,NA,6.2,5.805,NA,1.394269696,1.274629921,NA
2010-02-01,4.023611111,4.056979167,NA,3.7,3.995,NA,1.4,1.785,NA,7.9,6.96,NA,1.339083609,1.165481715,NA
2010-02-02,1.41875,1.4496875,NA,1.3,1.41,NA,0.1,0.17,NA,5,4.125,NA,0.916360142,0.830487097,NA
2010-02-03,1.107638889,1.106076389,NA,1.1,1.035,NA,0.1,0.13,NA,3.1,2.625,NA,0.711649307,0.673404658,NA
2010-02-04,4.152083333,4.165590278,NA,4.3,4.29,NA,0.2,0.445,NA,7.4,7.2,NA,1.647374209,1.564544606,NA
2010-02-05,3.421126761,3.36256338,NA,3,2.9975,NA,1.2,1.725,NA,7.3,5.955,NA,1.143022681,0.941088878,NA
2010-02-06,4.039568345,4.084683453,NA,3.9,3.865,NA,0,1.01,NA,10.5,8.89,NA,2.126356982,1.925110725,NA
2010-02-07,3.863194444,3.893631944,NA,3.7,3.82,NA,1.5,1.965,NA,8.7,6.365,NA,1.323734204,0.937751624,NA
2010-02-08,3.907638889,3.924361111,NA,3.85,3.8975,NA,1.8,2.235,NA,6.6,5.325,NA,0.988329088,0.594813147,NA
2010-02-09,2.760416667,2.83,NA,2.65,2.8,NA,0,0.87,NA,6,5.195,NA,1.12325817,0.868406861,NA
2010-02-10,2.836805556,2.845868056,NA,2.9,3.0475,NA,0.3,0.37,NA,7.2,5.825,NA,1.74214507,1.642137692,NA
2010-02-11,3.607638889,3.609131944,NA,3.2,3.36,NA,1.3,1.835,NA,8.7,5.985,NA,1.391637354,0.937255391,NA
2010-02-12,2.79375,2.924048611,NA,2.8,2.81,NA,1,1.48,NA,5.4,4.69,NA,0.875639127,0.793903231,NA
2010-02-13,3.011805556,2.962791667,NA,3,2.8725,NA,0.7,1.195,NA,6.1,4.685,NA,0.909352842,0.674512814,NA
2010-02-14,4.515277778,4.559340278,NA,4.4,4.63,NA,1.8,2.555,NA,10.1,6.715,NA,1.275005523,1.006514314,NA
2010-02-15,4.515384615,4.567762238,NA,4.8,4.935,NA,0.1,0.535,NA,9.1,8.5,NA,2.23459697,2.085612724,NA
2010-02-16,2.2464,2.11896,NA,1.8,1.705,NA,0.1,0.195,NA,16.4,9.78,NA,2.063646319,1.614895669,NA
2010-02-17,2.772916667,2.716215278,NA,2.7,2.77,NA,1.1,1.31,NA,5.4,4.445,NA,0.860006403,0.720151802,NA
2010-02-18,3.450694444,3.487979167,NA,3.35,3.629,NA,1.2,1.38,NA,7.6,5.868,NA,1.263749363,1.082894447,NA
2010-02-19,4.021582734,4.087597122,NA,4,4.053,NA,1.2,2.122,NA,7.3,5.774,NA,1.105700813,0.741872501,NA
2010-02-20,3.414583333,3.329458333,NA,3.25,3.2225,NA,1.8,1.81,NA,6.2,5.665,NA,1.023429635,0.860855899,NA
2010-02-21,3.695138889,3.627743056,NA,3.5,3.485,NA,1.2,1.575,NA,7.9,6.375,NA,1.383687678,1.147211248,NA
2010-02-22,1.743055556,1.808069444,NA,1.65,1.7325,NA,0.1,0.15,NA,5.6,4.495,NA,1.094145436,1.046485839,NA
2010-02-23,1.521527778,1.474486111,NA,1.3,1.47,NA,0.4,0.445,NA,5.7,4.24,NA,0.88611379,0.685074484,NA
2010-02-24,3.333333333,3.309708333,NA,3,3.095,NA,0,1.15,NA,10.4,8.13,NA,1.735398626,1.259178525,NA
2010-02-25,4.48125,4.473194444,NA,4.05,3.9975,NA,0,0.96,NA,19.4,12.27,NA,2.883785603,1.979566882,NA
2010-02-26,2.986111111,3.133368056,NA,2.4,2.605,NA,0,1.035,NA,10.7,10.8,NA,2.17861864,1.931865636,NA
2010-02-27,1.874305556,1.896597222,NA,1.2,1.1575,NA,0,0.28,NA,7.9,7.87,NA,1.741301921,1.553701947,NA
2010-02-28,1.985416667,1.976805556,NA,1.9,1.88,NA,0.1,0.365,NA,5.6,5.05,NA,1.098184691,1.022711604,NA
2010-03-01,4.897222222,4.979284722,NA,5.3,5.245,NA,1.3,1.665,NA,9.1,7.72,NA,1.704660188,1.652541792,NA
2010-03-02,0.941666667,1.012930556,NA,0.75,0.8525,NA,0.1,0.12,NA,3.3,3.6,NA,0.774641808,0.744669314,NA
2010-03-03,2.195138889,2.125208333,NA,1.8,1.7325,NA,0,0.175,NA,7.4,5.655,NA,1.668981929,1.513655312,NA
2010-03-04,4.386805556,4.346604167,NA,4.25,4.35,NA,1.1,1.235,NA,10,7.06,NA,1.512384609,1.109879274,NA
2010-03-05,3.778321678,3.650153846,NA,4,3.926,NA,0.2,1.02,NA,8.1,5.947,NA,1.666578677,1.512406791,NA
2010-03-06,2.225694444,2.295194444,NA,2.1,2.19,NA,0.2,0.755,NA,5.3,5.04,NA,1.071352751,0.914734447,NA
2010-03-07,2.2875,2.304944444,NA,2.45,2.3425,NA,0.1,0.225,NA,5.8,4.535,NA,1.299912584,1.207194672,NA
2010-03-08,3.728472222,3.743256944,NA,3.65,3.825,NA,0.6,0.865,NA,7,6.35,NA,1.22523942,1.041046063,NA
2010-03-09,2.407692308,2.362293706,NA,2.3,2.313,NA,0.2,0.4,NA,7.2,5.221,NA,1.397587303,1.228273504,NA
2010-03-10,0.717361111,0.707951389,NA,0.5,0.4485,NA,0.1,0.125,NA,3.7,2.79,NA,0.642692094,0.593851025,NA
2010-03-11,0.984027778,0.979236111,NA,0.9,0.884,NA,0.1,0.174,NA,2.9,3.132,NA,0.594221968,0.528258161,NA
2010-03-12,0.994444444,0.993902778,NA,0.8,0.915,NA,0.2,0.3,NA,2.7,2.695,NA,0.553788955,0.437738344,NA
2010-03-13,3.275,3.213888889,NA,3,3.01,NA,0,0.475,NA,9.4,8,NA,1.91283848,1.222313873,NA
2010-03-14,3.85942029,4.055405797,NA,3.45,3.67,NA,0,2.235,NA,14.9,8.22,NA,2.249010737,1.404339352,NA
2010-03-15,5.518055556,5.503958333,NA,6.8,7.16,NA,0,0.265,NA,10.4,8.88,NA,3.207304879,2.982273671,NA
2010-03-16,1.135416667,1.122930556,NA,0.9,0.7925,NA,0.1,0.16,NA,3.5,3.49,NA,0.905188521,0.819960759,NA
2010-03-17,1.649305556,1.637520833,NA,1.6,1.605,NA,0.1,0.15,NA,5.9,5.115,NA,1.337045931,1.233104973,NA
2010-03-18,2.270833333,2.266513889,NA,1.65,1.9175,NA,0.1,0.135,NA,8.1,7.01,NA,1.90589351,1.815193461,NA
2010-03-19,1.358741259,1.345804196,NA,0.5,0.46,NA,0.1,0.125,NA,5.8,5.147,NA,1.579460091,1.522456282,NA
2010-03-20,2.14375,2.130513889,NA,1.9,1.915,NA,0.1,0.13,NA,6.4,5.705,NA,1.680064882,1.659230224,NA
2010-03-21,2.070833333,1.984201389,NA,1.7,1.679,NA,0.1,0.175,NA,6.1,5.59,NA,1.580027219,1.321682053,NA
2010-03-22,2.110714286,2.150728571,NA,1.9,1.944,NA,0,0.411,NA,6.7,6.18,NA,1.241007738,1.117539337,NA
2010-03-23,3.817482517,3.81986014,NA,3.7,3.963,NA,0.1,0.663,NA,8.8,6.235,NA,1.561523033,1.249131871,NA
2010-03-24,5.226388889,5.320590278,NA,5.2,5.4575,NA,0,1.785,NA,11.4,8.82,NA,1.948102398,1.585067722,NA
2010-03-25,3.525555556,3.466555556,NA,3.35,3.145,NA,1.5,1.79,NA,6.3,5.97,NA,1.267800104,1.164017077,NA
2010-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-20,3.76547619,3.650119048,NA,3.6,3.855,NA,0.1,0.5,NA,8.7,7.3,NA,2.015272653,1.768349918,NA
2010-05-21,1.738888889,1.805208333,NA,1.6,1.595,NA,0.2,0.38,NA,6.1,5.68,NA,0.954496983,0.980329593,NA
2010-05-22,2.495833333,2.507430556,NA,2.25,2.375,NA,0.4,0.6,NA,5.9,4.98,NA,1.17091053,1.056333378,NA
2010-05-23,2.190277778,2.178263889,NA,2,2.02,NA,0.4,0.34,NA,5.4,4.46,NA,1.208496693,1.121065508,NA
2010-05-24,1.875694444,1.844444444,NA,1.9,1.79,NA,0.3,0.28,NA,4.1,3.42,NA,0.784040684,0.692001029,NA
2010-05-25,2.117361111,2.072430556,NA,2,1.965,NA,0.3,0.56,NA,5.3,3.79,NA,0.968043941,0.784231169,NA
2010-05-26,4.030555556,4.041944444,NA,4.1,4.12,NA,0.1,0.47,NA,9.3,8.42,NA,2.095292018,1.926559409,NA
2010-05-27,2.976388889,2.977361111,NA,2.65,2.795,NA,0.2,0.43,NA,7.1,6.34,NA,1.520902663,1.378321664,NA
