date,ppt_mm,sum_3,sum_5,sum_7,sum_10,sum_14
2013-10-22,0,0.41000000000000436,6.760000000000004,6.760000000000007,6.770000000000002,6.769999999999999
2013-10-23,0.02,0.020000000000004393,0.4300000000000041,6.780000000000007,6.780000000000002,6.789999999999999
2013-10-24,0,0.020000000000004393,0.4300000000000041,6.780000000000007,6.780000000000002,6.789999999999999
2013-10-25,0,0.020000000000004393,0.020000000000004126,0.4300000000000073,6.780000000000002,6.789999999999999
2013-10-26,0,4.3923198411732756e-15,0.020000000000004126,0.4300000000000073,6.780000000000002,6.789999999999999
2013-10-27,0,4.3923198411732756e-15,0.020000000000004126,0.02000000000000735,6.780000000000002,6.779999999999999
2013-10-28,0,4.3923198411732756e-15,4.125172425872847e-15,0.02000000000000735,0.4300000000000022,6.779999999999999
2013-10-29,0,4.3923198411732756e-15,4.125172425872847e-15,0.02000000000000735,0.4300000000000022,6.779999999999999
2013-10-30,0,4.3923198411732756e-15,4.125172425872847e-15,7.348288644237755e-15,0.02000000000000225,6.779999999999999
2013-10-31,0,4.3923198411732756e-15,4.125172425872847e-15,7.348288644237755e-15,0.02000000000000225,6.779999999999999
2014-05-01,19.49,NA,NA,NA,NA,NA
2014-05-02,2.66,NA,NA,NA,NA,NA
2014-05-03,0,22.15,NA,NA,NA,NA
2014-05-04,1.95,4.609999999999999,NA,NA,NA,NA
2014-05-05,0.75,2.6999999999999993,24.849999999999998,NA,NA,NA
2014-05-06,0,2.6999999999999993,5.359999999999999,NA,NA,NA
2014-05-07,0,0.7499999999999993,2.6999999999999993,24.849999999999998,NA,NA
2014-05-08,0,-6.661338147750939e-16,2.6999999999999993,5.359999999999999,NA,NA
2014-05-09,1.07,1.0699999999999994,1.8199999999999994,3.7699999999999996,NA,NA
2014-05-10,1.72,2.789999999999999,2.789999999999999,5.489999999999999,27.639999999999997,NA
2014-05-11,0,2.789999999999999,2.789999999999999,3.539999999999999,8.149999999999999,NA
2014-05-12,0,1.7199999999999993,2.789999999999999,2.789999999999999,5.489999999999998,NA
2014-05-13,0,-6.661338147750939e-16,2.789999999999999,2.789999999999999,5.489999999999998,NA
2014-05-14,0.72,0.7199999999999993,2.4399999999999995,3.5099999999999993,4.259999999999998,28.36
2014-05-15,0,0.7199999999999993,0.7199999999999993,3.5099999999999993,3.5099999999999985,8.870000000000001
2014-05-16,0.46,1.1799999999999993,1.1799999999999993,2.8999999999999995,3.9699999999999984,6.670000000000001
2014-05-17,39.11,39.57,40.29,40.29,43.08,45.78
2014-05-18,0.55,40.12,40.839999999999996,40.84,43.629999999999995,44.38
2014-05-19,0,39.66,40.12,40.84,42.559999999999995,43.63
2014-05-20,0,0.5500000000000005,40.12,40.84,40.839999999999996,43.63
2014-05-21,0,4.440892098500626e-16,39.66,40.12,40.839999999999996,43.63
2014-05-22,0,4.440892098500626e-16,0.5499999999999994,40.12,40.839999999999996,43.63
2014-05-23,28.98,28.98,28.98,68.64,69.82,71.54
2014-05-24,2.01,30.990000000000002,30.99,31.54,71.11,71.83
2014-05-25,6.31,37.3,37.3,37.3,77.42,78.14
2014-05-26,0.26,8.580000000000002,37.559999999999995,37.559999999999995,77.22,78.4
2014-05-27,0,6.570000000000002,37.559999999999995,37.559999999999995,38.11,78.4
2014-05-28,8.05,8.310000000000002,16.63,45.61,45.61,85.73
2014-05-29,1,9.050000000000002,15.62,46.61,46.61,86.73
2014-05-30,0,9.050000000000002,9.309999999999999,17.63,46.61,86.27
2014-05-31,4.69,5.690000000000002,13.74,20.31,51.3,51.85
2014-06-01,0.59,5.280000000000002,14.33,14.59,51.89,51.89
2014-06-02,0,5.280000000000002,6.279999999999999,14.329999999999998,22.91,51.89
2014-06-03,0,0.590000000000002,5.279999999999999,14.329999999999998,20.9,51.89
2014-06-04,6.89,6.8900000000000015,12.169999999999998,13.169999999999998,21.48,58.78
2014-06-05,0,6.8900000000000015,7.479999999999999,12.169999999999998,21.22,58.78
2014-06-06,4.59,11.480000000000002,11.479999999999999,16.759999999999998,25.81,34.39
2014-06-07,0,4.590000000000002,11.479999999999999,12.069999999999997,17.759999999999998,32.379999999999995
2014-06-08,0,4.590000000000002,11.479999999999999,11.479999999999997,16.759999999999998,26.07
2014-06-09,0,2.1094237467877974e-15,4.589999999999999,11.479999999999997,16.759999999999998,25.81
2014-06-10,0.51,0.5100000000000021,5.099999999999999,11.989999999999997,12.579999999999998,26.32
2014-06-11,0,0.5100000000000021,0.509999999999999,5.099999999999998,11.989999999999998,18.27
2014-06-12,3.72,4.230000000000002,4.2299999999999995,8.819999999999999,15.709999999999997,20.99
2014-06-13,7.77,11.490000000000002,11.999999999999998,11.999999999999998,23.479999999999997,28.759999999999998
2014-06-14,15.42,26.910000000000004,27.419999999999998,27.419999999999998,32.01,39.489999999999995
2014-06-15,0,23.19,26.91,27.419999999999998,32.01,38.9
2014-06-16,0,15.420000000000002,26.91,27.419999999999998,27.419999999999998,38.9
2014-06-17,0,2.3314683517128287e-15,23.189999999999998,26.909999999999997,27.419999999999998,38.9
2014-06-18,12,12.000000000000002,27.419999999999998,38.91,39.42,44.01
2014-06-19,0,12.000000000000002,11.999999999999998,35.19,39.42,44.01
2014-06-20,0,12.000000000000002,11.999999999999998,27.419999999999998,38.91,39.42
2014-06-21,0,2.3314683517128287e-15,11.999999999999998,11.999999999999998,38.91,39.42
2014-06-22,0,2.3314683517128287e-15,11.999999999999998,11.999999999999998,35.19,39.42
2014-06-23,0,2.3314683517128287e-15,-9.992007221626409e-16,11.999999999999998,27.419999999999998,39.42
2014-06-24,0,2.3314683517128287e-15,-9.992007221626409e-16,11.999999999999998,12,38.91
2014-06-25,0,2.3314683517128287e-15,-9.992007221626409e-16,-2.1094237467877974e-15,12,38.91
2014-06-26,56.11,56.11,56.11,56.11,68.11,91.3
2014-06-27,0.26,56.370000000000005,56.37,56.37,68.37,83.79
2014-06-28,0,56.370000000000005,56.37,56.37,56.37,68.37
2014-06-29,0,0.26000000000000234,56.37,56.37,56.37,68.37
2014-06-30,0,2.3314683517128287e-15,56.37,56.37,56.37,68.37
2014-07-01,0,2.3314683517128287e-15,0.259999999999999,56.37,56.37,68.37
2014-07-02,0,2.3314683517128287e-15,-9.992007221626409e-16,56.37,56.37,56.37
2014-07-03,24.38,24.380000000000003,24.38,24.639999999999997,80.75,80.75
2014-07-04,20.35,44.730000000000004,44.73,44.73,101.1,101.1
2014-07-05,10.89,55.620000000000005,55.62,55.62,111.99,111.99
2014-07-06,0,31.240000000000006,55.62,55.62,55.88,111.99
2014-07-07,0,10.890000000000002,55.62,55.62,55.62,111.99
2014-07-08,9.06,9.060000000000002,40.300000000000004,64.67999999999999,64.68,121.05
2014-07-09,0.73,9.790000000000003,20.68,65.41,65.41,121.78
2014-07-10,4.78,14.570000000000004,14.57,45.81,70.19,70.45
2014-07-11,0,5.5100000000000025,14.57,25.459999999999997,70.19,70.19
2014-07-12,0,4.780000000000003,14.57,14.569999999999999,70.19,70.19
2014-07-13,0,2.3314683517128287e-15,5.51,14.569999999999999,45.81,70.19
2014-07-14,2.8,2.800000000000002,7.579999999999999,17.369999999999997,28.26,72.99000000000001
2014-07-15,0,2.800000000000002,2.7999999999999994,8.309999999999997,17.37,72.99000000000001
2014-07-16,22.06,24.86,24.86,29.639999999999997,39.43,95.05
2014-07-17,2.57,24.630000000000003,27.429999999999996,27.429999999999996,42,73.24000000000001
2014-07-18,0,24.630000000000003,27.429999999999996,27.429999999999996,32.94,52.89
2014-07-19,0,2.570000000000002,24.63,27.429999999999996,32.21,42
2014-07-20,0,2.3314683517128287e-15,24.63,27.429999999999996,27.43,42
2014-07-21,0.21,0.21000000000000232,2.7800000000000002,24.839999999999996,27.639999999999997,42.21
2014-07-22,0,0.21000000000000232,0.2100000000000003,24.839999999999996,27.639999999999997,33.15
2014-07-23,0,0.21000000000000232,0.2100000000000003,2.7799999999999967,27.639999999999997,32.42
2014-07-24,35.71,35.71,35.92,35.919999999999995,60.550000000000004,63.35
2014-07-25,0,35.71,35.92,35.919999999999995,60.550000000000004,63.35
2014-07-26,0,35.71,35.71,35.919999999999995,38.49,63.35
2014-07-27,0,1.4710455076283324e-15,35.71,35.919999999999995,35.92,63.35
2014-07-28,20.61,20.61,56.32,56.31999999999999,56.53,81.16
2014-07-29,26.7,47.31,47.31,83.02,83.23,107.86
2014-07-30,0,47.31,47.31,83.02,83.23,85.8
2014-07-31,0,26.7,47.31,47.309999999999995,83.02,83.23
2014-08-01,0.56,0.5600000000000002,47.87,47.87,83.58,83.79
2014-08-02,0,0.5600000000000002,27.259999999999998,47.87,83.58,83.79
2014-08-03,0,0.5600000000000002,0.5600000000000004,47.87,47.870000000000005,83.79
2014-08-04,0,1.3877787807814457e-16,0.5600000000000004,27.259999999999994,47.870000000000005,83.58
2014-08-05,0.01,0.010000000000000139,0.5700000000000004,0.5699999999999971,47.88,83.59
2014-08-06,5.84,5.85,5.85,6.409999999999997,53.72,89.42999999999999
2014-08-07,0.14,5.99,5.989999999999999,6.549999999999997,33.25,53.86
2014-08-08,12.81,18.79,18.8,18.799999999999997,19.360000000000003,66.67
2014-08-09,0,12.950000000000001,18.8,18.799999999999997,19.360000000000003,66.67
2014-08-10,0,12.81,18.79,18.799999999999997,19.360000000000003,66.67
2014-08-11,0,3.5214886562329184e-16,12.950000000000001,18.799999999999997,18.800000000000004,46.06
2014-08-12,0,3.5214886562329184e-16,12.81,18.789999999999996,18.800000000000004,19.36
2014-08-13,2.31,2.3100000000000005,2.3100000000000005,15.259999999999998,21.110000000000003,21.67
2014-08-14,62.41,64.72,64.72,77.52999999999999,83.52,84.08
2014-08-15,0,64.72,64.72,64.72,83.51,83.52
2014-08-16,0,62.41,64.72,64.72,77.67,83.52
2014-08-17,0.65,0.6499999999999989,65.36999999999999,65.36999999999999,78.18,84.17
2014-08-18,0,0.6499999999999989,63.059999999999995,65.36999999999999,65.37,84.17
2014-08-19,0,0.6499999999999989,0.6500000000000004,65.36999999999999,65.37,84.16
2014-08-20,0,-1.0894063429134349e-15,0.6500000000000004,63.059999999999995,65.37,78.32
2014-08-21,2,1.999999999999999,2.6500000000000004,2.649999999999996,67.37,80.17999999999999
2014-08-22,30.78,32.78,32.78,33.43,98.15,98.14999999999999
2014-08-23,1.37,34.15,34.150000000000006,34.8,97.21000000000001,99.52
2014-08-24,0,32.15,34.150000000000006,34.15,34.800000000000004,99.52
2014-08-25,0,1.369999999999999,34.150000000000006,34.15,34.800000000000004,99.52
2014-08-26,0,-1.0894063429134349e-15,32.150000000000006,34.15,34.800000000000004,99.52
2014-08-27,0,-1.0894063429134349e-15,1.3700000000000019,34.15,34.150000000000006,97.21
2014-08-28,3.37,3.369999999999999,3.370000000000002,35.519999999999996,37.52,38.169999999999995
2014-08-29,0,3.369999999999999,3.370000000000002,4.739999999999997,37.52,38.169999999999995
2014-08-30,0,3.369999999999999,3.370000000000002,3.369999999999996,37.52,38.169999999999995
2014-08-31,0.09,0.08999999999999878,3.4600000000000017,3.459999999999996,35.61000000000001,37.61
2014-09-01,23.93,24.02,27.39,27.389999999999997,28.760000000000005,61.54
2014-09-02,0,24.02,24.020000000000003,27.389999999999997,27.390000000000004,61.54
2014-09-03,7.63,31.56,31.650000000000002,35.019999999999996,35.02,69.17
2014-09-04,0,7.629999999999999,31.650000000000002,31.649999999999995,35.02,67.17
2014-09-05,0,7.629999999999999,31.560000000000002,31.649999999999995,35.02,36.38999999999999
2014-09-06,0,-1.0894063429134349e-15,7.630000000000002,31.649999999999995,35.02,35.019999999999996
2014-09-07,2.71,2.709999999999999,10.340000000000002,34.269999999999996,34.36000000000001,37.73
2014-09-08,0,2.709999999999999,2.7100000000000017,10.339999999999996,34.36000000000001,37.73
2014-09-09,0,2.709999999999999,2.7100000000000017,10.339999999999996,34.36000000000001,37.73
2014-09-10,0,-1.0894063429134349e-15,2.7100000000000017,2.709999999999996,34.27,37.73
2014-09-11,0,-1.0894063429134349e-15,2.7100000000000017,2.709999999999996,10.340000000000003,34.35999999999999
2014-09-12,0.35,0.34999999999999887,0.35000000000000187,3.059999999999996,10.690000000000003,34.709999999999994
2014-09-13,0,0.34999999999999887,0.35000000000000187,3.059999999999996,3.0600000000000036,34.709999999999994
2014-09-14,6.09,6.439999999999999,6.440000000000001,6.439999999999996,9.150000000000004,40.709999999999994
2014-09-15,0,6.089999999999999,6.440000000000001,6.439999999999996,9.150000000000004,16.779999999999994
2014-09-16,3.37,9.459999999999999,9.810000000000002,9.809999999999997,12.520000000000003,20.149999999999995
2014-09-17,2.04,5.409999999999999,11.500000000000002,11.849999999999996,11.850000000000003,14.559999999999995
2014-09-18,0,5.409999999999999,11.500000000000002,11.849999999999996,11.850000000000003,14.559999999999995
2014-09-19,0,2.039999999999999,5.410000000000002,11.499999999999996,11.850000000000003,14.559999999999995
2014-09-20,0,-1.0894063429134349e-15,5.410000000000002,11.499999999999996,11.850000000000003,14.559999999999995
2014-09-21,0,-1.0894063429134349e-15,2.040000000000002,5.409999999999997,11.850000000000003,11.849999999999996
2014-09-22,0.32,0.3199999999999989,0.32000000000000184,5.729999999999996,11.820000000000004,12.169999999999996
2014-09-23,0,0.3199999999999989,0.32000000000000184,2.3599999999999963,11.820000000000004,12.169999999999996
2014-09-24,0,0.3199999999999989,0.32000000000000184,0.3199999999999962,5.730000000000004,12.169999999999996
2014-09-25,0,-1.0894063429134349e-15,0.32000000000000184,0.3199999999999962,5.730000000000004,12.169999999999996
2014-09-26,0,-1.0894063429134349e-15,0.32000000000000184,0.3199999999999962,2.3600000000000034,11.819999999999997
2014-09-27,0,-1.0894063429134349e-15,1.8041124150158794e-15,0.3199999999999962,0.3200000000000035,11.819999999999997
2014-09-28,0,-1.0894063429134349e-15,1.8041124150158794e-15,0.3199999999999962,0.3200000000000035,5.729999999999996
2014-09-29,0,-1.0894063429134349e-15,1.8041124150158794e-15,-3.851086116668512e-15,0.3200000000000035,5.729999999999996
2014-09-30,0.02,0.01999999999999891,0.020000000000001805,0.01999999999999615,0.3400000000000035,2.379999999999996
2014-10-01,0,0.01999999999999891,0.020000000000001805,0.01999999999999615,0.3400000000000035,0.33999999999999586
2014-10-02,4.41,4.429999999999999,4.430000000000002,4.429999999999996,4.430000000000003,4.7499999999999964
2014-10-03,0,4.409999999999999,4.430000000000002,4.429999999999996,4.430000000000003,4.7499999999999964
2014-10-04,0.27,4.679999999999999,4.700000000000002,4.699999999999997,4.700000000000004,5.019999999999996
2014-10-05,24.17,24.44,28.850000000000005,28.869999999999997,28.870000000000005,29.189999999999998
2014-10-06,0,24.44,28.850000000000005,28.869999999999997,28.870000000000005,28.869999999999997
2014-10-07,0,24.17,24.440000000000005,28.849999999999998,28.870000000000005,28.869999999999997
2014-10-08,13.71,13.709999999999999,38.150000000000006,42.56,42.580000000000005,42.58
2014-10-09,0.73,14.44,38.61000000000001,38.879999999999995,43.31000000000001,43.309999999999995
2014-10-10,0,14.44,14.440000000000003,38.879999999999995,43.290000000000006,43.309999999999995
2014-10-11,0,0.7299999999999989,14.440000000000003,38.61,43.290000000000006,43.309999999999995
2014-10-12,0,-1.0894063429134349e-15,14.440000000000003,14.439999999999998,38.88,43.309999999999995
2014-10-13,0,-1.0894063429134349e-15,0.7300000000000022,14.439999999999998,38.88,43.309999999999995
2014-10-14,0,-1.0894063429134349e-15,2.230854390106174e-15,14.439999999999998,38.61000000000001,43.29
2014-10-15,0,-1.0894063429134349e-15,2.230854390106174e-15,0.7299999999999961,14.440000000000005,43.29
2014-10-16,3.2,3.1999999999999993,3.2000000000000024,3.199999999999996,17.640000000000004,42.08
2014-10-17,35.22,38.419999999999995,38.42,38.419999999999995,52.86000000000001,77.3
2014-10-18,0,38.419999999999995,38.42,38.419999999999995,39.150000000000006,77.03
2014-10-19,8.42,43.64,46.84,46.839999999999996,46.84,61.279999999999994
2014-10-20,0,8.419999999999998,46.84,46.839999999999996,46.84,61.279999999999994
2014-10-21,0.57,8.989999999999998,44.21,47.41,47.410000000000004,61.849999999999994
2014-10-22,0.87,1.439999999999999,9.86,48.279999999999994,48.28,49.00999999999999
2014-10-23,26.57,28.009999999999998,36.43,71.64999999999999,74.85000000000001,74.85
2014-10-24,35.36,62.8,63.37,71.78999999999999,110.21000000000001,110.21
2014-10-25,0.49,62.42,63.86,72.28,110.7,110.69999999999999
2014-10-26,0.64,36.49,63.93,64.5,108.14,111.33999999999999
2014-10-27,0.59,1.7200000000000026,63.65,65.09,73.51,111.92999999999999
2014-10-28,0.32,1.5500000000000027,37.4,64.84,73.83000000000001,112.25
2014-10-29,0.27,1.1800000000000026,2.3100000000000014,64.24,65.68,112.52
2014-10-30,3.47,4.060000000000003,5.290000000000002,41.13999999999999,69.15,112.78999999999999
2014-10-31,0,3.740000000000003,4.650000000000001,5.779999999999996,68.58000000000001,77.57
2015-05-01,0,NA,NA,NA,NA,NA
2015-05-02,0,NA,NA,NA,NA,NA
2015-05-03,0,0,NA,NA,NA,NA
2015-05-04,0,0,NA,NA,NA,NA
2015-05-05,0,0,0,NA,NA,NA
2015-05-06,0,0,0,NA,NA,NA
2015-05-07,0,0,0,0,NA,NA
2015-05-08,0,0,0,0,NA,NA
2015-05-09,0,0,0,0,NA,NA
2015-05-10,0,0,0,0,0,NA
2015-05-11,0.47,0.47,0.47,0.47,0.47,NA
2015-05-12,0,0.47,0.47,0.47,0.47,NA
2015-05-13,0.66,1.13,1.13,1.13,1.13,NA
2015-05-14,0,0.66,1.13,1.13,1.13,1.13
2015-05-15,0,0.66,1.13,1.13,1.13,1.13
2015-05-16,0,0,0.66,1.13,1.13,1.13
2015-05-17,0,0,0.66,1.13,1.13,1.13
2015-05-18,0,0,0,0.66,1.13,1.13
2015-05-19,2.28,2.28,2.28,2.94,3.4099999999999997,3.4099999999999997
2015-05-20,0.56,2.84,2.84,2.84,3.9699999999999998,3.9699999999999998
2015-05-21,0,2.84,2.84,2.84,3.5,3.9699999999999998
2015-05-22,0,0.56,2.84,2.84,3.5,3.9699999999999998
2015-05-23,0,0,2.84,2.84,2.84,3.9699999999999998
2015-05-24,0,0,0.56,2.84,2.84,3.9699999999999998
2015-05-25,0,0,0,2.84,2.84,3.5
2015-05-26,0.23,0.23,0.23,0.79,3.07,3.73
2015-05-27,0,0.23,0.23,0.22999999999999998,3.07,3.07
2015-05-28,6.11,6.340000000000001,6.340000000000001,6.34,9.18,9.18
2015-05-29,4.45,10.56,10.790000000000001,10.790000000000001,11.350000000000001,13.63
2015-05-30,0,10.56,10.790000000000001,10.790000000000001,10.790000000000001,13.63
2015-05-31,9.4,13.85,19.96,20.19,20.19,23.03
2015-06-01,27.47,36.87,47.43,47.66,47.66,50.5
2015-06-02,10.86,47.73,52.18,58.29,58.519999999999996,59.08
2015-06-03,0.36,38.69,48.089999999999996,58.65,58.88,58.88
2015-06-04,0,11.219999999999999,48.089999999999996,52.54,58.88,58.88
2015-06-05,0,0.3599999999999999,38.69,48.089999999999996,58.65,58.88
2015-06-06,3.81,3.81,15.029999999999998,51.9,62.46,62.69
2015-06-07,0,3.81,4.169999999999999,42.5,56.35,62.69
2015-06-08,0,3.81,3.8099999999999987,15.03,51.9,62.69
2015-06-09,1.03,1.0299999999999998,4.839999999999999,5.199999999999999,52.93,63.49
2015-06-10,7.52,8.549999999999999,12.359999999999998,12.359999999999998,51.05,71.01
2015-06-11,0,8.549999999999999,8.549999999999999,12.359999999999998,23.58,64.9
2015-06-12,0,7.52,8.549999999999999,12.359999999999998,12.719999999999999,60.449999999999996
2015-06-13,6.52,6.52,15.069999999999999,15.069999999999999,18.88,66.97
2015-06-14,0,6.52,14.039999999999997,15.069999999999999,18.88,57.57
2015-06-15,8.56,15.08,15.079999999999998,23.63,27.439999999999998,38.660000000000004
2015-06-16,7.56,16.12,22.639999999999997,30.159999999999997,31.189999999999998,35.36
2015-06-17,4.71,20.83,27.349999999999998,27.349999999999998,35.9,39.71
2015-06-18,0,12.27,20.83,27.349999999999998,35.9,39.71
2015-06-19,7.55,12.26,28.38,34.9,42.42,47.26
2015-06-20,0,7.55,19.819999999999997,28.38,34.9,43.45
2015-06-21,9.68,17.23,21.939999999999998,38.059999999999995,44.58,53.13
2015-06-22,6.69,16.37,23.919999999999998,36.19,51.269999999999996,59.82
2015-06-23,1.4,17.77,25.319999999999997,30.029999999999998,46.15,60.19
2015-06-24,10.21,18.3,27.98,35.53,56.36,62.88
2015-06-25,0,11.610000000000001,27.98,35.53,47.8,62.88
2015-06-26,8.38,18.59,26.68,36.36,48.620000000000005,71.26
2015-06-27,0,8.38,19.99,36.36,43.910000000000004,64.74000000000001
2015-06-28,22.71,31.09,41.300000000000004,49.39,66.62,87.45
2015-06-29,15.49,38.2,46.58,58.190000000000005,74.56,94.38000000000001
2015-06-30,0.5,38.7,47.08,57.29,75.06,87.32000000000001
2015-07-01,7.24,23.23,45.94,54.32,72.62,89.85000000000001
2015-07-02,14.45,22.189999999999998,60.39,68.77,80.38,104.3
2015-07-03,0,21.689999999999998,37.68,60.39,78.98,96.75
2015-07-04,0,14.45,22.189999999999998,60.39,68.77,96.75
2015-07-05,1.03,1.0299999999999987,22.72,38.71,69.8,88.10000000000001
2015-07-06,0,1.0299999999999987,15.479999999999999,23.22,61.42,81.41
2015-07-07,0,1.0299999999999987,1.03,22.72,61.42,80.01
2015-07-08,2.67,2.6699999999999986,3.6999999999999997,18.15,41.38,72.47
2015-07-09,0.19,2.8599999999999985,3.8899999999999997,3.8899999999999992,26.080000000000002,72.66
2015-07-10,1.57,4.429999999999999,4.43,5.459999999999999,27.150000000000002,65.85000000000001
2015-07-11,0,1.7599999999999987,4.43,5.459999999999999,19.91,65.85000000000001
2015-07-12,0,1.5699999999999987,4.43,4.43,5.460000000000001,43.14
2015-07-13,0,-1.304512053934559e-15,1.76,4.43,5.460000000000001,27.650000000000002
2015-07-14,0,-1.304512053934559e-15,1.57,4.43,5.460000000000001,27.150000000000002
2015-07-15,6.8,6.799999999999999,6.8,8.559999999999999,11.23,26.71
2015-07-16,0,6.799999999999999,6.8,8.37,11.23,12.260000000000002
2015-07-17,0,6.799999999999999,6.8,6.799999999999999,11.23,12.260000000000002
2015-07-18,5.63,5.629999999999999,12.43,12.43,14.190000000000001,17.89
2015-07-19,0.52,6.149999999999999,12.95,12.95,14.520000000000001,17.380000000000003
2015-07-20,10.24,16.39,16.39,23.189999999999998,23.19,27.62
2015-07-21,0,10.76,16.39,23.189999999999998,23.19,27.62
2015-07-22,1.16,11.399999999999999,17.55,17.55,24.35,26.110000000000003
2015-07-23,2.31,3.4699999999999993,14.23,19.86,26.66,28.23
2015-07-24,0,3.4699999999999993,13.709999999999999,19.86,26.66,26.66
2015-07-25,0,2.309999999999999,3.4699999999999998,14.23,19.86,26.66
2015-07-26,2.1,2.099999999999999,5.569999999999999,15.81,21.96,28.76
2015-07-27,1.04,3.1399999999999992,5.45,6.61,23,29.8
2015-07-28,0.2,3.3399999999999994,3.34,6.8100000000000005,17.57,30
2015-07-29,0,1.239999999999999,3.34,5.65,17.05,23.200000000000003
2015-07-30,0,0.19999999999999915,3.34,3.3400000000000007,6.810000000000001,23.200000000000003
2015-07-31,5.38,5.379999999999999,6.62,8.72,12.190000000000001,28.580000000000002
2015-08-01,0,5.379999999999999,5.58,8.72,11.030000000000001,22.950000000000003
2015-08-02,0.11,5.489999999999998,5.489999999999999,6.73,8.83,22.540000000000003
2015-08-03,0,0.10999999999999897,5.489999999999999,5.69,8.83,12.3
2015-08-04,6.35,6.459999999999998,11.84,11.84,15.18,18.650000000000002
2015-08-05,5.65,11.999999999999998,12.11,17.490000000000002,18.73,23.14
2015-08-06,0,11.999999999999998,12.11,17.490000000000002,17.69,20.830000000000002
2015-08-07,0,5.649999999999999,12,12.110000000000001,17.490000000000002,20.830000000000002
2015-08-08,0,-1.3461454173580023e-15,12,12.110000000000001,17.490000000000002,20.830000000000002
2015-08-09,0,-1.3461454173580023e-15,5.65,12,17.490000000000002,18.73
2015-08-10,0,-1.3461454173580023e-15,-1.3877787807814457e-16,12,12.110000000000001,17.69
2015-08-11,0,-1.3461454173580023e-15,-1.3877787807814457e-16,5.65,12.110000000000001,17.490000000000002
2015-08-12,25.99,25.99,25.99,25.99,37.99,43.48
2015-08-13,0.16,26.15,26.15,26.15,38.15,43.64
2015-08-14,0,26.15,26.15,26.15,31.8,38.26
2015-08-15,0,0.15999999999999864,26.15,26.15,26.15,38.26
2015-08-16,13.97,13.969999999999999,40.12,40.12,40.12,52.12
2015-08-17,0,13.969999999999999,14.13,40.12,40.12,52.12
2015-08-18,0,13.969999999999999,13.97,40.12,40.12,45.77
2015-08-19,5.49,5.489999999999998,19.46,19.619999999999997,45.61,45.61
2015-08-20,0,5.489999999999998,19.46,19.459999999999997,45.61,45.61
2015-08-21,3.68,9.169999999999998,9.17,23.139999999999997,49.29,49.29
2015-08-22,3.48,7.159999999999998,12.65,26.619999999999997,26.78,52.77
2015-08-23,0,7.159999999999998,12.65,12.649999999999997,26.620000000000005,52.77
2015-08-24,0.64,4.119999999999998,7.799999999999999,13.289999999999997,27.26,53.410000000000004
2015-08-25,5.1,5.739999999999998,12.899999999999999,18.389999999999997,32.36,58.51
2015-08-26,16.63,22.369999999999997,25.849999999999998,29.529999999999994,35.02,49.15
2015-08-27,0,21.729999999999997,22.369999999999997,29.529999999999994,35.02,48.99
2015-08-28,0,16.63,22.369999999999997,25.849999999999994,35.02,48.99
2015-08-29,0,-1.3739009929736312e-15,21.729999999999997,22.369999999999994,29.53,48.99
2015-08-30,0,-1.3739009929736312e-15,16.63,22.369999999999994,29.53,35.02
2015-08-31,0,-1.3739009929736312e-15,-4.718447854656915e-16,21.729999999999997,25.85,35.02
2015-09-01,0,-1.3739009929736312e-15,-4.718447854656915e-16,16.629999999999995,22.37,35.02
2015-09-02,0,-1.3739009929736312e-15,-4.718447854656915e-16,-3.1225022567582528e-15,22.37,29.53
2015-09-03,0,-1.3739009929736312e-15,-4.718447854656915e-16,-3.1225022567582528e-15,21.73,29.53
2015-09-04,0,-1.3739009929736312e-15,-4.718447854656915e-16,-3.1225022567582528e-15,16.630000000000003,25.85
2015-09-05,0,-1.3739009929736312e-15,-4.718447854656915e-16,-3.1225022567582528e-15,1.7763568394002505e-15,22.37
2015-09-06,0,-1.3739009929736312e-15,-4.718447854656915e-16,-3.1225022567582528e-15,1.7763568394002505e-15,22.37
2015-09-07,0,-1.3739009929736312e-15,-4.718447854656915e-16,-3.1225022567582528e-15,1.7763568394002505e-15,21.73
2015-09-08,2.6,2.5999999999999988,2.5999999999999996,2.599999999999997,2.600000000000002,19.23
2015-09-09,1.93,4.5299999999999985,4.529999999999999,4.529999999999997,4.530000000000002,4.530000000000001
2015-09-10,8.3,12.83,12.83,12.829999999999998,12.830000000000002,12.830000000000002
2015-09-11,26.49,36.72,39.32,39.31999999999999,39.32,39.32
2015-09-12,0.21,34.99999999999999,39.53,39.529999999999994,39.53,39.53
2015-09-13,3.27,29.969999999999995,40.199999999999996,42.8,42.800000000000004,42.8
2015-09-14,30.34,33.81999999999999,68.61,73.14,73.14,73.14
2015-09-15,0.42,34.029999999999994,60.73,70.96,73.56,73.56
2015-09-16,0,30.759999999999998,34.24,69.03,73.56,73.56
2015-09-17,0,0.4199999999999968,34.03,60.73,73.56,73.56
2015-09-18,0,-3.1780134079895106e-15,30.759999999999998,34.239999999999995,70.96,73.56
2015-09-19,0,-3.1780134079895106e-15,0.4199999999999997,34.029999999999994,69.03,73.56
2015-09-20,0.95,0.9499999999999967,0.9499999999999997,31.709999999999997,61.68,74.51
2015-09-21,0,0.9499999999999967,0.9499999999999997,1.3699999999999966,35.190000000000005,74.51
2015-09-22,0,0.9499999999999967,0.9499999999999997,0.9499999999999965,34.980000000000004,71.91
