date,site,watertemp_daily_mean,watertemp_daily_median,watertemp_daily_max,watertemp_daily_min,watertemp_daily_sd,watertemp_daily_range,watertemp_daily_cv,watertemp_daily_obs
2009-08-04,coffin,22.74166667,22.81,23.48,22.13,0.45196832,1.35,0.019874019,24
2009-08-05,coffin,22.55666667,22.63,22.81,22.3,0.11904207,0.51,0.005277467,24
2009-08-06,coffin,22.72083333,22.81,22.97,22.47,0.197988069,0.5,0.008713944,24
2009-08-07,coffin,22.32125,22.385,22.63,21.47,0.29195462,1.16,0.013079672,24
2009-08-08,coffin,22.13916667,22.13,22.3,21.63,0.205995286,0.67,0.009304564,24
2009-08-09,coffin,22.03625,21.97,22.3,21.8,0.195421785,0.5,0.008868196,24
2009-08-10,coffin,21.92708333,21.97,22.13,21.8,0.089368761,0.33,0.004075725,24
2009-08-11,coffin,22.32083333,22.385,22.63,21.97,0.241857246,0.66,0.010835494,24
2009-08-12,coffin,23.26708333,23.225,23.83,22.63,0.454432079,1.2,0.019531115,24
2009-08-13,coffin,23.07708333,23.14,23.48,22.81,0.138422138,0.67,0.005998251,24
2009-08-14,coffin,22.80416667,22.81,23.48,22.47,0.261947832,1.01,0.011486841,24
2009-08-15,coffin,23.09166667,23.14,23.48,22.81,0.188787128,0.67,0.008175552,24
2009-08-16,coffin,23.55666667,23.66,24,23.14,0.259609517,0.86,0.011020639,24
2009-08-17,coffin,23.75,23.66,24.52,23.31,0.282934929,1.21,0.01191305,24
2009-08-18,coffin,24.30708333,24.34,24.69,23.83,0.221878917,0.86,0.009128159,24
2009-08-19,coffin,24.1875,24.34,24.69,23.48,0.369208908,1.21,0.015264451,24
2009-08-20,coffin,24.91458333,24.87,25.38,24.34,0.401572769,1.04,0.016117981,24
2009-08-21,coffin,25.025,25.04,25.38,24.69,0.188541311,0.69,0.007534118,24
2009-08-22,coffin,24.78041667,24.87,24.87,24.52,0.105066404,0.35,0.004239897,24
2009-08-23,coffin,24.75,24.69,24.87,24.69,0.086677814,0.18,0.003502134,24
2009-08-24,coffin,24.50916667,24.52,24.69,24.17,0.166678985,0.52,0.006800679,24
2009-08-25,coffin,24.31708333,24.52,24.69,24,0.268497902,0.69,0.011041534,24
2009-08-26,coffin,23.80708333,23.83,24.34,23.31,0.27882485,1.03,0.011711844,24
2009-08-27,coffin,22.99208333,22.97,23.31,22.63,0.182017179,0.68,0.007916515,24
2009-08-28,coffin,22.85875,22.81,23.14,22.63,0.216057812,0.51,0.009451865,24
2009-08-29,coffin,21.66041667,21.63,22.47,21.13,0.436681947,1.34,0.020160367,24
2009-08-30,coffin,21.48708333,21.47,21.97,21.13,0.232518894,0.84,0.010821333,24
2009-08-31,coffin,21.2025,21.3,21.47,20.81,0.145937747,0.66,0.006883044,24
2009-09-01,coffin,20.80666667,20.81,20.97,20.48,0.16771266,0.49,0.008060525,24
2009-09-02,coffin,20.67833333,20.725,20.97,20.16,0.287563478,0.81,0.013906511,24
2009-09-03,coffin,20.80041667,20.81,21.3,20.32,0.261807748,0.98,0.012586659,24
2009-09-04,coffin,20.99166667,20.97,21.63,20.48,0.347558774,1.15,0.016556988,24
2009-09-05,coffin,21.14708333,21.13,21.47,20.64,0.188460102,0.83,0.008911872,24
2009-09-06,coffin,21.1025,20.97,21.8,20.48,0.520144211,1.32,0.024648464,24
2009-09-07,coffin,20.86666667,20.97,21.13,20.64,0.185815866,0.49,0.008904914,24
2009-09-08,coffin,20.52208333,20.64,20.81,19.99,0.276876666,0.82,0.013491645,24
2009-09-09,coffin,20.60333333,20.64,20.97,20.16,0.276164202,0.81,0.01340386,24
2009-09-10,coffin,20.37208333,20.4,20.81,19.83,0.268926678,0.98,0.013200745,24
2009-09-11,coffin,19.93125,19.99,20.16,19.67,0.142136263,0.49,0.007131327,24
2009-09-12,coffin,19.62333333,19.67,19.67,19.51,0.074288899,0.16,0.003785743,24
2009-09-13,coffin,19.53333333,19.51,19.83,19.18,0.178561076,0.65,0.009141352,24
2009-09-14,coffin,19.31083333,19.34,19.51,19.02,0.193073914,0.49,0.009998218,24
2009-09-15,coffin,19.21458333,19.18,19.51,18.86,0.190604967,0.65,0.009919807,24
2009-09-16,coffin,19.16208333,19.02,19.51,18.86,0.226196897,0.65,0.0118044,24
2009-09-17,coffin,19.01916667,19.02,19.34,18.69,0.178128353,0.65,0.009365729,24
2009-09-18,coffin,18.50375,18.53,18.86,17.89,0.220312278,0.97,0.011906358,24
2009-09-19,coffin,17.89,17.89,18.05,17.73,0.105500876,0.32,0.005897198,24
2009-09-20,coffin,17.45541667,17.57,17.89,16.77,0.293612865,1.12,0.016820731,24
2009-09-21,coffin,17.12,17.09,17.41,16.93,0.145143607,0.48,0.008478014,10
2010-05-27,coffin,17.922,18.13,18.53,17.09,0.481774498,1.44,0.026881737,10
2010-05-28,coffin,18.75708333,18.86,19.51,18.05,0.487187841,1.46,0.025973539,24
2010-05-29,coffin,18.8525,19.1,19.67,17.57,0.717394137,2.1,0.038052998,24
2010-05-30,coffin,16.88958333,17.73,19.02,13.32,1.956873014,5.7,0.115862717,24
2010-05-31,coffin,18.14291667,17.65,20.16,15.82,1.299379381,4.34,0.071619101,24
2010-06-01,coffin,18.21166667,18.13,19.99,17.24,0.74211605,2.75,0.040749486,24
2010-06-02,coffin,19.13625,19.02,21.97,17.24,1.097577619,4.73,0.057355941,24
2010-06-03,coffin,19.03833333,19.18,19.34,18.53,0.210541056,0.81,0.011058797,24
2010-06-04,coffin,19.68208333,19.83,20.81,18.86,0.564639009,1.95,0.02868797,24
2010-06-05,coffin,20.5375,20.81,21.63,19.51,0.706185405,2.12,0.034385169,24
2010-06-06,coffin,19.54208333,20.16,20.48,13.78,1.718811468,6.7,0.087954362,24
2010-06-07,coffin,18.33,18.37,18.69,17.41,0.337767607,1.28,0.018427038,24
2010-06-08,coffin,17.97,18.05,18.53,16.29,0.497087168,2.24,0.027662057,24
2010-06-09,coffin,17.87,17.89,18.21,17.57,0.172147561,0.64,0.009633327,24
2010-06-10,coffin,17.33958333,17.41,17.57,17.09,0.135565776,0.48,0.007818283,24
2010-06-11,coffin,17.74958333,17.89,18.69,16.93,0.658023914,1.76,0.03707264,24
2010-06-12,coffin,17.63,17.57,17.89,17.41,0.168883804,0.48,0.009579342,24
2010-06-13,coffin,17.50333333,17.57,17.57,17.41,0.080577625,0.16,0.004603559,24
2010-06-14,coffin,17.46083333,17.41,17.73,17.24,0.164631781,0.49,0.009428632,24
2010-06-15,coffin,17.4825,17.73,17.73,16.93,0.317082488,0.8,0.018137136,24
2010-06-16,coffin,17.96333333,18.05,18.37,17.41,0.340161939,0.96,0.01893646,24
2010-06-17,coffin,17.58958333,17.73,17.89,16.77,0.318071351,1.12,0.018082938,24
2010-06-18,coffin,17.74875,17.89,18.21,17.24,0.312623019,0.97,0.017613805,24
2010-06-19,coffin,18.67708333,18.69,19.83,17.57,0.867873359,2.26,0.046467285,24
2010-06-20,coffin,18.72125,18.69,19.18,18.21,0.316287053,0.97,0.016894548,24
2010-06-21,coffin,19.48458333,19.34,19.83,19.18,0.22241714,0.65,0.011415032,24
2010-06-22,coffin,20.68125,20.89,21.8,19.67,0.806577916,2.13,0.039000443,24
2010-06-23,coffin,20.67875,20.64,21.8,19.67,0.57392101,2.13,0.027754144,24
2010-06-24,coffin,20.60333333,20.64,21.47,19.51,0.499266128,1.96,0.024232299,24
2010-06-25,coffin,21.04,21.13,22.13,20.32,0.476052609,1.81,0.022626075,24
2010-06-26,coffin,21.05833333,21.13,21.3,20.81,0.15895492,0.49,0.007548314,24
2010-06-27,coffin,21.56416667,21.465,22.3,20.97,0.581803169,1.33,0.026980091,24
2010-06-28,coffin,21.87708333,21.8,22.3,21.63,0.139485987,0.67,0.006375895,24
2010-06-29,coffin,21.54958333,21.63,22.13,20.81,0.400352879,1.32,0.018578219,24
2010-06-30,coffin,21.20458333,21.3,21.97,20.48,0.333753087,1.49,0.015739667,24
2010-07-01,coffin,20.56958333,20.64,20.97,19.83,0.313874513,1.14,0.015259158,24
2010-07-02,coffin,20.33666667,20.48,20.64,19.99,0.272614821,0.65,0.013405089,24
2010-07-03,coffin,20.71291667,20.81,21.3,20.32,0.284230145,0.98,0.013722362,24
2010-07-04,coffin,20.9075,20.97,21.13,20.64,0.196982674,0.49,0.009421627,24
2010-07-05,coffin,21.4675,21.63,21.97,20.97,0.39557608,1,0.018426742,24
2010-07-06,coffin,22.25291667,22.215,22.97,21.63,0.347769028,1.34,0.01562802,24
2010-07-07,coffin,24.13875,24.17,26.08,22.97,1.033938492,3.11,0.042833141,24
2010-07-08,coffin,26.44875,26.345,27.32,25.73,0.486418254,1.59,0.018390973,24
2010-07-09,coffin,25.11125,25.38,26.43,23.83,0.778204804,2.6,0.030990285,24
2010-07-10,coffin,24.91041667,24.87,25.38,24.52,0.192093256,0.86,0.007711363,24
2010-07-11,coffin,24.95083333,25.04,25.56,24.34,0.400726695,1.22,0.016060654,24
2010-07-12,coffin,25.71375,25.91,26.61,24.87,0.63284597,1.74,0.024611189,24
2010-07-13,coffin,25.56041667,25.645,26.08,24.87,0.410084606,1.21,0.016043737,24
2010-07-14,coffin,25.535,25.56,25.91,25.38,0.17470472,0.53,0.006841775,24
2010-07-15,coffin,26.01791667,26.08,26.96,25.21,0.662924871,1.75,0.025479552,24
2010-07-16,coffin,25.87833333,25.82,26.43,25.56,0.280274193,0.87,0.010830458,24
2010-07-17,coffin,25.45666667,25.47,26.08,25.04,0.251251938,1.04,0.009869789,24
2010-07-18,coffin,25.08958333,25.04,25.38,24.87,0.145974362,0.51,0.005818126,24
2010-07-19,coffin,25.00125,25.04,25.56,24.34,0.350134291,1.22,0.014004671,24
2010-07-20,coffin,24.9675,25.04,25.21,24.69,0.16847784,0.52,0.006747886,24
2010-07-21,coffin,25.30666667,25.295,26.08,24.69,0.525014838,1.39,0.020746108,24
2010-07-22,coffin,24.7,24.69,25.04,24.34,0.233945367,0.7,0.009471472,24
2010-07-23,coffin,24.16375,24.17,24.52,24,0.178807949,0.52,0.007399843,24
2010-07-24,coffin,24.27375,24.34,24.87,23.66,0.379723154,1.21,0.015643366,24
2010-07-25,coffin,24.27,24.34,24.52,23.83,0.174281132,0.69,0.007180928,24
2010-07-26,coffin,23.51291667,23.48,24,22.97,0.295244617,1.03,0.012556699,24
2010-07-27,coffin,23.12875,23.225,23.48,22.81,0.241126207,0.67,0.010425389,24
2010-07-28,coffin,23.4925,23.48,24.34,22.63,0.485084036,1.71,0.020648464,24
2010-07-29,coffin,23.38958333,23.31,23.83,22.97,0.196766893,0.86,0.008412586,24
2010-07-30,coffin,23.155,23.14,23.66,22.63,0.312938388,1.03,0.013514938,24
2010-07-31,coffin,23.2175,23.31,24.17,22.3,0.645319267,1.87,0.02779452,24
2010-08-01,coffin,23.43541667,23.48,24.17,22.63,0.453594141,1.54,0.01935507,24
2010-08-02,coffin,23.59291667,23.57,24.52,22.81,0.580310855,1.71,0.024596826,24
2010-08-03,coffin,23.38375,23.31,23.66,23.14,0.210172031,0.52,0.008987952,24
2010-08-04,coffin,23.3325,23.31,23.83,22.97,0.216819901,0.86,0.009292613,24
2010-08-05,coffin,23.5925,23.66,23.83,23.31,0.210098321,0.52,0.008905301,24
2010-08-06,coffin,23.34125,23.31,23.83,22.81,0.316190813,1.02,0.013546439,24
2010-08-07,coffin,22.95291667,22.97,23.48,22.3,0.34810642,1.18,0.015166108,24
2010-08-08,coffin,22.95833333,23.14,23.31,22.47,0.354519475,0.84,0.015441865,24
2010-08-09,coffin,23.135,23.14,23.48,22.81,0.223684561,0.67,0.009668665,24
2010-08-10,coffin,23.93083333,23.83,24.87,22.97,0.743381912,1.9,0.03106377,24
2010-08-11,coffin,24.20833333,24.34,24.69,23.66,0.324273994,1.03,0.013395139,24
2010-08-12,coffin,24.34333333,24.34,24.87,24,0.240175057,0.87,0.009866153,24
2010-08-13,coffin,24.38416667,24.52,25.04,23.66,0.514806141,1.38,0.021112312,24
2010-08-14,coffin,24.35333333,24.34,25.04,23.48,0.487403651,1.56,0.020013837,24
2010-08-15,coffin,23.8075,23.83,24.17,23.14,0.264431301,1.03,0.011107059,24
2010-08-16,coffin,23.45375,23.48,23.83,23.14,0.174625375,0.69,0.00744552,24
2010-08-17,coffin,23.32083333,23.14,24,22.81,0.386195678,1.19,0.016560115,24
2010-08-18,coffin,23.1425,23.055,23.66,22.81,0.266135794,0.85,0.011499872,24
2010-08-19,coffin,23.305,23.225,24,22.97,0.348898889,1.03,0.014970989,24
2010-08-20,coffin,23.14208333,23.14,23.48,22.81,0.247719673,0.67,0.010704294,24
2010-08-21,coffin,22.94291667,22.97,23.48,22.47,0.358602107,1.01,0.015630188,24
2010-08-22,coffin,22.495,22.47,22.81,22.13,0.189461479,0.68,0.008422382,24
2010-08-23,coffin,21.76541667,21.8,22.13,21.47,0.184461123,0.66,0.008474964,24
2010-08-24,coffin,21.62583333,21.63,22.13,21.13,0.341911718,1,0.015810337,24
2010-08-25,coffin,21.17416667,21.13,21.3,20.97,0.122400507,0.33,0.005780653,24
2010-08-26,coffin,21.06666667,20.97,21.47,20.81,0.193180849,0.66,0.009169977,24
2010-08-27,coffin,20.90166667,20.81,21.3,20.64,0.246676459,0.66,0.01180176,24
2010-08-28,coffin,20.73208333,20.81,21.3,19.99,0.383292137,1.31,0.018487874,24
2010-08-29,coffin,20.75291667,20.81,21.3,20.16,0.330881289,1.14,0.015943845,24
2010-08-30,coffin,21.04,20.97,21.63,20.64,0.330309473,0.99,0.015699119,24
2010-08-31,coffin,21.45333333,21.47,21.97,20.97,0.36138221,1,0.016845038,24
2010-09-01,coffin,22.21708333,22.3,22.97,21.63,0.423961434,1.34,0.019082677,24
2010-09-02,coffin,22.27333333,22.3,22.81,21.8,0.336796502,1.01,0.015121064,24
2010-09-03,coffin,23.12583333,23.055,24.17,22.3,0.681149391,1.87,0.029454047,24
2010-09-04,coffin,22.29041667,22.385,23.31,20.97,0.931854062,2.34,0.041805143,24
2010-09-05,coffin,21.01208333,20.97,21.63,20.32,0.277895494,1.31,0.013225509,24
2010-09-06,coffin,20.85541667,20.89,21.47,20.32,0.34329578,1.15,0.016460749,24
2010-09-07,coffin,21.03333333,21.13,21.8,20.32,0.468175614,1.48,0.022258746,24
2010-09-08,coffin,20.95708333,20.97,21.8,20.32,0.358832396,1.48,0.017122249,24
2010-09-09,coffin,20.39958333,20.4,20.64,19.99,0.150375737,0.65,0.00737151,24
2010-09-10,coffin,19.99375,19.99,20.48,19.34,0.267481206,1.14,0.013378241,24
2010-09-11,coffin,19.78291667,19.83,20.48,19.18,0.420325745,1.3,0.021246905,24
2010-09-12,coffin,19.50708333,19.51,19.67,19.18,0.160501366,0.49,0.008227851,24
2010-09-13,coffin,19.21541667,19.18,19.67,18.86,0.219643568,0.81,0.011430591,24
2010-09-14,coffin,19.0175,18.94,19.67,18.69,0.340514317,0.98,0.017905314,24
2010-09-15,coffin,18.70666667,18.69,19.34,18.21,0.302146907,1.13,0.01615183,24
2010-09-16,coffin,18.52708333,18.61,19.34,17.57,0.536814106,1.77,0.028974561,24
2010-09-17,coffin,18.40333333,18.37,18.69,17.73,0.226171668,0.96,0.012289712,24
2010-09-18,coffin,18.265,18.37,18.86,17.73,0.439040456,1.13,0.024037255,24
2010-09-19,coffin,18.09666667,18.05,18.53,17.73,0.228619043,0.8,0.012633213,24
2010-09-20,coffin,17.81583333,17.73,18.53,17.09,0.384537177,1.44,0.021584013,24
2010-09-21,coffin,17.69583333,17.57,18.37,17.24,0.372499392,1.13,0.021050119,24
2010-09-22,coffin,17.31,17.325,17.41,17.09,0.11450376,0.32,0.006614891,10
2011-06-02,coffin,13.24117647,13.32,15.19,11,1.004258945,4.19,0.075843634,17
2011-06-03,coffin,14.34958333,14.56,15.35,12.39,0.690182579,2.96,0.048097744,24
2011-06-04,coffin,15.82375,15.82,16.93,14.72,0.597682572,2.21,0.037771234,24
2011-06-05,coffin,16.30458333,16.14,17.09,15.67,0.399836697,1.42,0.024522963,24
2011-06-06,coffin,16.48916667,16.46,17.09,15.82,0.367351469,1.27,0.022278353,24
2011-06-07,coffin,17.62416667,17.57,18.38,16.77,0.392460651,1.61,0.022268324,24
2011-06-08,coffin,17.8075,17.89,19.19,16.61,0.701335682,2.58,0.039384287,24
2011-06-09,coffin,17.79541667,17.49,19.51,16.46,0.91149652,3.05,0.051220859,24
2011-06-10,coffin,19.54041667,19.84,20.32,18.38,0.660516788,1.94,0.033802595,24
2011-06-11,coffin,19.18291667,19.19,20,18.38,0.516859069,1.62,0.026943717,24
2011-06-12,coffin,18.18875,18.22,18.38,17.89,0.172559064,0.49,0.009487132,24
2011-06-13,coffin,18.43083333,18.54,18.86,17.73,0.368084544,1.13,0.019971129,24
2011-06-14,coffin,17.73833333,17.89,18.22,17.09,0.383957274,1.13,0.021645623,24
2011-06-15,coffin,17.92583333,17.97,18.38,17.09,0.343193654,1.29,0.019145199,24
2011-06-16,coffin,18.10083333,18.05,18.54,17.73,0.217793613,0.81,0.012032242,24
2011-06-17,coffin,18.74333333,18.86,19.19,17.89,0.431021705,1.3,0.022996001,24
2011-06-18,coffin,18.66666667,18.7,18.86,18.22,0.156334832,0.64,0.00837508,24
2011-06-19,coffin,18.54625,18.54,19.03,17.89,0.245955325,1.14,0.013261728,24
2011-06-20,coffin,19.12208333,19.19,19.35,18.38,0.24756166,0.97,0.012946375,24
2011-06-21,coffin,20.2825,20.48,20.81,19.19,0.505803278,1.62,0.024937916,24
2011-06-22,coffin,20.74291667,20.98,21.64,19.51,0.740325893,2.13,0.03569054,24
2011-06-23,coffin,19.83166667,19.76,20.32,19.35,0.291468048,0.97,0.014697103,24
2011-06-24,coffin,18.56,18.7,19.19,17.73,0.494350694,1.46,0.026635274,24
2011-06-25,coffin,18.8375,18.945,19.51,18.05,0.439864109,1.46,0.02335045,24
2011-06-26,coffin,18.61541667,18.54,19.03,18.22,0.261766228,0.81,0.014061798,24
2011-06-27,coffin,19.72791667,19.92,20.81,18.22,0.75135807,2.59,0.038086032,24
2011-06-28,coffin,21.30041667,21.31,21.97,20.32,0.396763857,1.65,0.018627047,24
2011-06-29,coffin,18.97333333,18.7,20.81,18.22,0.759282652,2.59,0.040018411,24
2011-06-30,coffin,18.99333333,19.03,19.51,18.38,0.316758949,1.13,0.016677375,24
2011-07-01,coffin,19.785,19.84,20.16,19.35,0.18962205,0.81,0.009584132,24
2011-07-02,coffin,21.37958333,21.64,22.14,19.84,0.701622215,2.3,0.032817394,24
2011-07-03,coffin,21.61041667,21.64,21.8,21.31,0.142843154,0.49,0.006609921,24
2011-07-04,coffin,21.68666667,21.8,22.14,20.98,0.383118402,1.16,0.017666081,24
2011-07-05,coffin,22.22333333,22.14,22.81,21.64,0.279419688,1.17,0.012573257,24
2011-07-06,coffin,21.64291667,21.39,22.81,20,0.79560466,2.81,0.03676051,24
2011-07-07,coffin,21.89458333,21.8,22.31,21.47,0.252276232,0.84,0.011522313,24
2011-07-08,coffin,22.93791667,22.98,23.32,22.31,0.300911357,1.01,0.013118513,24
2011-07-09,coffin,22.34916667,22.47,22.98,20.98,0.518835793,2,0.023214995,24
2011-07-10,coffin,22.57208333,22.47,23.32,21.97,0.357928572,1.35,0.015857135,24
2011-07-11,coffin,22.76208333,22.81,23.32,22.14,0.320162719,1.18,0.014065616,24
2011-07-12,coffin,22.90208333,22.98,23.15,22.64,0.166105759,0.51,0.007252867,24
2011-07-13,coffin,23.09333333,23.15,23.32,22.64,0.227895221,0.68,0.009868442,24
2011-07-14,coffin,23.14291667,23.15,23.66,22.64,0.302776703,1.02,0.01308291,24
2011-07-15,coffin,23.15,23.15,23.66,22.64,0.287976448,1.02,0.012439587,24
2011-07-16,coffin,23.79125,24,24.52,22.81,0.525301673,1.71,0.022079616,24
2011-07-17,coffin,23.54666667,23.49,23.83,23.15,0.16372476,0.68,0.006953203,24
2011-07-18,coffin,23.53958333,23.66,23.83,23.32,0.169845945,0.51,0.007215334,24
2011-07-19,coffin,23.8175,23.83,24.35,23.32,0.267488318,1.03,0.011230747,24
2011-07-20,coffin,24.185,24.18,24.87,23.66,0.397295203,1.21,0.016427339,24
2011-07-21,coffin,24.42958333,24.435,24.87,23.83,0.328097005,1.04,0.013430315,24
2011-07-22,coffin,24.79125,24.7,25.39,24.35,0.27963194,1.04,0.011279461,24
2011-07-23,coffin,25.08625,25.04,25.56,24.52,0.266716141,1.04,0.010631965,24
2011-07-24,coffin,25.03666667,25.04,25.56,24.52,0.300241449,1.04,0.01199207,24
2011-07-25,coffin,24.42208333,24.35,25.04,23.83,0.386173865,1.21,0.015812487,24
2011-07-26,coffin,24.31416667,24.35,24.87,23.83,0.365119595,1.04,0.015016743,24
2011-07-27,coffin,23.8825,24,24.35,23.32,0.330128434,1.03,0.013823027,24
2011-07-28,coffin,24.56083333,24.7,25.39,23.32,0.594729874,2.07,0.024214564,24
2011-07-29,coffin,23.99625,24,24.35,23.66,0.181007146,0.69,0.007543143,24
2011-07-30,coffin,23.85333333,23.83,24.18,23.32,0.239740198,0.86,0.010050595,24
2011-07-31,coffin,23.81791667,23.83,24.35,23.32,0.281779735,1.03,0.011830579,24
2011-08-01,coffin,24.11291667,24.18,24.7,23.32,0.365768746,1.38,0.015168996,24
2011-08-02,coffin,23.6975,23.745,24.35,23.15,0.40992311,1.2,0.017298158,24
2011-08-03,coffin,24.07791667,24.18,24.7,22.98,0.479120382,1.72,0.019898747,24
2011-08-04,coffin,24.40875,24.61,25.04,23.66,0.392320992,1.38,0.016072965,24
2011-08-05,coffin,24.87708333,24.955,25.39,24,0.404652069,1.39,0.016266058,24
2011-08-06,coffin,24.77583333,24.7,25.56,24,0.418620059,1.56,0.016896306,24
2011-08-07,coffin,24.46,24.435,25.04,24.18,0.253977062,0.86,0.010383363,24
2011-08-08,coffin,24.35666667,24.35,25.04,24,0.286806504,1.04,0.011775277,24
2011-08-09,coffin,24.27125,24.35,25.04,23.49,0.501929429,1.55,0.020679999,24
2011-08-10,coffin,24.31458333,24.265,25.04,23.49,0.538984384,1.55,0.022167124,24
2011-08-11,coffin,23.79166667,23.745,24.87,22.98,0.528991384,1.89,0.022234314,24
2011-08-12,coffin,23.37666667,23.49,24,22.81,0.33503623,1.19,0.014332079,24
2011-08-13,coffin,23.63333333,23.575,24.35,22.98,0.393055662,1.37,0.01663141,24
2011-08-14,coffin,23.1925,23.15,23.66,22.64,0.325846723,1.02,0.014049659,24
2011-08-15,coffin,21.91708333,21.8,22.64,20.65,0.581523331,1.99,0.026532879,24
2011-08-16,coffin,22.01541667,22.14,22.31,21.47,0.301921083,0.84,0.013714075,24
2011-08-17,coffin,21.87583333,21.97,22.47,21.31,0.435719462,1.16,0.019917845,24
2011-08-18,coffin,22.23833333,22.31,22.98,21.31,0.478245586,1.67,0.02150546,24
2011-08-19,coffin,22.18041667,22.225,22.64,21.64,0.271781229,1,0.012253207,24
2011-08-20,coffin,22.66416667,22.64,23.32,21.8,0.428413825,1.52,0.018902695,24
2011-08-21,coffin,23.06583333,23.15,23.66,22.14,0.39285927,1.52,0.017032087,24
2011-08-22,coffin,22.30541667,22.47,22.81,21.47,0.409676215,1.34,0.018366669,24
2011-08-23,coffin,21.9725,21.97,22.64,21.47,0.409498633,1.17,0.01863687,24
2011-08-24,coffin,22.25,22.14,23.15,21.47,0.494763887,1.68,0.022236579,24
2011-08-25,coffin,21.95708333,21.97,22.64,21.47,0.303966233,1.17,0.013843653,24
2011-08-26,coffin,22.21,22.31,22.64,21.31,0.307033492,1.33,0.01382411,24
2011-08-27,coffin,22.79041667,22.81,23.32,22.14,0.327128205,1.18,0.014353761,24
2011-08-28,coffin,21.3075,21.47,22.31,20.32,0.560436553,1.99,0.026302314,24
2011-08-29,coffin,20.72583333,20.81,21.31,20,0.438316113,1.31,0.021148299,24
2011-08-30,coffin,20.74541667,20.81,21.31,20,0.387006113,1.31,0.018655018,24
2011-08-31,coffin,21.08125,21.14,21.47,20.16,0.345458895,1.31,0.016387021,24
2011-09-01,coffin,21.68125,21.64,22.31,21.14,0.411691236,1.17,0.018988353,24
2011-09-02,coffin,21.95791667,21.97,22.64,21.14,0.463399341,1.5,0.021103976,24
2011-09-03,coffin,21.64416667,21.64,21.97,21.31,0.17138608,0.66,0.00791835,24
2011-09-04,coffin,22.13958333,21.97,22.98,21.47,0.559086827,1.51,0.025252816,24
2011-09-05,coffin,21.32958333,21.31,22.14,20.48,0.516598231,1.66,0.024219799,24
2011-09-06,coffin,21.22541667,21.31,21.97,20.32,0.429974511,1.65,0.02025753,24
2011-09-07,coffin,20.16083333,20.16,20.81,19.03,0.447951052,1.78,0.022218876,24
2011-09-08,coffin,20.59666667,20.81,21.31,19.68,0.488811039,1.63,0.023732531,24
2011-09-09,coffin,20.74375,20.65,21.31,20.32,0.315137134,0.99,0.015191908,24
2011-09-10,coffin,20.71041667,20.73,21.31,20.16,0.401816302,1.15,0.019401652,24
2011-09-11,coffin,20.74333333,20.73,21.31,20.32,0.333083965,0.99,0.016057398,24
2011-09-12,coffin,20.47166667,20.48,21.14,20,0.330081237,1.14,0.016123809,24
2011-09-13,coffin,20.8275,20.81,21.64,20,0.484788165,1.64,0.023276349,24
2011-09-14,coffin,20.57875,20.565,20.98,20.32,0.205094093,0.66,0.009966305,24
2011-09-15,coffin,20.1875,20.4,20.81,19.19,0.518150977,1.62,0.025666921,24
2011-09-16,coffin,19.46541667,19.515,20.16,18.54,0.547269738,1.62,0.028114977,24
2011-09-17,coffin,19.08666667,19.03,19.68,18.38,0.411716097,1.3,0.021570875,24
2011-09-18,coffin,18.92458333,18.86,19.51,18.38,0.387286875,1.13,0.02046475,24
2011-09-19,coffin,19.16833333,19.19,20,18.22,0.531443209,1.78,0.027725061,24
2011-09-20,coffin,18.45083333,18.54,18.86,17.89,0.337264142,0.97,0.018279074,24
2011-09-21,coffin,18.57416667,18.54,19.03,17.73,0.389346349,1.3,0.020961713,24
2011-09-22,coffin,18.41,18.54,18.7,17.89,0.350570963,0.81,0.019042421,5
2012-05-24,coffin,19.38818182,19.34,19.67,19.02,0.180821358,0.65,0.00932637,11
