datetime,year,date,time,dayofyr,temp_Coffin,temp_Fichter,temp_Midge,temp_OldNewbury,light_Coffin,light_Fichter,light_Midge,light_OldNewbury,week,week_day,day,minute
2011-08-06T09:11:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T09:11:00Z,218,24.835000000000001,"NA",NA,"NA",3100,"NA",NA,"NA",32,7,6,11
2011-08-06T09:21:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T09:21:00Z,218,24.835000000000001,"NA",NA,"NA",3272.2,"NA",NA,"NA",32,7,6,21
2011-08-06T09:31:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T09:31:00Z,218,24.835000000000001,"NA",NA,"NA",3272.2,"NA",NA,"NA",32,7,6,31
2011-08-06T09:41:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T09:41:00Z,218,24.835000000000001,"NA",NA,"NA",3961.1,"NA",NA,"NA",32,7,6,41
2011-08-06T09:51:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T09:51:00Z,218,25.027999999999999,"NA",NA,"NA",3444.5,"NA",NA,"NA",32,7,6,51
2011-08-06T10:01:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T10:01:00Z,218,25.027999999999999,"NA",NA,"NA",3100,"NA",NA,"NA",32,7,6,1
2011-08-06T10:11:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T10:11:00Z,218,25.027999999999999,"NA",NA,"NA",3616.7,"NA",NA,"NA",32,7,6,11
2011-08-06T10:21:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T10:21:00Z,218,24.931000000000001,"NA",NA,"NA",4477.8,"NA",NA,"NA",32,7,6,21
2011-08-06T10:31:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T10:31:00Z,218,25.125,"NA",NA,"NA",3961.1,"NA",NA,"NA",32,7,6,31
2011-08-06T10:41:00Z,2011,2011-08-06T00:00:00Z,1899-12-31T10:41:00Z,218,25.125,"NA",NA,"NA",6544.5,"NA",NA,"NA",32,7,6,41
2011-08-07T05:01:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T05:01:00Z,219,24.350999999999999,"NA",NA,"NA",0,"NA",NA,"NA",32,1,7,1
2011-08-07T05:11:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T05:11:00Z,219,24.350999999999999,"NA",NA,"NA",0,"NA",NA,"NA",32,1,7,11
2011-08-07T05:21:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T05:21:00Z,219,24.350999999999999,"NA",NA,"NA",0,"NA",NA,"NA",32,1,7,21
2011-08-07T05:31:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T05:31:00Z,219,24.350999999999999,"NA",NA,"NA",0,"NA",NA,"NA",32,1,7,31
2011-08-07T05:41:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T05:41:00Z,219,24.350999999999999,"NA",NA,"NA",0,"NA",NA,"NA",32,1,7,41
2011-08-07T05:51:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T05:51:00Z,219,24.350999999999999,"NA",NA,"NA",0,"NA",NA,"NA",32,1,7,51
2011-08-07T06:01:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T06:01:00Z,219,24.350999999999999,"NA",NA,"NA",21.5,"NA",NA,"NA",32,1,7,1
2011-08-07T06:11:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T06:11:00Z,219,24.350999999999999,"NA",NA,"NA",53.8,"NA",NA,"NA",32,1,7,11
2011-08-07T06:21:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T06:21:00Z,219,24.350999999999999,"NA",NA,"NA",139.9,"NA",NA,"NA",32,1,7,21
2011-08-07T06:31:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T06:31:00Z,219,24.350999999999999,"NA",NA,"NA",96.9,"NA",NA,"NA",32,1,7,31
2011-08-07T06:41:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T06:41:00Z,219,24.350999999999999,"NA",NA,"NA",118.4,"NA",NA,"NA",32,1,7,41
2011-08-07T06:51:00Z,2011,2011-08-07T00:00:00Z,1899-12-31T06:51:00Z,219,24.350999999999999,"NA",NA,"NA",301.39999999999998,"NA",NA,"NA",32,1,7,51
2011-08-08T01:11:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T01:11:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,11
2011-08-08T01:21:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T01:21:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,21
2011-08-08T01:31:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T01:31:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,31
2011-08-08T01:41:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T01:41:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,41
2011-08-08T01:51:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T01:51:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,51
2011-08-08T02:01:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T02:01:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,1
2011-08-08T02:11:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T02:11:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,11
2011-08-08T02:21:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T02:21:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,21
2011-08-08T02:31:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T02:31:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,31
2011-08-08T02:41:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T02:41:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,41
2011-08-08T02:51:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T02:51:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,51
2011-08-08T03:01:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T03:01:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,1
2011-08-08T21:21:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T21:21:00Z,220,24.738,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,21
2011-08-08T21:31:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T21:31:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,31
2011-08-08T21:41:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T21:41:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,41
2011-08-08T21:51:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T21:51:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,51
2011-08-08T22:01:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T22:01:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,1
2011-08-08T22:11:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T22:11:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,11
2011-08-08T22:21:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T22:21:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,21
2011-08-08T22:31:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T22:31:00Z,220,24.545000000000002,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,31
2011-08-08T22:41:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T22:41:00Z,220,24.545000000000002,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,41
2011-08-08T22:51:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T22:51:00Z,220,24.545000000000002,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,51
2011-08-08T23:01:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T23:01:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,1
2011-08-08T23:11:00Z,2011,2011-08-08T00:00:00Z,1899-12-31T23:11:00Z,220,24.640999999999998,"NA",NA,"NA",0,"NA",NA,"NA",32,2,8,11
2011-08-09T17:31:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T17:31:00Z,221,25.027999999999999,"NA",NA,"NA",1550,"NA",NA,"NA",32,3,9,31
2011-08-09T17:41:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T17:41:00Z,221,24.931000000000001,"NA",NA,"NA",430.6,"NA",NA,"NA",32,3,9,41
2011-08-09T17:51:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T17:51:00Z,221,25.027999999999999,"NA",NA,"NA",3100,"NA",NA,"NA",32,3,9,51
2011-08-09T18:01:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T18:01:00Z,221,25.027999999999999,"NA",NA,"NA",1463.9,"NA",NA,"NA",32,3,9,1
2011-08-09T18:11:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T18:11:00Z,221,24.931000000000001,"NA",NA,"NA",904.2,"NA",NA,"NA",32,3,9,11
2011-08-09T18:21:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T18:21:00Z,221,24.835000000000001,"NA",NA,"NA",312.2,"NA",NA,"NA",32,3,9,21
2011-08-09T18:31:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T18:31:00Z,221,24.835000000000001,"NA",NA,"NA",775,"NA",NA,"NA",32,3,9,31
2011-08-09T18:41:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T18:41:00Z,221,24.835000000000001,"NA",NA,"NA",204.5,"NA",NA,"NA",32,3,9,41
2011-08-09T18:51:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T18:51:00Z,221,24.835000000000001,"NA",NA,"NA",269.10000000000002,"NA",NA,"NA",32,3,9,51
2011-08-09T19:01:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T19:01:00Z,221,24.835000000000001,"NA",NA,"NA",86.1,"NA",NA,"NA",32,3,9,1
2011-08-09T19:11:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T19:11:00Z,221,24.738,"NA",NA,"NA",118.4,"NA",NA,"NA",32,3,9,11
2011-08-09T19:21:00Z,2011,2011-08-09T00:00:00Z,1899-12-31T19:21:00Z,221,24.738,"NA",NA,"NA",53.8,"NA",NA,"NA",32,3,9,21
2011-08-10T13:41:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T13:41:00Z,222,25.513000000000002,"NA",NA,"NA",12400.1,"NA",NA,"NA",32,4,10,41
2011-08-10T13:51:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T13:51:00Z,222,25.707999999999998,"NA",NA,"NA",66133.8,"NA",NA,"NA",32,4,10,51
2011-08-10T14:01:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T14:01:00Z,222,25.707999999999998,"NA",NA,"NA",16533.400000000001,"NA",NA,"NA",32,4,10,1
2011-08-10T14:11:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T14:11:00Z,222,25.61,"NA",NA,"NA",33066.9,"NA",NA,"NA",32,4,10,11
2011-08-10T14:21:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T14:21:00Z,222,25.707999999999998,"NA",NA,"NA",23422.400000000001,"NA",NA,"NA",32,4,10,21
2011-08-10T14:31:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T14:31:00Z,222,25.707999999999998,"NA",NA,"NA",11022.3,"NA",NA,"NA",32,4,10,31
2011-08-10T14:41:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T14:41:00Z,222,25.707999999999998,"NA",NA,"NA",15155.7,"NA",NA,"NA",32,4,10,41
2011-08-10T14:51:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T14:51:00Z,222,25.805,"NA",NA,"NA",20666.8,"NA",NA,"NA",32,4,10,51
2011-08-10T15:01:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T15:01:00Z,222,25.902000000000001,"NA",NA,"NA",22044.6,"NA",NA,"NA",32,4,10,1
2011-08-10T15:11:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T15:11:00Z,222,25.902000000000001,"NA",NA,"NA",30311.3,"NA",NA,"NA",32,4,10,11
2011-08-10T15:21:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T15:21:00Z,222,25.805,"NA",NA,"NA",9644.5,"NA",NA,"NA",32,4,10,21
2011-08-10T15:31:00Z,2011,2011-08-10T00:00:00Z,1899-12-31T15:31:00Z,222,25.318999999999999,"NA",NA,"NA",3961.1,"NA",NA,"NA",32,4,10,31
2011-08-11T09:51:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T09:51:00Z,223,24.738,"NA",NA,"NA",4650,"NA",NA,"NA",32,5,11,51
2011-08-11T10:01:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T10:01:00Z,223,24.835000000000001,"NA",NA,"NA",3788.9,"NA",NA,"NA",32,5,11,1
2011-08-11T10:11:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T10:11:00Z,223,24.738,"NA",NA,"NA",4477.8,"NA",NA,"NA",32,5,11,11
2011-08-11T10:21:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T10:21:00Z,223,24.835000000000001,"NA",NA,"NA",4133.3999999999996,"NA",NA,"NA",32,5,11,21
2011-08-11T10:31:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T10:31:00Z,223,24.835000000000001,"NA",NA,"NA",3272.2,"NA",NA,"NA",32,5,11,31
2011-08-11T10:41:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T10:41:00Z,223,24.835000000000001,"NA",NA,"NA",4994.5,"NA",NA,"NA",32,5,11,41
2011-08-11T10:51:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T10:51:00Z,223,24.931000000000001,"NA",NA,"NA",3100,"NA",NA,"NA",32,5,11,51
2011-08-11T11:01:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T11:01:00Z,223,24.931000000000001,"NA",NA,"NA",5166.7,"NA",NA,"NA",32,5,11,1
2011-08-11T11:11:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T11:11:00Z,223,24.931000000000001,"NA",NA,"NA",4305.6000000000004,"NA",NA,"NA",32,5,11,11
2011-08-11T11:31:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T11:31:00Z,223,25.027999999999999,"NA",NA,"NA",10333.4,"NA",NA,"NA",32,5,11,31
2011-08-11T11:41:00Z,2011,2011-08-11T00:00:00Z,1899-12-31T11:41:00Z,223,25.027999999999999,"NA",NA,"NA",9644.5,"NA",NA,"NA",32,5,11,41
2011-08-12T06:01:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T06:01:00Z,224,23.292000000000002,"NA",NA,"NA",150.69999999999999,"NA",NA,"NA",32,6,12,1
2011-08-12T06:11:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T06:11:00Z,224,23.292000000000002,"NA",NA,"NA",258.3,"NA",NA,"NA",32,6,12,11
2011-08-12T06:21:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T06:21:00Z,224,23.292000000000002,"NA",NA,"NA",366,"NA",NA,"NA",32,6,12,21
2011-08-12T06:31:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T06:31:00Z,224,23.388000000000002,"NA",NA,"NA",462.9,"NA",NA,"NA",32,6,12,31
2011-08-12T06:41:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T06:41:00Z,224,23.388000000000002,"NA",NA,"NA",678.1,"NA",NA,"NA",32,6,12,41
2011-08-12T06:51:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T06:51:00Z,224,23.388000000000002,"NA",NA,"NA",904.2,"NA",NA,"NA",32,6,12,51
2011-08-12T07:01:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T07:01:00Z,224,23.388000000000002,"NA",NA,"NA",1001,"NA",NA,"NA",32,6,12,1
2011-08-12T07:11:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T07:11:00Z,224,23.484000000000002,"NA",NA,"NA",1162.5,"NA",NA,"NA",32,6,12,11
2011-08-12T07:21:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T07:21:00Z,224,23.484000000000002,"NA",NA,"NA",1463.9,"NA",NA,"NA",32,6,12,21
2011-08-12T07:31:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T07:31:00Z,224,23.484000000000002,"NA",NA,"NA",1550,"NA",NA,"NA",32,6,12,31
2011-08-12T07:41:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T07:41:00Z,224,23.484000000000002,"NA",NA,"NA",1722.2,"NA",NA,"NA",32,6,12,41
2011-08-12T07:51:00Z,2011,2011-08-12T00:00:00Z,1899-12-31T07:51:00Z,224,23.484000000000002,"NA",NA,"NA",2066.6999999999998,"NA",NA,"NA",32,6,12,51
2011-08-13T02:11:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T02:11:00Z,225,23.484000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,11
2011-08-13T02:21:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T02:21:00Z,225,23.484000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,21
2011-08-13T02:31:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T02:31:00Z,225,23.388000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,31
2011-08-13T02:41:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T02:41:00Z,225,23.388000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,41
2011-08-13T02:51:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T02:51:00Z,225,23.388000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,51
2011-08-13T03:01:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T03:01:00Z,225,23.388000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,1
2011-08-13T03:11:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T03:11:00Z,225,23.292000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,11
2011-08-13T03:21:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T03:21:00Z,225,23.292000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,21
2011-08-13T03:31:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T03:31:00Z,225,23.196000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,31
2011-08-13T03:41:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T03:41:00Z,225,23.196000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,41
2011-08-13T03:51:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T03:51:00Z,225,23.196000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,51
2011-08-13T04:01:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T04:01:00Z,225,23.196000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,1
2011-08-13T22:21:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T22:21:00Z,225,24.062000000000001,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,21
2011-08-13T22:31:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T22:31:00Z,225,23.966000000000001,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,31
2011-08-13T22:41:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T22:41:00Z,225,23.966000000000001,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,41
2011-08-13T22:51:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T22:51:00Z,225,24.062000000000001,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,51
2011-08-13T23:01:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T23:01:00Z,225,23.966000000000001,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,1
2011-08-13T23:11:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T23:11:00Z,225,23.966000000000001,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,11
2011-08-13T23:21:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T23:21:00Z,225,23.966000000000001,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,21
2011-08-13T23:31:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T23:31:00Z,225,23.966000000000001,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,31
2011-08-13T23:41:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T23:41:00Z,225,23.869,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,41
2011-08-13T23:51:00Z,2011,2011-08-13T00:00:00Z,1899-12-31T23:51:00Z,225,23.773,"NA",NA,"NA",0,"NA",NA,"NA",33,7,13,51
2011-08-14T00:01:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T00:01:00Z,226,23.773,"NA",NA,"NA",0,"NA",NA,"NA",33,1,14,1
2011-08-14T00:11:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T00:11:00Z,226,23.773,"NA",NA,"NA",0,"NA",NA,"NA",33,1,14,11
2011-08-14T18:31:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T18:31:00Z,226,23.677,"NA",NA,"NA",742.7,"NA",NA,"NA",33,1,14,31
2011-08-14T18:41:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T18:41:00Z,226,23.677,"NA",NA,"NA",613.5,"NA",NA,"NA",33,1,14,41
2011-08-14T18:51:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T18:51:00Z,226,23.677,"NA",NA,"NA",441.3,"NA",NA,"NA",33,1,14,51
2011-08-14T19:01:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T19:01:00Z,226,23.677,"NA",NA,"NA",333.7,"NA",NA,"NA",33,1,14,1
2011-08-14T19:11:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T19:11:00Z,226,23.677,"NA",NA,"NA",279.89999999999998,"NA",NA,"NA",33,1,14,11
2011-08-14T19:21:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T19:21:00Z,226,23.677,"NA",NA,"NA",290.60000000000002,"NA",NA,"NA",33,1,14,21
2011-08-14T19:31:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T19:31:00Z,226,23.677,"NA",NA,"NA",226,"NA",NA,"NA",33,1,14,31
2011-08-14T19:41:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T19:41:00Z,226,23.677,"NA",NA,"NA",96.9,"NA",NA,"NA",33,1,14,41
2011-08-14T19:51:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T19:51:00Z,226,23.581,"NA",NA,"NA",0,"NA",NA,"NA",33,1,14,51
2011-08-14T20:01:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T20:01:00Z,226,23.484000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,1,14,1
2011-08-14T20:11:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T20:11:00Z,226,23.484000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,1,14,11
2011-08-14T20:21:00Z,2011,2011-08-14T00:00:00Z,1899-12-31T20:21:00Z,226,23.484000000000002,"NA",NA,"NA",0,"NA",NA,"NA",33,1,14,21
2011-08-15T14:41:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T14:41:00Z,227,22.332999999999998,"NA",NA,"NA",2411.1,"NA",NA,"NA",33,2,15,41
2011-08-15T14:51:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T14:51:00Z,227,22.332999999999998,"NA",NA,"NA",1808.3,"NA",NA,"NA",33,2,15,51
2011-08-15T15:01:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T15:01:00Z,227,22.238,"NA",NA,"NA",1248.5999999999999,"NA",NA,"NA",33,2,15,1
2011-08-15T15:11:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T15:11:00Z,227,22.238,"NA",NA,"NA",1808.3,"NA",NA,"NA",33,2,15,11
2011-08-15T15:21:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T15:21:00Z,227,22.238,"NA",NA,"NA",1722.2,"NA",NA,"NA",33,2,15,21
2011-08-15T15:31:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T15:31:00Z,227,22.332999999999998,"NA",NA,"NA",1463.9,"NA",NA,"NA",33,2,15,31
2011-08-15T15:41:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T15:41:00Z,227,22.238,"NA",NA,"NA",1894.5,"NA",NA,"NA",33,2,15,41
2011-08-15T15:51:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T15:51:00Z,227,22.238,"NA",NA,"NA",1044.0999999999999,"NA",NA,"NA",33,2,15,51
2011-08-15T16:01:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T16:01:00Z,227,22.045999999999999,"NA",NA,"NA",1205.5999999999999,"NA",NA,"NA",33,2,15,1
2011-08-15T16:11:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T16:11:00Z,227,22.045999999999999,"NA",NA,"NA",796.5,"NA",NA,"NA",33,2,15,11
2011-08-15T16:21:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T16:21:00Z,227,22.141999999999999,"NA",NA,"NA",742.7,"NA",NA,"NA",33,2,15,21
2011-08-15T16:31:00Z,2011,2011-08-15T00:00:00Z,1899-12-31T16:31:00Z,227,22.045999999999999,"NA",NA,"NA",1044.0999999999999,"NA",NA,"NA",33,2,15,31
2011-08-16T10:51:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T10:51:00Z,228,22.620999999999999,"NA",NA,"NA",3444.5,"NA",NA,"NA",33,3,16,51
2011-08-16T11:01:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T11:01:00Z,228,22.620999999999999,"NA",NA,"NA",3100,"NA",NA,"NA",33,3,16,1
2011-08-16T11:11:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T11:11:00Z,228,22.620999999999999,"NA",NA,"NA",2238.9,"NA",NA,"NA",33,3,16,11
2011-08-16T11:21:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T11:21:00Z,228,22.620999999999999,"NA",NA,"NA",3272.2,"NA",NA,"NA",33,3,16,21
2011-08-16T11:31:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T11:31:00Z,228,22.620999999999999,"NA",NA,"NA",3444.5,"NA",NA,"NA",33,3,16,31
2011-08-16T11:41:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T11:41:00Z,228,22.620999999999999,"NA",NA,"NA",3788.9,"NA",NA,"NA",33,3,16,41
2011-08-16T11:51:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T11:51:00Z,228,22.620999999999999,"NA",NA,"NA",4133.3999999999996,"NA",NA,"NA",33,3,16,51
2011-08-16T12:01:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T12:01:00Z,228,22.620999999999999,"NA",NA,"NA",4822.3,"NA",NA,"NA",33,3,16,1
2011-08-16T12:11:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T12:11:00Z,228,22.716999999999999,"NA",NA,"NA",5166.7,"NA",NA,"NA",33,3,16,11
2011-08-16T12:21:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T12:21:00Z,228,22.716999999999999,"NA",NA,"NA",5338.9,"NA",NA,"NA",33,3,16,21
2011-08-16T12:31:00Z,2011,2011-08-16T00:00:00Z,1899-12-31T12:31:00Z,228,22.716999999999999,"NA",NA,"NA",5511.1,"NA",NA,"NA",33,3,16,31
