datetime,year,date,time,dayofyr,coffin,fichter,newbury,midge,coffin_flag,fichter_flag,newbury_flag,midge_flag
2016-08-21 04:00,2016,2016-08-21,4:00:00,234,24.18,23.83,23.16,24.17,,,,
2016-08-21 05:00,2016,2016-08-21,5:00:00,234,24,23.83,23.33,24,,,,
2016-08-21 06:00,2016,2016-08-21,6:00:00,234,23.83,23.83,23.33,24,,,,
2016-08-21 07:00,2016,2016-08-21,7:00:00,234,23.83,23.66,23.16,24,,,,
2016-08-21 08:00,2016,2016-08-21,8:00:00,234,24,23.83,23.33,24,,,,
2016-08-21 09:00,2016,2016-08-21,9:00:00,234,24.18,23.83,23.51,24,,,,
2016-08-21 10:00,2016,2016-08-21,10:00:00,234,24.35,23.66,23.68,24.17,,,,
2016-08-21 11:00,2016,2016-08-21,11:00:00,234,24.52,24.18,23.68,24.17,,,,
2016-08-21 12:00,2016,2016-08-21,12:00:00,234,24.52,24.18,23.68,24.17,,,,
2016-08-21 13:00,2016,2016-08-21,13:00:00,234,24.52,24.36,23.51,24.17,,,,
2016-08-21 14:00,2016,2016-08-21,14:00:00,234,24.69,24.36,23.51,24.17,,,,
2016-08-21 15:00,2016,2016-08-21,15:00:00,234,24.69,24.36,23.85,24.17,,,,
2016-08-21 16:00,2016,2016-08-21,16:00:00,234,24.52,24.36,23.68,24.34,,,,
2016-08-21 17:00,2016,2016-08-21,17:00:00,234,24.69,24.18,23.16,24.34,,,,
2016-08-21 18:00,2016,2016-08-21,18:00:00,234,24.69,24.01,23.16,24.17,,,,
2016-08-21 19:00,2016,2016-08-21,19:00:00,234,24.52,23.83,23.16,24.17,,,,
2016-08-21 20:00,2016,2016-08-21,20:00:00,234,24.52,23.83,23.16,24.17,,,,
2016-08-21 21:00,2016,2016-08-21,21:00:00,234,24.35,23.83,23.16,24,,,,
2016-08-21 22:00,2016,2016-08-21,22:00:00,234,24.18,23.66,23.16,24,,,,
2016-08-21 23:00,2016,2016-08-21,23:00:00,234,24,23.66,23.16,24,,,,
2016-08-22 00:00,2016,2016-08-22,0:00:00,235,24,23.66,23.16,23.83,,,,
2016-08-22 01:00,2016,2016-08-22,1:00:00,235,23.83,23.49,23.33,23.83,,,,
2016-08-22 02:00,2016,2016-08-22,2:00:00,235,24,23.49,23.16,23.83,,,,
2016-08-22 03:00,2016,2016-08-22,3:00:00,235,23.83,23.32,23.16,23.83,,,,
2016-08-22 04:00,2016,2016-08-22,4:00:00,235,23.83,23.32,23.16,23.83,,,,
2016-08-22 05:00,2016,2016-08-22,5:00:00,235,23.83,23.32,22.99,23.83,,,,
2016-08-22 06:00,2016,2016-08-22,6:00:00,235,23.66,23.15,22.99,23.66,,,,
2016-08-22 07:00,2016,2016-08-22,7:00:00,235,23.66,23.15,22.83,23.66,,,,
2016-08-22 08:00,2016,2016-08-22,8:00:00,235,23.49,23.15,22.83,23.66,,,,
2016-08-22 09:00,2016,2016-08-22,9:00:00,235,24,23.15,22.99,23.83,,,,
2016-08-22 10:00,2016,2016-08-22,10:00:00,235,24,23.15,22.99,23.66,,,,
2016-08-22 11:00,2016,2016-08-22,11:00:00,235,24.18,23.15,23.16,23.66,,,,
2016-08-22 12:00,2016,2016-08-22,12:00:00,235,24.35,23.49,23.16,23.66,,,,
2016-08-22 13:00,2016,2016-08-22,13:00:00,235,24,23.66,23.33,23.66,,,,
2016-08-22 14:00,2016,2016-08-22,14:00:00,235,24,23.66,23.33,23.66,,,,
2016-08-22 15:00,2016,2016-08-22,15:00:00,235,24.18,23.66,23.33,23.66,,,,
2016-08-22 16:00,2016,2016-08-22,16:00:00,235,24.18,23.66,23.16,23.66,,,,
2016-08-22 17:00,2016,2016-08-22,17:00:00,235,24,23.32,23.16,23.48,,,,
2016-08-22 18:00,2016,2016-08-22,18:00:00,235,23.83,23.32,22.99,23.66,,,,
2016-08-22 19:00,2016,2016-08-22,19:00:00,235,23.83,23.15,22.83,23.48,,,,
2016-08-22 20:00,2016,2016-08-22,20:00:00,235,23.66,22.82,22.83,23.48,,,,
2016-08-22 21:00,2016,2016-08-22,21:00:00,235,23.32,22.82,22.66,23.48,,,,
2016-08-22 22:00,2016,2016-08-22,22:00:00,235,23.14,22.65,22.66,23.31,,,,
2016-08-22 23:00,2016,2016-08-22,23:00:00,235,23.14,22.65,22.49,23.31,,,,
2016-08-23 00:00,2016,2016-08-23,0:00:00,236,23.14,22.65,22.49,23.14,,,,
2016-08-23 01:00,2016,2016-08-23,1:00:00,236,23.32,22.65,22.33,23.14,,,,
2016-08-23 02:00,2016,2016-08-23,2:00:00,236,23.14,22.65,22.33,23.14,,,,
2016-08-23 03:00,2016,2016-08-23,3:00:00,236,22.81,22.65,22.33,23.14,,,,
2016-08-23 04:00,2016,2016-08-23,4:00:00,236,22.81,22.65,22.16,22.97,,,,
2016-08-23 05:00,2016,2016-08-23,5:00:00,236,22.64,22.48,22.16,22.97,,,,
2016-08-23 06:00,2016,2016-08-23,6:00:00,236,22.64,22.48,22.16,22.97,,,,
2016-08-23 07:00,2016,2016-08-23,7:00:00,236,22.64,22.48,21.99,22.81,,,,
2016-08-23 08:00,2016,2016-08-23,8:00:00,236,22.81,22.48,21.99,22.97,,,,
2016-08-23 09:00,2016,2016-08-23,9:00:00,236,23.14,22.32,22.16,22.97,,,,
2016-08-23 10:00,2016,2016-08-23,10:00:00,236,23.32,22.32,22.33,23.14,,,,
2016-08-23 11:00,2016,2016-08-23,11:00:00,236,23.49,22.65,22.49,23.14,,,,
2016-08-23 12:00,2016,2016-08-23,12:00:00,236,23.66,23.15,22.66,23.31,,,,
2016-08-23 13:00,2016,2016-08-23,13:00:00,236,23.32,23.32,23.16,23.31,,,,
2016-08-23 14:00,2016,2016-08-23,14:00:00,236,23.32,23.32,23.33,23.48,,,,
2016-08-23 15:00,2016,2016-08-23,15:00:00,236,23.32,23.15,23.33,23.66,,,,
2016-08-23 16:00,2016,2016-08-23,16:00:00,236,23.32,23.32,23.33,23.66,,,,
2016-08-23 17:00,2016,2016-08-23,17:00:00,236,23.14,23.15,23.16,23.66,,,,
2016-08-23 18:00,2016,2016-08-23,18:00:00,236,23.14,23.15,22.99,23.66,,,,
2016-08-23 19:00,2016,2016-08-23,19:00:00,236,22.98,22.98,22.99,23.66,,,,
2016-08-23 20:00,2016,2016-08-23,20:00:00,236,22.98,22.82,22.83,23.48,,,,
2016-08-23 21:00,2016,2016-08-23,21:00:00,236,22.81,22.82,22.83,23.48,,,,
2016-08-23 22:00,2016,2016-08-23,22:00:00,236,22.64,22.65,22.66,23.48,,,,
2016-08-23 23:00,2016,2016-08-23,23:00:00,236,22.48,22.65,22.66,23.48,,,,
2016-08-24 00:00,2016,2016-08-24,0:00:00,237,22.31,22.48,22.49,23.31,,,,
2016-08-24 01:00,2016,2016-08-24,1:00:00,237,22.31,22.48,22.49,23.31,,,,
2016-08-24 02:00,2016,2016-08-24,2:00:00,237,22.31,22.32,22.49,23.31,,,,
2016-08-24 03:00,2016,2016-08-24,3:00:00,237,22.14,22.32,22.49,23.31,,,,
2016-08-24 04:00,2016,2016-08-24,4:00:00,237,22.14,22.32,22.49,23.14,,,,
2016-08-24 05:00,2016,2016-08-24,5:00:00,237,22.14,22.32,22.49,23.14,,,,
2016-08-24 06:00,2016,2016-08-24,6:00:00,237,22.14,22.32,22.33,23.14,,,,
2016-08-24 07:00,2016,2016-08-24,7:00:00,237,22.31,22.32,22.49,23.14,,,,
2016-08-24 08:00,2016,2016-08-24,8:00:00,237,22.31,22.32,22.49,23.14,,,,
2016-08-24 09:00,2016,2016-08-24,9:00:00,237,22.64,22.32,22.66,23.14,,,,
2016-08-24 10:00,2016,2016-08-24,10:00:00,237,22.98,22.48,22.66,23.31,,,,
2016-08-24 11:00,2016,2016-08-24,11:00:00,237,23.14,22.82,22.83,23.31,,,,
2016-08-24 12:00,2016,2016-08-24,12:00:00,237,23.49,23.15,23.33,23.31,,,,
2016-08-24 13:00,2016,2016-08-24,13:00:00,237,23.32,23.15,23.68,23.48,,,,
2016-08-24 14:00,2016,2016-08-24,14:00:00,237,23.14,23.15,23.85,23.66,,,,
2016-08-24 15:00,2016,2016-08-24,15:00:00,237,23.14,23.32,24.19,24,,,,
2016-08-24 16:00,2016,2016-08-24,16:00:00,237,23.14,23.66,24.19,24,,,,
2016-08-24 17:00,2016,2016-08-24,17:00:00,237,23.14,23.49,23.85,24.17,,,,
2016-08-24 18:00,2016,2016-08-24,18:00:00,237,23.14,23.66,23.85,24.17,,,,
2016-08-24 19:00,2016,2016-08-24,19:00:00,237,22.98,23.32,23.85,24.17,,,,
2016-08-24 20:00,2016,2016-08-24,20:00:00,237,22.98,23.15,23.68,24.17,,,,
2016-08-24 21:00,2016,2016-08-24,21:00:00,237,22.98,22.82,23.68,24,,,,
2016-08-24 22:00,2016,2016-08-24,22:00:00,237,22.98,22.98,23.68,24.17,,,,
2016-08-24 23:00,2016,2016-08-24,23:00:00,237,22.98,22.82,23.68,24,,,,
2016-08-25 00:00,2016,2016-08-25,0:00:00,238,22.81,22.98,23.51,24.17,,,,
2016-08-25 01:00,2016,2016-08-25,1:00:00,238,22.81,22.98,23.33,24,,,,
2016-08-25 02:00,2016,2016-08-25,2:00:00,238,22.81,22.98,23.33,24,,,,
2016-08-25 03:00,2016,2016-08-25,3:00:00,238,22.64,22.98,23.16,23.83,,,,
2016-08-25 04:00,2016,2016-08-25,4:00:00,238,22.64,22.82,22.83,23.83,,,,
2016-08-25 05:00,2016,2016-08-25,5:00:00,238,22.48,22.82,22.83,23.66,,,,
2016-08-25 06:00,2016,2016-08-25,6:00:00,238,22.31,22.82,22.83,23.66,,,,
2016-08-25 07:00,2016,2016-08-25,7:00:00,238,22.31,22.82,22.66,23.66,,,,
2016-08-25 08:00,2016,2016-08-25,8:00:00,238,22.64,22.65,22.66,23.66,,,,
2016-08-25 09:00,2016,2016-08-25,9:00:00,238,22.98,22.82,22.83,23.83,,,,
2016-08-25 10:00,2016,2016-08-25,10:00:00,238,23.14,22.82,22.83,23.66,,,,
2016-08-25 11:00,2016,2016-08-25,11:00:00,238,23.14,23.32,22.99,23.66,,,,
2016-08-25 12:00,2016,2016-08-25,12:00:00,238,22.98,23.32,22.99,23.66,,,,
2016-08-25 13:00,2016,2016-08-25,13:00:00,238,22.98,23.32,23.16,24,,,,
2016-08-25 14:00,2016,2016-08-25,14:00:00,238,22.98,23.32,22.99,24.17,,,,
2016-08-25 15:00,2016,2016-08-25,15:00:00,238,22.98,23.32,23.16,24,,,,
2016-08-25 16:00,2016,2016-08-25,16:00:00,238,22.98,23.32,22.99,24,,,,
2016-08-25 17:00,2016,2016-08-25,17:00:00,238,23.14,23.32,22.83,24,,,,
2016-08-25 18:00,2016,2016-08-25,18:00:00,238,23.14,23.32,22.99,24,,,,
2016-08-25 19:00,2016,2016-08-25,19:00:00,238,22.98,23.32,22.99,23.83,,,,
2016-08-25 20:00,2016,2016-08-25,20:00:00,238,22.98,23.32,22.99,23.83,,,,
2016-08-25 21:00,2016,2016-08-25,21:00:00,238,22.98,23.32,22.99,23.83,,,,
2016-08-25 22:00,2016,2016-08-25,22:00:00,238,22.98,23.32,22.83,23.83,,,,
2016-08-25 23:00,2016,2016-08-25,23:00:00,238,22.98,23.15,22.83,23.83,,,,
2016-08-26 00:00,2016,2016-08-26,0:00:00,239,22.98,23.15,22.83,23.83,,,,
2016-08-26 01:00,2016,2016-08-26,1:00:00,239,22.81,23.15,22.83,23.83,,,,
2016-08-26 02:00,2016,2016-08-26,2:00:00,239,22.64,23.15,22.66,23.83,,,,
2016-08-26 03:00,2016,2016-08-26,3:00:00,239,22.64,23.15,22.66,23.83,,,,
2016-08-26 04:00,2016,2016-08-26,4:00:00,239,22.64,22.98,22.66,23.83,,,,
2016-08-26 05:00,2016,2016-08-26,5:00:00,239,22.64,22.98,22.66,23.66,,,,
2016-08-26 06:00,2016,2016-08-26,6:00:00,239,22.64,22.98,22.66,23.66,,,,
2016-08-26 07:00,2016,2016-08-26,7:00:00,239,22.64,22.98,22.66,23.66,,,,
2016-08-26 08:00,2016,2016-08-26,8:00:00,239,22.64,22.98,22.66,23.66,,,,
2016-08-26 09:00,2016,2016-08-26,9:00:00,239,22.64,22.98,22.83,23.66,,,,
2016-08-26 10:00,2016,2016-08-26,10:00:00,239,22.64,22.98,22.83,23.66,,,,
2016-08-26 11:00,2016,2016-08-26,11:00:00,239,22.81,22.98,22.83,23.83,,,,
2016-08-26 12:00,2016,2016-08-26,12:00:00,239,22.98,23.32,23.16,23.83,,,,
2016-08-26 13:00,2016,2016-08-26,13:00:00,239,22.98,23.49,23.51,23.83,,,,
2016-08-26 14:00,2016,2016-08-26,14:00:00,239,23.14,23.32,23.85,23.83,,,,
2016-08-26 15:00,2016,2016-08-26,15:00:00,239,23.14,23.66,24.19,23.83,,,,
2016-08-26 16:00,2016,2016-08-26,16:00:00,239,23.14,23.66,24.37,24.17,,,,
2016-08-26 17:00,2016,2016-08-26,17:00:00,239,23.14,23.66,24.02,24.34,,,,
2016-08-26 18:00,2016,2016-08-26,18:00:00,239,23.14,23.32,24.02,24.34,,,,
2016-08-26 19:00,2016,2016-08-26,19:00:00,239,23.14,23.15,23.85,24.17,,,,
2016-08-26 20:00,2016,2016-08-26,20:00:00,239,22.98,22.82,23.85,24.17,,,,
2016-08-26 21:00,2016,2016-08-26,21:00:00,239,22.98,22.98,23.85,24.34,,,,
2016-08-26 22:00,2016,2016-08-26,22:00:00,239,22.98,22.98,23.68,24.34,,,,
2016-08-26 23:00,2016,2016-08-26,23:00:00,239,22.81,22.98,23.68,24.17,,,,
2016-08-27 00:00,2016,2016-08-27,0:00:00,240,22.64,22.98,23.68,24,,,,
2016-08-27 01:00,2016,2016-08-27,1:00:00,240,22.64,22.98,23.51,24,,,,
2016-08-27 02:00,2016,2016-08-27,2:00:00,240,22.48,22.98,23.51,23.83,,,,
2016-08-27 03:00,2016,2016-08-27,3:00:00,240,22.48,22.98,23.51,23.83,,,,
2016-08-27 04:00,2016,2016-08-27,4:00:00,240,22.48,22.98,23.33,23.31,,,,
2016-08-27 05:00,2016,2016-08-27,5:00:00,240,22.48,22.98,23.33,23.31,,,,
2016-08-27 06:00,2016,2016-08-27,6:00:00,240,22.48,22.82,23.33,23.31,,,,
2016-08-27 07:00,2016,2016-08-27,7:00:00,240,22.48,22.98,23.16,23.31,,,,
2016-08-27 08:00,2016,2016-08-27,8:00:00,240,22.64,22.82,23.33,23.31,,,,
2016-08-27 09:00,2016,2016-08-27,9:00:00,240,22.98,22.82,23.51,23.31,,,,
2016-08-27 10:00,2016,2016-08-27,10:00:00,240,23.14,22.98,23.68,23.48,,,,
2016-08-27 11:00,2016,2016-08-27,11:00:00,240,23.32,23.49,23.85,23.48,,,,
2016-08-27 12:00,2016,2016-08-27,12:00:00,240,23.32,23.66,24.02,23.48,,,,
2016-08-27 13:00,2016,2016-08-27,13:00:00,240,23.66,23.83,24.37,23.66,,,,
2016-08-27 14:00,2016,2016-08-27,14:00:00,240,23.66,23.83,24.72,23.83,,,,
2016-08-27 15:00,2016,2016-08-27,15:00:00,240,24,23.83,24.89,24.17,,,,
2016-08-27 16:00,2016,2016-08-27,16:00:00,240,24,23.66,24.37,24.17,,,,
2016-08-27 17:00,2016,2016-08-27,17:00:00,240,24.35,23.66,24.37,24.17,,,,
2016-08-27 18:00,2016,2016-08-27,18:00:00,240,24,23.49,24.37,24.34,,,,
2016-08-27 19:00,2016,2016-08-27,19:00:00,240,24.18,23.49,24.37,24.34,,,,
2016-08-27 20:00,2016,2016-08-27,20:00:00,240,24,23.66,24.37,24.34,,,,
2016-08-27 21:00,2016,2016-08-27,21:00:00,240,24,23.83,24.37,24,,,,
2016-08-27 22:00,2016,2016-08-27,22:00:00,240,24,23.66,24.19,24.34,,,,
2016-08-27 23:00,2016,2016-08-27,23:00:00,240,23.83,23.66,24.19,24.17,,,,
2016-08-28 00:00,2016,2016-08-28,0:00:00,241,23.66,23.66,24.02,23.48,,,,
2016-08-28 01:00,2016,2016-08-28,1:00:00,241,23.66,23.49,23.85,23.66,,,,
2016-08-28 02:00,2016,2016-08-28,2:00:00,241,23.66,23.49,23.51,23.66,,,,
2016-08-28 03:00,2016,2016-08-28,3:00:00,241,23.49,23.49,23.16,23.48,,,,
2016-08-28 04:00,2016,2016-08-28,4:00:00,241,23.32,23.32,23.16,23.31,,,,
2016-08-28 05:00,2016,2016-08-28,5:00:00,241,23.32,23.32,22.99,23.31,,,,
2016-08-28 06:00,2016,2016-08-28,6:00:00,241,23.32,23.32,22.99,23.31,,,,
2016-08-28 07:00,2016,2016-08-28,7:00:00,241,23.14,23.15,22.83,23.14,,,,
2016-08-28 08:00,2016,2016-08-28,8:00:00,241,23.32,23.15,22.99,23.14,,,,
2016-08-28 09:00,2016,2016-08-28,9:00:00,241,23.66,23.15,22.99,23.31,,,,
2016-08-28 10:00,2016,2016-08-28,10:00:00,241,23.83,23.15,22.99,23.31,,,,
2016-08-28 11:00,2016,2016-08-28,11:00:00,241,24,23.49,23.16,23.31,,,,
2016-08-28 12:00,2016,2016-08-28,12:00:00,241,24,23.83,23.33,23.48,,,,
2016-08-28 13:00,2016,2016-08-28,13:00:00,241,24.35,23.83,23.33,23.66,,,,
2016-08-28 14:00,2016,2016-08-28,14:00:00,241,24.52,23.83,23.68,23.66,,,,
2016-08-28 15:00,2016,2016-08-28,15:00:00,241,24.52,24.18,23.68,24,,,,
2016-08-28 16:00,2016,2016-08-28,16:00:00,241,24.35,24.18,23.68,24.17,,,,
2016-08-28 17:00,2016,2016-08-28,17:00:00,241,24.87,24.18,23.16,24.17,,,,
2016-08-28 18:00,2016,2016-08-28,18:00:00,241,24.69,24.18,23.16,24.52,,,,
2016-08-28 19:00,2016,2016-08-28,19:00:00,241,24.35,24.01,22.99,24.52,,,,
2016-08-28 20:00,2016,2016-08-28,20:00:00,241,24.35,23.83,23.16,24.52,,,,
2016-08-28 21:00,2016,2016-08-28,21:00:00,241,24.18,23.66,23.16,24.52,,,,
2016-08-28 22:00,2016,2016-08-28,22:00:00,241,24.18,23.66,23.16,24.34,,,,
2016-08-28 23:00,2016,2016-08-28,23:00:00,241,24.18,23.66,22.99,24.34,,,,
2016-08-29 00:00,2016,2016-08-29,0:00:00,242,24,23.49,22.99,24.34,,,,
2016-08-29 01:00,2016,2016-08-29,1:00:00,242,23.83,23.49,22.99,24.34,,,,
2016-08-29 02:00,2016,2016-08-29,2:00:00,242,23.66,23.49,22.83,24.17,,,,
2016-08-29 03:00,2016,2016-08-29,3:00:00,242,23.32,23.49,22.83,24.17,,,,
2016-08-29 04:00,2016,2016-08-29,4:00:00,242,23.32,23.49,22.66,24.17,,,,
2016-08-29 05:00,2016,2016-08-29,5:00:00,242,23.32,23.49,22.66,24,,,,
2016-08-29 06:00,2016,2016-08-29,6:00:00,242,23.14,23.32,22.66,24,,,,
2016-08-29 07:00,2016,2016-08-29,7:00:00,242,23.14,23.32,22.66,24,,,,
2016-08-29 08:00,2016,2016-08-29,8:00:00,242,23.14,23.32,22.83,24,,,,
2016-08-29 09:00,2016,2016-08-29,9:00:00,242,23.32,23.15,22.99,24,,,,
2016-08-29 10:00,2016,2016-08-29,10:00:00,242,23.49,23.32,23.16,24.17,,,,
2016-08-29 11:00,2016,2016-08-29,11:00:00,242,23.49,23.49,23.16,24.17,,,,
2016-08-29 12:00,2016,2016-08-29,12:00:00,242,23.32,23.66,23.33,24.17,,,,
2016-08-29 13:00,2016,2016-08-29,13:00:00,242,22.98,23.66,23.51,24,,,,
2016-08-29 14:00,2016,2016-08-29,14:00:00,242,22.98,23.66,23.51,24,,,,
2016-08-29 15:00,2016,2016-08-29,15:00:00,242,22.81,23.66,23.51,24,,,,
2016-08-29 16:00,2016,2016-08-29,16:00:00,242,23.14,23.32,23.68,24,,,,
2016-08-29 17:00,2016,2016-08-29,17:00:00,242,23.14,23.32,23.33,24,,,,
2016-08-29 18:00,2016,2016-08-29,18:00:00,242,23.14,23.15,23.16,24,,,,
2016-08-29 19:00,2016,2016-08-29,19:00:00,242,22.98,23.15,23.16,24,,,,
2016-08-29 20:00,2016,2016-08-29,20:00:00,242,22.81,22.98,22.99,24,,,,
2016-08-29 21:00,2016,2016-08-29,21:00:00,242,22.81,22.98,22.99,24,,,,
2016-08-29 22:00,2016,2016-08-29,22:00:00,242,22.64,22.82,22.83,23.83,,,,
2016-08-29 23:00,2016,2016-08-29,23:00:00,242,22.64,22.82,22.83,23.83,,,,
2016-08-30 00:00,2016,2016-08-30,0:00:00,243,22.48,22.82,22.83,23.83,,,,
2016-08-30 01:00,2016,2016-08-30,1:00:00,243,22.64,22.82,22.66,23.83,,,,
2016-08-30 02:00,2016,2016-08-30,2:00:00,243,22.48,22.82,22.66,23.66,,,,
2016-08-30 03:00,2016,2016-08-30,3:00:00,243,22.64,22.65,22.66,23.66,,,,
2016-08-30 04:00,2016,2016-08-30,4:00:00,243,22.31,22.65,22.49,23.66,,,,
2016-08-30 05:00,2016,2016-08-30,5:00:00,243,22.64,22.65,22.49,23.48,,,,
2016-08-30 06:00,2016,2016-08-30,6:00:00,243,22.48,22.65,22.49,23.48,,,,
2016-08-30 07:00,2016,2016-08-30,7:00:00,243,22.31,22.65,22.49,23.48,,,,
2016-08-30 08:00,2016,2016-08-30,8:00:00,243,22.48,22.65,22.49,23.48,,,,
2016-08-30 09:00,2016,2016-08-30,9:00:00,243,22.81,22.65,22.49,23.48,,,,
2016-08-30 10:00,2016,2016-08-30,10:00:00,243,23.14,22.65,22.66,23.48,,,,
2016-08-30 11:00,2016,2016-08-30,11:00:00,243,23.32,23.15,22.83,23.48,,,,
2016-08-30 12:00,2016,2016-08-30,12:00:00,243,23.14,23.32,23.16,23.48,,,,
2016-08-30 13:00,2016,2016-08-30,13:00:00,243,23.32,23.32,23.51,23.83,,,,
2016-08-30 14:00,2016,2016-08-30,14:00:00,243,23.49,23.32,23.51,23.83,,,,
2016-08-30 15:00,2016,2016-08-30,15:00:00,243,23.66,23.32,23.68,24,,,,
2016-08-30 16:00,2016,2016-08-30,16:00:00,243,23.32,23.15,23.51,24.34,,,,
2016-08-30 17:00,2016,2016-08-30,17:00:00,243,23.14,23.15,23.51,24.17,,,,
2016-08-30 18:00,2016,2016-08-30,18:00:00,243,23.14,23.49,23.51,24.17,,,,
2016-08-30 19:00,2016,2016-08-30,19:00:00,243,23.14,23.32,23.33,24,,,,
2016-08-30 20:00,2016,2016-08-30,20:00:00,243,22.98,23.15,23.33,24,,,,
2016-08-30 21:00,2016,2016-08-30,21:00:00,243,22.98,23.15,23.33,24,,,,
2016-08-30 22:00,2016,2016-08-30,22:00:00,243,22.98,22.98,23.16,23.83,,,,
2016-08-30 23:00,2016,2016-08-30,23:00:00,243,22.81,22.98,23.16,23.83,,,,
2016-08-31 00:00,2016,2016-08-31,0:00:00,244,22.64,22.98,23.16,23.83,,,,
2016-08-31 01:00,2016,2016-08-31,1:00:00,244,22.64,22.82,23.16,23.83,,,,
2016-08-31 02:00,2016,2016-08-31,2:00:00,244,22.48,22.82,23.16,23.83,,,,
2016-08-31 03:00,2016,2016-08-31,3:00:00,244,22.48,22.65,22.99,23.83,,,,
2016-08-31 04:00,2016,2016-08-31,4:00:00,244,22.64,22.65,22.99,23.66,,,,
2016-08-31 05:00,2016,2016-08-31,5:00:00,244,22.48,22.65,22.99,23.66,,,,
2016-08-31 06:00,2016,2016-08-31,6:00:00,244,22.48,22.65,22.99,23.48,,,,
2016-08-31 07:00,2016,2016-08-31,7:00:00,244,22.48,22.65,22.99,23.48,,,,
2016-08-31 08:00,2016,2016-08-31,8:00:00,244,22.48,22.65,22.99,23.48,,,,
2016-08-31 09:00,2016,2016-08-31,9:00:00,244,22.64,22.65,22.99,23.48,,,,
2016-08-31 10:00,2016,2016-08-31,10:00:00,244,22.81,22.82,23.16,23.66,,,,
2016-08-31 11:00,2016,2016-08-31,11:00:00,244,22.98,22.82,23.33,23.66,,,,
2016-08-31 12:00,2016,2016-08-31,12:00:00,244,22.98,23.15,23.51,23.66,,,,
2016-08-31 13:00,2016,2016-08-31,13:00:00,244,22.98,23.32,23.51,23.83,,,,
2016-08-31 14:00,2016,2016-08-31,14:00:00,244,22.98,23.32,23.68,23.83,,,,
2016-08-31 15:00,2016,2016-08-31,15:00:00,244,22.98,23.32,23.68,23.83,,,,
2016-08-31 16:00,2016,2016-08-31,16:00:00,244,23.14,23.32,23.51,23.83,,,,
2016-08-31 17:00,2016,2016-08-31,17:00:00,244,22.98,23.32,23.51,23.83,,,,
2016-08-31 18:00,2016,2016-08-31,18:00:00,244,22.98,23.32,23.51,23.66,,,,
2016-08-31 19:00,2016,2016-08-31,19:00:00,244,22.81,23.15,23.51,23.83,,,,
2016-08-31 20:00,2016,2016-08-31,20:00:00,244,22.81,22.98,23.33,23.66,,,,
2016-08-31 21:00,2016,2016-08-31,21:00:00,244,22.81,22.98,23.33,23.66,,,,
2016-08-31 22:00,2016,2016-08-31,22:00:00,244,22.64,22.98,23.16,23.66,,,,
2016-08-31 23:00,2016,2016-08-31,23:00:00,244,22.48,22.82,23.16,23.48,,,,
2016-09-01 00:00,2016,2016-09-01,0:00:00,245,22.48,22.82,23.16,23.48,,,,
2016-09-01 01:00,2016,2016-09-01,1:00:00,245,22.48,22.82,22.99,23.48,,,,
2016-09-01 02:00,2016,2016-09-01,2:00:00,245,22.48,22.82,22.99,23.48,,,,
2016-09-01 03:00,2016,2016-09-01,3:00:00,245,22.48,22.65,22.99,23.31,,,,
2016-09-01 04:00,2016,2016-09-01,4:00:00,245,22.48,22.65,22.99,23.31,,,,
2016-09-01 05:00,2016,2016-09-01,5:00:00,245,22.48,22.65,22.99,23.31,,,,
2016-09-01 06:00,2016,2016-09-01,6:00:00,245,22.31,22.65,22.99,23.31,,,,
2016-09-01 07:00,2016,2016-09-01,7:00:00,245,22.48,22.65,22.99,23.31,,,,
2016-09-01 08:00,2016,2016-09-01,8:00:00,245,22.48,22.65,22.99,23.31,,,,
2016-09-01 09:00,2016,2016-09-01,9:00:00,245,22.64,22.65,23.16,23.48,,,,
2016-09-01 10:00,2016,2016-09-01,10:00:00,245,22.81,22.65,23.16,23.48,,,,
2016-09-01 11:00,2016,2016-09-01,11:00:00,245,22.81,22.82,23.16,23.48,,,,
2016-09-01 12:00,2016,2016-09-01,12:00:00,245,22.98,23.49,23.51,23.48,,,,
2016-09-01 13:00,2016,2016-09-01,13:00:00,245,23.14,22.98,23.51,23.48,,,,
2016-09-01 14:00,2016,2016-09-01,14:00:00,245,22.98,22.98,23.85,23.66,,,,
2016-09-01 15:00,2016,2016-09-01,15:00:00,245,22.98,23.15,23.85,23.66,,,,
2016-09-01 16:00,2016,2016-09-01,16:00:00,245,23.14,22.98,23.85,23.66,,,,
2016-09-01 17:00,2016,2016-09-01,17:00:00,245,23.14,22.98,23.51,23.66,,,,
2016-09-01 18:00,2016,2016-09-01,18:00:00,245,22.98,22.98,23.51,23.83,,,,
2016-09-01 19:00,2016,2016-09-01,19:00:00,245,22.98,22.82,23.33,23.83,,,,
2016-09-01 20:00,2016,2016-09-01,20:00:00,245,22.81,22.82,23.16,23.66,,,,
2016-09-01 21:00,2016,2016-09-01,21:00:00,245,22.64,22.65,23.16,23.48,,,,
2016-09-01 22:00,2016,2016-09-01,22:00:00,245,22.48,22.65,22.99,23.48,,,,
2016-09-01 23:00,2016,2016-09-01,23:00:00,245,22.48,22.65,22.83,23.31,,,,
2016-09-02 00:00,2016,2016-09-02,0:00:00,246,22.48,22.65,22.83,23.31,,,,
2016-09-02 01:00,2016,2016-09-02,1:00:00,246,22.31,22.65,22.83,23.14,,,,
